case_name,orient_idx,orient_type,trial,seed,dimension,budget_m,query_count_per_method,diag_concentration,gate_triggered,r_knee_detected,q_target,rel_err_hutch,rel_err_hpp,rel_err_ghpp,rel_err_gated,sq_err_hutch,sq_err_hpp,sq_err_ghpp,sq_err_gated
"Step (r*=15, eta=1e-2)",3,Haar-Random,5,2026,100,60,60,0.8047195342509917,False,7,20,0.03327316552296715,0.0003958003549110692,0.012655454172885699,0.0005967595958251727,0.2781293200621326,3.9355994545290596e-05,0.04023592631659609,8.94658629659492e-05
"Step (r*=15, eta=1e-2)",3,Haar-Random,6,2026,100,60,60,0.8047195342509917,False,6,20,0.005279374530210254,6.141070054339299e-05,0.028959696913588153,0.0007262262382244113,0.007002022127471631,9.47428917945224e-07,0.2106912781271335,0.0001324958893326517
"Step (r*=15, eta=1e-2)",3,Haar-Random,7,2026,100,60,60,0.8047195342509917,False,7,20,0.053823030827712635,0.0010576450975856946,0.017214103000939108,0.0004609570295603984,0.7277711449167701,0.00028102079269062927,0.07444359326248523,5.3380104266127545e-05
"Step (r*=15, eta=1e-2)",3,Haar-Random,8,2026,100,60,60,0.8047195342509917,False,7,20,0.004988150584689988,0.0012626611387788623,0.00030459520400080085,0.0006505781369487808,0.006250829376433156,0.0004005273356731474,2.3307980971394426e-05,0.00010633040353169354
"Step (r*=15, eta=1e-2)",3,Haar-Random,9,2026,100,60,60,0.8047195342509917,False,7,20,0.03099132588674149,0.0022092072119573236,0.0007530427853239947,0.00031055969311152886,0.24128973519211958,0.0012261156555688681,0.00014246160640828584,2.4229737598731497e-05
"Step (r*=15, eta=1e-2)",4,Haar-Random,0,2026,100,60,60,0.8032893926406832,False,6,20,0.0029832259696637325,0.001179438201599052,0.010856954246887427,0.0002915094049680599,0.0022357891029790027,0.0003494692063890765,0.029612464179123665,2.13483185750265e-05
"Step (r*=15, eta=1e-2)",4,Haar-Random,1,2026,100,60,60,0.8032893926406832,False,7,20,0.032670011009833605,0.00045915736960274085,0.001832775339343595,0.0016456970227548362,0.26813721530535695,5.296410667672585e-05,0.0008438728186324143,0.0006803905922754173
"Step (r*=15, eta=1e-2)",4,Haar-Random,2,2026,100,60,60,0.8032893926406832,False,7,20,0.007187404311621592,0.000839519115955649,0.0009613876770787292,0.0003256726706398872,0.012977848044132215,0.00017705969515679042,0.00023219648191945172,2.664533373700016e-05
"Step (r*=15, eta=1e-2)",4,Haar-Random,3,2026,100,60,60,0.8032893926406832,False,7,20,0.03677681108594554,0.0002486651690745361,0.002654892152330051,0.00017073398055501943,0.33978693102446983,1.553418409053191e-05,0.0017707298181121852,7.323159016652431e-06
"Step (r*=15, eta=1e-2)",4,Haar-Random,4,2026,100,60,60,0.8032893926406832,False,7,20,0.03964819849376331,0.00043636368504200456,0.0031716981498275186,0.000876918029006752,0.39491665606475956,4.783609662308399e-05,0.0025272152339451204,0.00019318639184245378
"Step (r*=15, eta=1e-2)",4,Haar-Random,5,2026,100,60,60,0.8032893926406832,False,7,20,0.06263908906341935,0.0007574669402989822,0.0001477588541148021,0.0003780004746363719,0.985710538496448,0.00014414045832397725,5.484860192369824e-06,3.5895765834994495e-05
"Step (r*=15, eta=1e-2)",4,Haar-Random,6,2026,100,60,60,0.8032893926406832,False,7,20,0.12355468993806236,0.001991218668958942,0.003737339835370417,0.0002941436084658866,3.8351027447411314,0.000996085100463007,0.0035090027855692063,2.1735886865618783e-05
"Step (r*=15, eta=1e-2)",4,Haar-Random,7,2026,100,60,60,0.8032893926406832,False,7,20,0.03878092887938154,0.0013627381981758159,0.0018842046565571175,0.0012107958958395952,0.3778287028306155,0.00046653409941441453,0.0008918969496849545,0.0003682988929879407
"Step (r*=15, eta=1e-2)",4,Haar-Random,8,2026,100,60,60,0.8032893926406832,False,7,20,0.0015797765555799466,0.0007744596090979734,0.0001639415654988385,0.0002915640581980002,0.0006269744772629059,0.00015068016197733295,6.752066157660537e-06,2.1356324244261872e-05
"Step (r*=15, eta=1e-2)",4,Haar-Random,9,2026,100,60,60,0.8032893926406832,False,7,20,0.01780252863135373,2.290854642387662e-05,0.0022735624223347954,0.0012095000583560952,0.07961995337392394,1.3184194464656643e-07,0.0012985907298061021,0.0003675109812940459
"Step (r*=15, eta=1e-2)",5,Haar-Random,0,2026,100,60,60,0.8040673583834481,False,7,20,0.008806393654700886,0.0014828865177281701,0.0018089504493385429,0.0008176865014668642,0.019482950316237868,0.0005524263254538958,0.0008220758209032056,0.00016797018088022736
"Step (r*=15, eta=1e-2)",5,Haar-Random,1,2026,100,60,60,0.8040673583834481,False,7,20,0.03641025424227197,0.00031030377714587185,0.002619157677653835,0.00069902640853747,0.3330473298323192,2.4189821138449366e-05,0.0017233830691379087,0.0001227568398151938
"Step (r*=15, eta=1e-2)",5,Haar-Random,2,2026,100,60,60,0.8040673583834481,False,7,20,0.04515516237798278,0.0013304886845455373,0.0036797722916018546,0.0019530423760479782,0.5122398360182664,0.00044471410459671543,0.0034017345647444895,0.0009582567035137076
"Step (r*=15, eta=1e-2)",5,Haar-Random,3,2026,100,60,60,0.8040673583834481,False,7,20,0.03442019452673181,0.0005622627177574804,0.004095653775325776,0.0001372319569025092,0.297635804434327,7.942132131722794e-05,0.004214101641198435,4.73117536454227e-06
"Step (r*=15, eta=1e-2)",5,Haar-Random,4,2026,100,60,60,0.8040673583834481,False,7,20,0.021314905564549583,0.0002975653547628335,0.013210035719841352,0.0008171737817666453,0.11413671236246983,2.224453152286684e-05,0.043839593345818086,0.00016775959988149416
"Step (r*=15, eta=1e-2)",5,Haar-Random,5,2026,100,60,60,0.8040673583834481,False,7,20,0.04078722269986573,0.0005372216410911997,0.013790318521393525,0.0008251703483180328,0.41793313187934217,7.250459508373065e-05,0.04777570758218875,0.00017105893364765176
"Step (r*=15, eta=1e-2)",5,Haar-Random,6,2026,100,60,60,0.8040673583834481,False,7,20,0.04934639933699392,0.0004859647329741125,0.0010939023059058455,0.00012553470974491777,0.6117436514449177,5.932913812842164e-05,0.0003006184344231047,3.95900617038146e-06
"Step (r*=15, eta=1e-2)",5,Haar-Random,7,2026,100,60,60,0.8040673583834481,False,6,20,0.018489381308944515,0.0003743097840996478,0.0041738937150490475,0.0011901223985462228,0.08588222574978828,3.519823542137407e-05,0.004376644833871659,0.00035582936927335777
"Step (r*=15, eta=1e-2)",5,Haar-Random,8,2026,100,60,60,0.8040673583834481,False,7,20,0.008021032752288585,0.0008032234300104581,0.014879220368747661,0.0008397473931462518,0.016162893544761754,0.00016208068736092894,0.05561845043594941,0.00017715599834803282
"Step (r*=15, eta=1e-2)",5,Haar-Random,9,2026,100,60,60,0.8040673583834481,False,7,20,0.013008394887601561,0.0011933427573968922,0.014430265482822552,0.0014527571364431038,0.042511453805601576,0.00035775765598793584,0.05231270478311343,0.0005302059146527677
"Step (r*=15, eta=1e-2)",6,Haar-Random,0,2026,100,60,60,0.8033171002438405,False,7,20,0.0336108400278514,0.0007021721112848981,0.0003126501987392299,0.0007312754742390302,0.28380318611807326,0.00012386416680287412,2.4557036247348322e-05,0.0001343447035748801
"Step (r*=15, eta=1e-2)",6,Haar-Random,1,2026,100,60,60,0.8033171002438405,False,7,20,0.07369676348581318,0.0004257731348260305,0.00021767190814903594,0.0009916817121941343,1.364442894900246,4.554230876185634e-05,1.190318824466819e-05,0.00024706040095094406
"Step (r*=15, eta=1e-2)",6,Haar-Random,2,2026,100,60,60,0.8033171002438405,False,7,20,0.021211843587204935,0.0018869999345236738,0.030591164885059696,0.0011858787838282454,0.11303563156399148,0.0008945452280234964,0.2350988814348598,0.00035329633461243315
"Step (r*=15, eta=1e-2)",6,Haar-Random,3,2026,100,60,60,0.8033171002438405,False,6,20,0.044243948595810864,9.688202986569013e-05,0.012423188881234658,0.0007595722039917652,0.4917748235792214,2.3580064688506852e-06,0.03877258079257716,0.00014494280456241315
"Step (r*=15, eta=1e-2)",6,Haar-Random,4,2026,100,60,60,0.8033171002438405,False,7,20,0.012565498614332227,0.0005154309586077347,0.00019845553878677192,0.00037515955818477386,0.03966596152770544,6.674204871467606e-05,9.894297893356831e-06,3.535823391288268e-05
"Step (r*=15, eta=1e-2)",6,Haar-Random,5,2026,100,60,60,0.8033171002438405,False,7,20,0.01227818913448145,0.0004378914173012173,0.0008789621973355622,6.347777835090553e-05,0.037872778783020526,4.817163635863267e-05,0.00019408810846670125,1.0122830622426588e-06
"Step (r*=15, eta=1e-2)",6,Haar-Random,6,2026,100,60,60,0.8033171002438405,False,7,20,0.02363511536497646,0.001014150834799711,0.0022843692584009314,0.0011229659541321796,0.1403375809131773,0.00025838282252321087,0.001310965151387722,0.0003168047702579846
"Step (r*=15, eta=1e-2)",6,Haar-Random,7,2026,100,60,60,0.8033171002438405,False,7,20,0.13517309264302324,0.0011335913876972476,0.01856859176635859,0.0005827595051462679,4.590278476351371,0.0003228283070487267,0.08661965900014681,8.531733177300543e-05
"Step (r*=15, eta=1e-2)",6,Haar-Random,8,2026,100,60,60,0.8033171002438405,False,6,20,0.029684852236746946,0.0002921285562638451,0.01564490492188055,0.00018874820133726064,0.22137486840733273,2.14391003878625e-05,0.06148998533231339,8.950023519601345e-06
"Step (r*=15, eta=1e-2)",6,Haar-Random,9,2026,100,60,60,0.8033171002438405,False,7,20,0.0650101980084514,0.0013735249885838917,0.004094572201684388,0.0002839970586715079,1.0617481446201449,0.0004739490564843322,0.004211876228753476,2.0262182251127835e-05
"Step (r*=15, eta=1e-2)",7,Haar-Random,0,2026,100,60,60,0.8038440931062694,False,7,20,0.02575870490312777,0.0005770405074749564,0.0026277021468741565,0.001481175219408519,0.1666888616203095,8.365099966777247e-05,0.0017346457838768692,0.0005511520259848636
"Step (r*=15, eta=1e-2)",7,Haar-Random,1,2026,100,60,60,0.8038440931062694,False,6,20,0.0659703705176183,0.0007053843162983687,0.001103342564852531,0.0001153177480743917,1.0933428763216264,0.00012500003411860242,0.0003058294323406851,3.3408027839803215e-06
"Step (r*=15, eta=1e-2)",7,Haar-Random,2,2026,100,60,60,0.8038440931062694,False,7,20,0.00024278997585881865,0.0005182492944281018,0.001199202853425765,0.0009279319144150616,1.4808805768112929e-05,6.747392469366792e-05,0.0003612799328649033,0.00021631705240969813
"Step (r*=15, eta=1e-2)",7,Haar-Random,3,2026,100,60,60,0.8038440931062694,False,7,20,0.022132451886645383,0.0007132652090558199,0.003252767093039967,0.0007416240517988335,0.12306019266258214,0.0001278087581358148,0.0026580580940144256,0.00013817394117294693
"Step (r*=15, eta=1e-2)",7,Haar-Random,4,2026,100,60,60,0.8038440931062694,False,7,20,0.058222206491017975,0.0001796007433177735,0.004471761460988291,0.00045237293848099884,0.8516003936349967,8.103540232082038e-06,0.0050236085463094896,5.141049282674527e-05
"Step (r*=15, eta=1e-2)",7,Haar-Random,5,2026,100,60,60,0.8038440931062694,False,7,20,0.009349833734085954,3.620035638934682e-05,0.0006530901027709513,0.0003658279810116585,0.02196171791908318,3.292184951227501e-07,0.00010715309945350013,3.3621135234308854e-05
"Step (r*=15, eta=1e-2)",7,Haar-Random,6,2026,100,60,60,0.8038440931062694,False,7,20,0.015758830373163966,0.00042493670100761556,0.013350268430899778,0.0003906619400250265,0.06238878023074628,4.5363548257641624e-05,0.0447753025623937,3.8340761824596356e-05
"Step (r*=15, eta=1e-2)",7,Haar-Random,7,2026,100,60,60,0.8038440931062694,False,7,20,0.014800806444857898,0.000228994635352062,0.025734194172687144,0.0003026550327590771,0.05503377343734534,1.3173741873847914e-05,0.1663717865259206,2.3011998297773965e-05
"Step (r*=15, eta=1e-2)",7,Haar-Random,8,2026,100,60,60,0.8038440931062694,False,7,20,0.0019125086407713074,0.00045506179474635264,0.00020120880510995283,0.00011636403182921103,0.0009188938504267294,5.2023466071721466e-05,1.0170738705471464e-05,3.4017003445994918e-06
"Step (r*=15, eta=1e-2)",7,Haar-Random,9,2026,100,60,60,0.8038440931062694,False,7,20,0.021416135591334613,0.00014087829461694219,0.004161174220900467,0.0003470525198786622,0.11522341659743925,4.985936056830112e-06,0.004350010765092844,3.0258607453057166e-05
"Step (r*=15, eta=1e-2)",8,Haar-Random,0,2026,100,60,60,0.8030485064601024,False,7,20,0.0414763532058426,0.0005541773396437964,0.005287622038919183,0.0008382451384564798,0.4321750207414518,7.715357600398329e-05,0.0070239165191113015,0.0001765227236665788
"Step (r*=15, eta=1e-2)",8,Haar-Random,1,2026,100,60,60,0.8030485064601024,False,7,20,0.025125378765011266,0.001587655403787772,0.004136594233257889,0.0001508782239536601,0.15859291001582868,0.0006332439145293652,0.004298771663642984,5.718888897374212e-06
"Step (r*=15, eta=1e-2)",8,Haar-Random,2,2026,100,60,60,0.8030485064601024,False,7,20,0.03239301441847394,0.00016127183981448764,0.002978224957086274,0.0004569209432522442,0.2636096240547232,6.533947100510143e-06,0.002228299333464532,5.244941667052767e-05
"Step (r*=15, eta=1e-2)",8,Haar-Random,3,2026,100,60,60,0.8030485064601024,False,7,20,0.03967901908236341,0.0015582069042905022,0.0006415449376074383,0.0010809712090278155,0.39553087285354055,0.0006099704298495636,0.00010339813317870323,0.0002935531784144419
"Step (r*=15, eta=1e-2)",8,Haar-Random,4,2026,100,60,60,0.8030485064601024,False,6,20,0.002709113870250704,0.0013593328467925605,0.007344491028192535,0.0016658897996038949,0.0018437967822547096,0.00046420536521857205,0.013551330658796394,0.0006971898744439336
"Step (r*=15, eta=1e-2)",8,Haar-Random,5,2026,100,60,60,0.8030485064601024,False,6,20,0.0024195779873615523,9.340484723508438e-05,9.346413446381049e-05,4.9341257679734044e-05,0.0014707463614422826,2.191782030810227e-06,2.194565310834289e-06,6.116161765992406e-07
"Step (r*=15, eta=1e-2)",8,Haar-Random,6,2026,100,60,60,0.8030485064601024,False,7,20,0.05661595706684217,0.000530647670768754,0.03659208651209726,0.0016732847895406398,0.8052602093105191,7.07409776700527e-05,0.336382102849467,0.0007033933524560095
"Step (r*=15, eta=1e-2)",8,Haar-Random,7,2026,100,60,60,0.8030485064601024,False,6,20,0.013324005559212393,2.9962737129710887e-05,0.0004098618185842877,0.0012425784778056742,0.0445993103897441,2.255389225419702e-07,4.220204133668716e-05,0.00038788785993332676
"Step (r*=15, eta=1e-2)",8,Haar-Random,8,2026,100,60,60,0.8030485064601024,False,7,20,0.03865755787775974,0.0007242559295895948,0.0011561061593836942,0.0011265901035424498,0.37542860755794627,0.00013177792116793636,0.00033577933376601095,0.0003188529187820075
"Step (r*=15, eta=1e-2)",8,Haar-Random,9,2026,100,60,60,0.8030485064601024,False,7,20,0.011016678211555723,4.7458066301921986e-05,0.0007579405796876661,0.0003865069510795673,0.03049017110479533,5.658204119792309e-07,0.00014432077495437582,3.7529532177607814e-05
"Step (r*=15, eta=1e-2)",9,Haar-Random,0,2026,100,60,60,0.8046871485795455,False,7,20,0.030743766780703025,0.000389101292475972,0.0003339554752950585,0.0023455849187980476,0.23745028053351072,3.803504022644131e-05,2.80179057221008e-05,0.0013821680649505137
"Step (r*=15, eta=1e-2)",9,Haar-Random,1,2026,100,60,60,0.8046871485795455,False,7,20,0.010597519024491681,0.0002471682301393304,0.002246542635786976,0.0003560750591100702,0.02821414817669825,1.534771863135525e-05,0.0012679083546402851,3.185236202989793e-05
"Step (r*=15, eta=1e-2)",9,Haar-Random,2,2026,100,60,60,0.8046871485795455,False,7,20,0.03870735201883078,0.0005738062064717301,0.0006909955589710716,0.0006330849073813781,0.3763963968275486,8.271590312663002e-05,0.0001199524286488636,0.00010068909870971566
"Step (r*=15, eta=1e-2)",9,Haar-Random,3,2026,100,60,60,0.8046871485795455,False,7,20,0.005077807390723563,0.00010253707161640008,0.0024463122033064697,0.0011424071677212419,0.00647755307067613,2.6413159468322366e-06,0.0015034268310632017,0.00032786901179752915
"Step (r*=15, eta=1e-2)",9,Haar-Random,4,2026,100,60,60,0.8046871485795455,False,7,20,0.02567661858873045,0.00109350389881912,0.012114247326655038,0.0004901634388820998,0.16562816602506397,0.0003003994995077091,0.036868155046028306,6.035876729478981e-05
"Step (r*=15, eta=1e-2)",9,Haar-Random,5,2026,100,60,60,0.8046871485795455,False,7,20,0.02984330292064032,0.0009390146101044879,0.0001095880681571617,0.0012241883524371523,0.22374446858973732,0.00022151504696286278,3.01706783897893e-06,0.00037649136444263846
"Step (r*=15, eta=1e-2)",9,Haar-Random,6,2026,100,60,60,0.8046871485795455,False,6,20,0.005435961478005573,0.0007091090129704277,0.018364391353073852,0.0010537544660770668,0.007423543777955335,0.00012632361458053058,0.08472500663050567,0.00027895708082975574
"Step (r*=15, eta=1e-2)",9,Haar-Random,7,2026,100,60,60,0.8046871485795455,False,7,20,0.03982903318279831,0.0005411223509760964,0.0007027681597309134,0.0009446158736022639,0.3985272862476394,7.356131406141667e-05,0.00012407454365593373,0.0002241656228745801
"Step (r*=15, eta=1e-2)",9,Haar-Random,8,2026,100,60,60,0.8046871485795455,False,7,20,0.04622483284481548,2.3718895907123085e-05,0.0006630487389318224,0.0020055212362090533,0.5367959516299787,1.4133426717641695e-07,0.00011044585966268815,0.0010104458933331828
"Step (r*=15, eta=1e-2)",9,Haar-Random,9,2026,100,60,60,0.8046871485795455,False,7,20,0.02373815464247829,0.0015063740408373866,0.001660665596776811,1.77843177973477e-05,0.14156387519023056,0.0005700647391901739,0.0006928239790787479,7.945714457477398e-08
"Step (r*=15, eta=1e-2)",10,Haar-Random,0,2026,100,60,60,0.8047881407901334,False,7,20,0.012885363743547667,7.02344134976341e-05,0.02695943669673607,0.0005531766980838587,0.04171112455292042,1.2392486468852729e-06,0.18259133347634351,7.687520527723785e-05
"Step (r*=15, eta=1e-2)",10,Haar-Random,1,2026,100,60,60,0.8047881407901334,False,7,20,0.052541567677769734,0.0024802340539009254,0.0016338847422944875,0.00037495202809632156,0.693528936977774,0.0015454105238086552,0.0006706583985324027,3.531912592446026e-05
"Step (r*=15, eta=1e-2)",10,Haar-Random,2,2026,100,60,60,0.8047881407901334,False,7,20,0.06916552973435071,0.0004244866630045374,0.006378640629107553,0.00015621716715777536,1.2018159075487826,4.526751273052335e-05,0.010221503995121936,6.130784478252414e-06
"Step (r*=15, eta=1e-2)",10,Haar-Random,3,2026,100,60,60,0.8047881407901334,False,7,20,0.0560673194383205,0.00016380567230222007,0.0036064125284062873,0.0011354000839196106,0.7897290601674173,6.740877054240885e-06,0.003267452924606319,0.0003238593031622293
"Step (r*=15, eta=1e-2)",10,Haar-Random,4,2026,100,60,60,0.8047881407901334,False,7,20,0.09252975007690833,0.0005239670620933409,0.01319089017742998,0.0006797441047716678,2.1509054073825387,6.897099750162064e-05,0.04371261040929487,0.00011607787062160437
"Step (r*=15, eta=1e-2)",10,Haar-Random,5,2026,100,60,60,0.8047881407901334,False,6,20,0.014194311569243457,0.000923604096198988,0.0014558480607135373,0.0010946937890971493,0.05061592767412008,0.00021430397856255214,0.0005324644748673582,0.0003010536113383008
"Step (r*=15, eta=1e-2)",10,Haar-Random,6,2026,100,60,60,0.8047881407901334,False,7,20,0.04097541166274707,0.0012243004144438508,0.0012616398670795051,0.00037760673265126377,0.42179864861413513,0.0003765602955164724,0.0003998796847771119,3.5821023553345175e-05
"Step (r*=15, eta=1e-2)",10,Haar-Random,7,2026,100,60,60,0.8047881407901334,False,7,20,0.03527321783288716,0.0003039961211406776,0.00045327272730438545,0.00022901561971373408,0.3125710084447865,2.3216386094084166e-05,5.1615211491590035e-05,1.3176156386570468e-05
"Step (r*=15, eta=1e-2)",10,Haar-Random,8,2026,100,60,60,0.8047881407901334,False,7,20,0.03532368075925968,0.0007701249337162688,0.0001273591648859372,0.00021446305697785868,0.31346599515688456,0.00014899815885841377,4.0749186063971675e-06,1.1554828859505173e-05
"Step (r*=15, eta=1e-2)",10,Haar-Random,9,2026,100,60,60,0.8047881407901334,False,7,20,0.02810846662023381,0.00038309694793474234,0.00035313121545205774,0.0008786113507681171,0.1984873539427423,3.6870235978658026e-05,3.132786160529867e-05,0.00019393319496435992
"Step (r*=15, eta=1e-2)",11,Haar-Random,0,2026,100,60,60,0.8034730984709108,False,7,20,0.10477568561510334,0.0003335577693228167,0.00027290616917337963,0.00027633030330388166,2.7579066109307377,2.7951212679147233e-05,1.8710493375816143e-05,1.9182957319654376e-05
"Step (r*=15, eta=1e-2)",11,Haar-Random,1,2026,100,60,60,0.8034730984709108,False,6,20,0.054262793319469524,0.0010166234596882021,0.0009106266472089318,0.00037784347901770744,0.7397122757360864,0.0002596442968809706,0.0002083239696405117,3.586595472074387e-05
"Step (r*=15, eta=1e-2)",11,Haar-Random,2,2026,100,60,60,0.8034730984709108,False,7,20,0.01788177583726872,0.001107299406236512,0.0013074993755994668,1.2608131020845608e-05,0.0803303808150045,0.0003080269156524331,0.0004294785848177664,3.993557663288519e-08
"Step (r*=15, eta=1e-2)",11,Haar-Random,3,2026,100,60,60,0.8034730984709108,False,7,20,0.01024024789305352,4.148126195892504e-05,0.00024559429912831844,0.00019113147732963256,0.026343863850320632,4.3227732317829385e-07,1.5152876935394353e-05,9.177469849439981e-06
"Step (r*=15, eta=1e-2)",11,Haar-Random,4,2026,100,60,60,0.8034730984709108,False,6,20,0.04453764139412969,0.0013119517818854258,0.0018656255645846608,0.0010464555613012082,0.49832532807293645,0.0004324085578649307,0.0008743946698764476,0.00027510603259262993
"Step (r*=15, eta=1e-2)",11,Haar-Random,5,2026,100,60,60,0.8034730984709108,False,7,20,0.014415037236834629,0.0008223839105587248,0.010018330617258524,0.0002675481593961701,0.05220235194229645,0.00016990561953624761,0.025214435683540905,1.798301341558102e-05
"Step (r*=15, eta=1e-2)",11,Haar-Random,6,2026,100,60,60,0.8034730984709108,False,7,20,0.06855160428270035,0.0008771201243731455,0.009346704945865059,0.0015790341910442,1.1805755341277802,0.0001932754459437196,0.02194702202837888,0.0006263853632454063
"Step (r*=15, eta=1e-2)",11,Haar-Random,7,2026,100,60,60,0.8034730984709108,False,7,20,0.05240916336021786,0.0017017127916156268,0.002209021240402757,0.0012742146653445733,0.6900379667235332,0.0007274967540918045,0.0012259092348802041,0.000407890632478651
"Step (r*=15, eta=1e-2)",11,Haar-Random,8,2026,100,60,60,0.8034730984709108,False,7,20,0.01604634880792417,0.0004614903199268253,0.0007467217390799774,0.001020450464168305,0.0646861033079474,5.3503688724600374e-05,0.00014007999678089506,0.00026160280011598323
"Step (r*=15, eta=1e-2)",11,Haar-Random,9,2026,100,60,60,0.8034730984709108,False,7,20,0.012463293389573369,0.00047004790368944876,0.0003634560356729959,0.00020653785432229432,0.03902331595503081,5.5506363242041284e-05,3.3186565071145024e-05,1.0716620581754495e-05
"Step (r*=15, eta=1e-2)",12,Haar-Random,0,2026,100,60,60,0.803635052396738,False,7,20,0.012606639826168749,0.0016730674945510111,0.0008507982356006758,0.00025599010645031904,0.03992613063370742,0.0007032106771243155,0.00018184932538739513,1.646284521766043e-05
"Step (r*=15, eta=1e-2)",12,Haar-Random,1,2026,100,60,60,0.803635052396738,False,7,20,0.005615632078078232,0.00235878249690587,0.003482591591361931,0.0003471739483572068,0.007922382842230721,0.0013977655295031443,0.003046938071081195,3.0279785224368982e-05
"Step (r*=15, eta=1e-2)",12,Haar-Random,2,2026,100,60,60,0.803635052396738,False,7,20,0.012272209102815691,0.0011935506318317254,0.020280361936516788,0.001505529507643865,0.0378358962654398,0.00035788230608936394,0.1033260758596671,0.0005694257164443708
"Step (r*=15, eta=1e-2)",12,Haar-Random,3,2026,100,60,60,0.803635052396738,False,7,20,0.02989819804843098,0.0008285668136383686,0.00548436071525861,0.0003000381486917949,0.22456835713219908,0.00017247001549000973,0.007556323728494293,2.2615775651444427e-05
"Step (r*=15, eta=1e-2)",12,Haar-Random,4,2026,100,60,60,0.803635052396738,False,7,20,0.002525989092526112,0.0005678249855340582,0.010266350452437407,2.7553129000391365e-05,0.0016029555329350425,8.100046837354372e-05,0.02647833689891138,1.9072182076495467e-07
"Step (r*=15, eta=1e-2)",12,Haar-Random,5,2026,100,60,60,0.803635052396738,False,7,20,0.04304752188268719,0.0015124785763042318,0.005720380969561072,0.0014634930378337914,0.4655376865340512,0.000574694441484838,0.00822069318141823,0.0005380713329602544
"Step (r*=15, eta=1e-2)",12,Haar-Random,6,2026,100,60,60,0.803635052396738,False,6,20,0.0010930393719324543,1.0219092256566635e-05,0.0009417382091535216,0.0005466094573676999,0.00030014433076997973,2.6235127124460183e-08,0.00022280191326464366,7.506073559233813e-05
"Step (r*=15, eta=1e-2)",12,Haar-Random,7,2026,100,60,60,0.803635052396738,False,7,20,0.005522520676613767,0.0004776352046644549,0.004237067437939802,0.00019517338867677282,0.007661842747734013,5.731274269644218e-05,0.004510132343641469,9.5697311785328e-06
"Step (r*=15, eta=1e-2)",12,Haar-Random,8,2026,100,60,60,0.803635052396738,False,7,20,0.044866491416880934,4.895947119883256e-05,0.020351725408658407,0.001975815591447571,0.5057114080239061,6.021878239723622e-07,0.10405453238624914,0.0009807342661166724
"Step (r*=15, eta=1e-2)",12,Haar-Random,9,2026,100,60,60,0.803635052396738,False,7,20,0.02302999656179881,0.0005736075923669949,0.0010789771755620242,8.757451565088836e-05,0.13324357586576657,8.265865138686575e-05,0.0002924711607546819,1.9266996619770127e-06
"Step (r*=15, eta=1e-2)",13,Haar-Random,0,2026,100,60,60,0.8039078275857536,False,7,20,0.036735862132857504,0.0015472991786355272,0.0001056338107870249,0.0009359898335068825,0.3390306842213004,0.0006014605167812251,2.803266764019487e-06,0.00022009024620096344
"Step (r*=15, eta=1e-2)",13,Haar-Random,1,2026,100,60,60,0.8039078275857536,False,7,20,0.0345772961203926,0.0008684504688715177,0.007734720157117234,0.0005116387033434046,0.3003589597993829,0.00018947357132092897,0.01502961113497753,6.576355960370273e-05
"Step (r*=15, eta=1e-2)",13,Haar-Random,2,2026,100,60,60,0.8039078275857536,False,6,20,0.040113449863085314,0.0009866214378313198,0.010308457931747452,0.0013940234358353646,0.404239326110814,0.0002445454736228765,0.026695984345429347,0.0004882010208022899
"Step (r*=15, eta=1e-2)",13,Haar-Random,3,2026,100,60,60,0.8039078275857536,False,6,20,0.04235399177641007,0.00022687620708176814,0.004322058237277154,0.0014129761562524854,0.4506581494562639,1.2931128849260224e-05,0.004692883380708158,0.0005015661277626847
"Step (r*=15, eta=1e-2)",13,Haar-Random,4,2026,100,60,60,0.8039078275857536,False,7,20,0.02165174478830155,0.0008089213197489827,0.002572483542354045,0.0019363822683613474,0.11777261871346738,0.0001643883727862467,0.0016625079974218718,0.0009419779293196339
"Step (r*=15, eta=1e-2)",13,Haar-Random,5,2026,100,60,60,0.8039078275857536,False,7,20,0.0421252786547386,0.000597071951801854,0.00019690789625501182,0.0006228370559490486,0.4458041494867193,8.95595439414745e-05,9.740579551613863e-06,9.745573909869621e-05
"Step (r*=15, eta=1e-2)",13,Haar-Random,6,2026,100,60,60,0.8039078275857536,False,6,20,0.006623600779540676,0.0005289200379108103,0.0003716889419654875,0.0004598967941183008,0.011021655448390968,7.028110383284374e-05,3.4707059033416656e-05,5.3134830247438836e-05
"Step (r*=15, eta=1e-2)",13,Haar-Random,7,2026,100,60,60,0.8039078275857536,False,7,20,0.005229139976866092,0.0005568712016644558,0.0011350726274159733,0.000712789987313904,0.006869404148152152,7.79054878276384e-05,0.0003236725239927243,0.0001276385065481919
"Step (r*=15, eta=1e-2)",13,Haar-Random,8,2026,100,60,60,0.8039078275857536,False,7,20,0.007533852339703825,0.00014150046766606215,0.00019568637227379668,0.000443541422981215,0.014259120562356141,5.030072949851091e-06,9.620102456988737e-06,4.9422749670093156e-05
"Step (r*=15, eta=1e-2)",13,Haar-Random,9,2026,100,60,60,0.8039078275857536,False,7,20,0.008215267398795793,0.0015662271446274295,0.02135288276350983,0.0002245725008007488,0.016955161889464433,0.0006162657421222706,0.11454379407687519,1.2669856136897245e-05
