sample_size,T_cap,kappa,epsilon,truncation_bias_beta,variance_envelope_nu,bernstein_lower_tail_D,analytic_probability_floor,is_admissible,strictly_exceeds_analytic_floor
4,128.0,1.0,0.25,63.4044165336153,81.0,1.0,0.9753099120283326,False,True
4,128.0,1.0,0.5,63.4044165336153,81.0,1.0,0.9753099120283326,False,True
4,128.0,1.0,0.75,63.4044165336153,81.0,1.0,0.9753099120283326,False,True
4,128.0,1.0,0.99,63.4044165336153,81.0,1.0,0.9753099120283326,False,True
4,128.0,0.5,0.1,5.270334894749546,81.0,1.0,0.9753099120283326,False,True
4,128.0,0.5,0.25,5.270334894749546,81.0,1.0,0.9753099120283326,False,True
4,128.0,0.5,0.5,5.270334894749546,81.0,1.0,0.9753099120283326,False,True
4,128.0,0.5,0.75,5.270334894749546,81.0,1.0,0.9753099120283326,False,True
4,128.0,0.5,0.99,5.270334894749546,81.0,1.0,0.9753099120283326,False,True
4,128.0,0.25,0.1,0.1536940477685889,80.28376623521768,1.0,0.9753099120283326,False,True
4,128.0,0.25,0.25,0.1536940477685889,80.28376623521768,0.999769067665711,0.9753099120283326,True,True
4,128.0,0.25,0.5,0.1536940477685889,80.28376623521768,0.9970211370967066,0.9753099120283326,True,True
4,128.0,0.25,0.75,0.1536940477685889,80.28376623521768,0.9912027022826294,0.9753099120283326,True,True
4,128.0,0.25,0.99,0.1536940477685889,80.28376623521768,0.982786770672381,0.9753099120283326,True,True
4,128.0,0.1,0.1,0.00020316860418496382,80.00040629593089,0.9997511505327343,0.9753099120283326,True,True
4,128.0,0.1,0.25,0.00020316860418496382,80.00040629593089,0.9984428820009524,0.9753099120283326,True,True
4,128.0,0.1,0.5,0.00020316860418496382,80.00040629593089,0.993787465798569,0.9753099120283326,True,True
4,128.0,0.1,0.75,0.00020316860418496382,80.00040629593089,0.9860866593668209,0.9753099120283326,True,True
4,128.0,0.1,0.99,0.00020316860418496382,80.00040629593089,0.9759033490451576,0.9753099120283326,True,True
4,128.0,0.044721359549995794,0.1,2.2924852388425984e-07,80.000000458497,0.9997501364913262,0.9753099120283326,True,True
4,128.0,0.044721359549995794,0.25,2.2924852388425984e-07,80.000000458497,0.9984403463065126,0.9753099120283326,True,True
4,128.0,0.044721359549995794,0.5,2.2924852388425984e-07,80.000000458497,0.9937824092257972,0.9753099120283326,True,True
4,128.0,0.044721359549995794,0.75,2.2924852388425984e-07,80.000000458497,0.9860791212218708,0.9753099120283326,True,True
4,128.0,0.044721359549995794,0.99,2.2924852388425984e-07,80.000000458497,0.9758934867205751,0.9753099120283326,True,True
4,256.0,1.0,0.1,34.48380361722079,81.0,1.0,0.9753099120283326,False,True
4,256.0,1.0,0.25,34.48380361722079,81.0,1.0,0.9753099120283326,False,True
4,256.0,1.0,0.5,34.48380361722079,81.0,1.0,0.9753099120283326,False,True
4,256.0,1.0,0.75,34.48380361722079,81.0,1.0,0.9753099120283326,False,True
4,256.0,1.0,0.99,34.48380361722079,81.0,1.0,0.9753099120283326,False,True
4,256.0,0.5,0.1,1.2992822279399274,81.0,1.0,0.9753099120283326,False,True
4,256.0,0.5,0.25,1.2992822279399274,81.0,1.0,0.9753099120283326,False,True
4,256.0,0.5,0.5,1.2992822279399274,81.0,1.0,0.9753099120283326,False,True
4,256.0,0.5,0.75,1.2992822279399274,81.0,1.0,0.9753099120283326,False,True
4,256.0,0.5,0.99,1.2992822279399274,81.0,1.0,0.9753099120283326,False,True
4,256.0,0.25,0.1,0.007852189174839553,80.01564272147485,0.9997878649695547,0.9753099120283326,True,True
4,256.0,0.25,0.25,0.007852189174839553,80.01564272147485,0.9985369457663722,0.9753099120283326,True,True
4,256.0,0.25,0.5,0.007852189174839553,80.01564272147485,0.9939765479609229,0.9753099120283326,True,True
4,256.0,0.25,0.75,0.007852189174839553,80.01564272147485,0.9863692902099812,0.9753099120283326,True,True
4,256.0,0.25,0.99,0.007852189174839553,80.01564272147485,0.9762736065233397,0.9753099120283326,True,True
4,256.0,0.1,0.1,1.6612503916022255e-07,80.00000033225005,0.9997501361755912,0.9753099120283326,True,True
4,256.0,0.1,0.25,1.6612503916022255e-07,80.00000033225005,0.9984403455174727,0.9753099120283326,True,True
4,256.0,0.1,0.5,1.6612503916022255e-07,80.00000033225005,0.9937824076526489,0.9753099120283326,True,True
4,256.0,0.1,0.75,1.6612503916022255e-07,80.00000033225005,0.9860791188768425,0.9753099120283326,True,True
4,256.0,0.1,0.99,1.6612503916022255e-07,80.00000033225005,0.9758934836526255,0.9753099120283326,True,True
4,256.0,0.044721359549995794,0.1,5.083353556626355e-13,80.00000000000102,0.9997501353446584,0.9753099120283326,True,True
4,256.0,0.044721359549995794,0.25,5.083353556626355e-13,80.00000000000102,0.9984403434409249,0.9753099120283326,True,True
4,256.0,0.044721359549995794,0.5,5.083353556626355e-13,80.00000000000102,0.9937824035125323,0.9753099120283326,True,True
4,256.0,0.044721359549995794,0.75,5.083353556626355e-13,80.00000000000102,0.9860791127053395,0.9753099120283326,True,True
4,256.0,0.044721359549995794,0.99,5.083353556626355e-13,80.00000000000102,0.9758934755785821,0.9753099120283326,True,True
4,512.0,1.0,0.1,13.731363267247675,81.0,1.0,0.9753099120283326,False,True
4,512.0,1.0,0.25,13.731363267247675,81.0,1.0,0.9753099120283326,False,True
4,512.0,1.0,0.5,13.731363267247675,81.0,1.0,0.9753099120283326,False,True
4,512.0,1.0,0.75,13.731363267247675,81.0,1.0,0.9753099120283326,False,True
4,512.0,1.0,0.99,13.731363267247675,81.0,1.0,0.9753099120283326,False,True
4,512.0,0.5,0.1,0.1654797877687263,80.30357601537747,1.0,0.9753099120283326,False,True
4,512.0,0.5,0.25,0.1654797877687263,80.30357601537747,0.9998221616957265,0.9753099120283326,True,True
4,512.0,0.5,0.5,0.1654797877687263,80.30357601537747,0.9972207155616503,0.9753099120283326,True,True
4,512.0,0.5,0.75,0.1654797877687263,80.30357601537747,0.9915472167840113,0.9753099120283326,True,True
4,512.0,0.5,0.99,0.1654797877687263,80.30357601537747,0.9832677275716504,0.9753099120283326,True,True
4,512.0,0.25,0.1,0.00010262199615417589,80.00020523346103,0.9997506483825821,0.9753099120283326,True,True
4,512.0,0.25,0.25,0.00010262199615417589,80.00020523346103,0.9984416259461245,0.9753099120283326,True,True
4,512.0,0.25,0.5,0.00010262199615417589,80.00020523346103,0.9937849607701693,0.9753099120283326,True,True
4,512.0,0.25,0.75,0.00010262199615417589,80.00020523346103,0.9860829248371228,0.9753099120283326,True,True
4,512.0,0.25,0.99,0.00010262199615417589,80.00020523346103,0.9758984629927753,0.9753099120283326,True,True
4,512.0,0.1,0.1,4.034125504666725e-12,80.00000000000807,0.9997501353446759,0.9753099120283326,True,True
4,512.0,0.1,0.25,4.034125504666725e-12,80.00000000000807,0.998440343440969,0.9753099120283326,True,True
4,512.0,0.1,0.5,4.034125504666725e-12,80.00000000000807,0.9937824035126201,0.9753099120283326,True,True
4,512.0,0.1,0.75,4.034125504666725e-12,80.00000000000807,0.9860791127054706,0.9753099120283326,True,True
4,512.0,0.1,0.99,4.034125504666725e-12,80.00000000000807,0.9758934755787534,0.9753099120283326,True,True
4,512.0,0.044721359549995794,0.1,5.39348643350696e-22,80.0,0.9997501353446558,0.9753099120283326,True,True
4,512.0,0.044721359549995794,0.25,5.39348643350696e-22,80.0,0.9984403434409186,0.9753099120283326,True,True
4,512.0,0.044721359549995794,0.5,5.39348643350696e-22,80.0,0.9937824035125197,0.9753099120283326,True,True
4,512.0,0.044721359549995794,0.75,5.39348643350696e-22,80.0,0.9860791127053207,0.9753099120283326,True,True
4,512.0,0.044721359549995794,0.99,5.39348643350696e-22,80.0,0.9758934755785573,0.9753099120283326,True,True
4,1024.0,1.0,0.1,3.449713099718058,81.0,1.0,0.9753099120283326,False,True
4,1024.0,1.0,0.25,3.449713099718058,81.0,1.0,0.9753099120283326,False,True
4,1024.0,1.0,0.5,3.449713099718058,81.0,1.0,0.9753099120283326,False,True
4,1024.0,1.0,0.75,3.449713099718058,81.0,1.0,0.9753099120283326,False,True
4,1024.0,1.0,0.99,3.449713099718058,81.0,1.0,0.9753099120283326,False,True
4,1024.0,0.5,0.1,0.00813488854596212,80.01620360068027,0.9997891656788952,0.9753099120283326,True,True
4,1024.0,0.5,0.25,0.00813488854596212,80.01620360068027,0.9985403659096124,0.9753099120283326,True,True
4,1024.0,0.5,0.5,0.00813488854596212,80.01620360068027,0.9939834800093027,0.9753099120283326,True,True
4,1024.0,0.5,0.75,0.00813488854596212,80.01620360068027,0.9863796802840938,0.9753099120283326,True,True
4,1024.0,0.5,0.99,0.00813488854596212,80.01620360068027,0.9762872361341394,0.9753099120283326,True,True
4,1024.0,0.25,0.1,1.931968301175089e-07,80.00000038639362,0.9997501363110006,0.9753099120283326,True,True
4,1024.0,0.25,0.25,1.931968301175089e-07,80.00000038639362,0.9984403458558685,0.9753099120283326,True,True
4,1024.0,0.25,0.5,1.931968301175089e-07,80.00000038639362,0.9937824083273256,0.9753099120283326,True,True
4,1024.0,0.25,0.75,1.931968301175089e-07,80.00000038639362,0.9860791198825557,0.9753099120283326,True,True
4,1024.0,0.25,0.99,1.931968301175089e-07,80.00000038639362,0.9758934849683781,0.9753099120283326,True,True
4,1024.0,0.1,0.1,6.832171154781313e-19,80.0,0.9997501353446558,0.9753099120283326,True,True
4,1024.0,0.1,0.25,6.832171154781313e-19,80.0,0.9984403434409186,0.9753099120283326,True,True
4,1024.0,0.1,0.5,6.832171154781313e-19,80.0,0.9937824035125197,0.9753099120283326,True,True
4,1024.0,0.1,0.75,6.832171154781313e-19,80.0,0.9860791127053207,0.9753099120283326,True,True
4,1024.0,0.1,0.99,6.832171154781313e-19,80.0,0.9758934755785573,0.9753099120283326,True,True
4,1024.0,0.044721359549995794,0.1,8.363355937120393e-36,80.0,0.9997501353446558,0.9753099120283326,True,True
4,1024.0,0.044721359549995794,0.25,8.363355937120393e-36,80.0,0.9984403434409186,0.9753099120283326,True,True
