eta,budget,s,pair,estimator,epsilon,metric,point,ci_low,ci_high,bootstrap_samples,bootstrap_seed,bootstrap_stream
1e-10,160,32,left,paired_mean,0.5,paid_oracle_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,paired_mean,0.5,paid_baseline_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,paired_mean,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,paired_mean,0.5,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,paired_mean,0.5,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.0,selected_mean_ratio,1.3561017627389937,1.3561017627389937,1.356101762738995,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.0,paid_oracle_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.0,paid_baseline_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.0,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.2,selected_mean_ratio,1.3561017627389937,1.3561017627389937,1.356101762738995,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.2,paid_oracle_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.2,paid_baseline_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.2,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.2,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.3333333333333333,selected_mean_ratio,1.3561017627389937,1.3561017627389937,1.356101762738995,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.3333333333333333,paid_oracle_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.3333333333333333,paid_baseline_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.3333333333333333,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.3333333333333333,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.5,selected_mean_ratio,1.3561017627389937,1.3561017627389937,1.356101762738995,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.5,paid_oracle_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.5,paid_baseline_mean_ratio,1.3561017627389942,1.3561017627389935,1.3561017627389946,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.5,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,left,sample_variance,0.5,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.0,selected_mean_ratio,1.4335848399820883,1.4330925727102883,1.4340604630270088,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.0,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.0,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.0,accept_probability,0.396225,0.39345,0.3990916666666666,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.2,selected_mean_ratio,1.3975848129491208,1.3973222427556935,1.397839826754554,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.2,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.2,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.2,accept_probability,0.0709,0.06931666666666671,0.07250833333333336,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.2,abstain_probability,0.7435166666666667,0.7411583333333336,0.7459833333333333,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.3333333333333333,selected_mean_ratio,1.3905442502397793,1.3903984742666733,1.3906919848437898,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.3333333333333333,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.3333333333333333,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.3333333333333333,accept_probability,0.019016666666666668,0.018233333333333338,0.019825000000000013,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.3333333333333333,abstain_probability,0.9093333333333332,0.9077333333333331,0.9109416666666663,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.5,selected_mean_ratio,1.3880837287865182,1.3880158476039755,1.3881572783286518,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.5,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.5,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.5,accept_probability,0.003291666666666667,0.0029583333333333336,0.0036416666666666654,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w1,0.5,abstain_probability,0.9790583333333333,0.9782500000000001,0.9798583333333335,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.0,selected_mean_ratio,1.4304976049163836,1.4300063081841647,1.4309694977640994,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.0,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.0,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.0,accept_probability,0.3744583333333333,0.37182479166666677,0.37715,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.2,selected_mean_ratio,1.3925797537941789,1.3923906314292587,1.3927753706881811,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.2,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.2,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.2,accept_probability,0.03228333333333334,0.03120833333333335,0.03337520833333335,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.2,abstain_probability,0.8350583333333333,0.8329414583333331,0.8371833333333334,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.3333333333333333,selected_mean_ratio,1.3884931015055197,1.3884090978992032,1.3885803018276237,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.3333333333333333,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.3333333333333333,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.3333333333333333,accept_probability,0.005633333333333333,0.0052,0.006083333333333333,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.3333333333333333,abstain_probability,0.9539249999999999,0.9528500000000002,0.9549500000000003,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.5,selected_mean_ratio,1.3875885060530673,1.3875619262350596,1.3876160955114114,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.5,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.5,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.5,accept_probability,0.0005833333333333334,0.0004583333333333332,0.0007166666666666667,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,mom_w2,0.5,abstain_probability,0.9922083333333332,0.9917000000000002,0.9926916666666672,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.0,selected_mean_ratio,1.4196704428772726,1.4192523285326546,1.4200614169945378,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.0,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.0,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.0,accept_probability,0.29787499999999995,0.29535,0.3004333333333334,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.2,selected_mean_ratio,1.387908452818157,1.3878426545699607,1.3879727935009936,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.2,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.2,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.2,accept_probability,0.0022666666666666664,0.001875,0.0027583333333333327,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.2,abstain_probability,0.9375666666666667,0.9361916666666665,0.93895,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.3333333333333333,selected_mean_ratio,1.387497695612588,1.3874845268789464,1.3875126087579301,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.3333333333333333,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.3333333333333333,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.3333333333333333,accept_probability,0.00012499999999999998,5.833333333333334e-05,0.00020833333333333332,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.3333333333333333,abstain_probability,0.9892916666666666,0.9887000000000004,0.9898750000000005,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.5,selected_mean_ratio,1.3874738766980144,1.3874738766980137,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.5,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.5,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.5,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,paired_mean,0.5,abstain_probability,0.9993,0.9991416666666673,0.9994500000000004,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.0,selected_mean_ratio,1.4109246199057024,1.4105168199333935,1.4112997529075233,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.0,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.0,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.0,accept_probability,0.24249166666666666,0.23989166666666673,0.2451833333333333,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.2,selected_mean_ratio,1.3874709615500151,1.3874651413989514,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.2,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.2,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.2,accept_probability,4.1666666666666665e-05,0.0,0.000125,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.2,abstain_probability,0.9596666666666667,0.9586000000000003,0.9607252083333336,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.3333333333333333,selected_mean_ratio,1.3874738766980144,1.3874738766980137,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.3333333333333333,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.3333333333333333,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.3333333333333333,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.3333333333333333,abstain_probability,0.9954000000000001,0.995041666666667,0.9957666666666669,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.5,selected_mean_ratio,1.3874738766980144,1.3874738766980137,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.5,paid_oracle_mean_ratio,1.3873572707780486,1.3871244647355163,1.387473876698015,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.5,paid_baseline_mean_ratio,1.3874738766980146,1.3874738766980141,1.3874738766980153,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.5,accept_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,primary,sample_variance,0.5,abstain_probability,0.9997666666666666,0.9996666666666671,0.999858333333334,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.0,selected_mean_ratio,1.4397936136055287,1.4394048504625725,1.44017659237485,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.0,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.0,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.0,accept_probability,0.40608333333333335,0.4032916666666666,0.4088583333333333,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.2,selected_mean_ratio,1.4061055303342915,1.4058851009524107,1.4063222786146692,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.2,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.2,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.2,accept_probability,0.07216666666666667,0.07067500000000004,0.0736666666666667,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.2,abstain_probability,0.7596833333333333,0.75725,0.7620749999999998,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.3333333333333333,selected_mean_ratio,1.3998030760822953,1.3996813717471162,1.3999216653957918,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.3333333333333333,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.3333333333333333,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.3333333333333333,accept_probability,0.01955,0.018791666666666675,0.020308333333333345,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.3333333333333333,abstain_probability,0.9210333333333334,0.9195416666666667,0.9225502083333336,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.5,selected_mean_ratio,1.39756932279915,1.397515053380904,1.3976247287506476,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.5,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.5,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.5,accept_probability,0.003208333333333334,0.0028999999999999994,0.0035249999999999986,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w1,0.5,abstain_probability,0.983675,0.9829583333333334,0.9843833333333334,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.0,selected_mean_ratio,1.4368246304347958,1.436435253199522,1.437206741228176,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.0,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.0,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.0,accept_probability,0.38152500000000006,0.3787583333333334,0.38421666666666665,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.0,abstain_probability,0.0,0.0,0.0,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.2,selected_mean_ratio,1.4013557578354157,1.4011984008627236,1.4015134462513181,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.2,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.2,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.2,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.2,accept_probability,0.030558333333333326,0.029575000000000018,0.03155833333333335,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.2,abstain_probability,0.8547666666666668,0.8528499999999999,0.8566583333333331,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.3333333333333333,selected_mean_ratio,1.3978848371647097,1.3978141505600947,1.3979563251431546,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.3333333333333333,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.3333333333333333,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.3333333333333333,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.3333333333333333,accept_probability,0.005133333333333333,0.004724999999999999,0.005549999999999999,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.3333333333333333,abstain_probability,0.963575,0.962475,0.9646250000000001,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.5,selected_mean_ratio,1.3971350762000487,1.3971155216340654,1.397156108206998,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.5,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.5,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.5,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.5,accept_probability,0.0004166666666666667,0.00030833333333333337,0.0005333333333333334,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,mom_w2,0.5,abstain_probability,0.99465,0.994216666666667,0.9950583333333338,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,paired_mean,0.0,selected_mean_ratio,1.427783283211757,1.427417480390457,1.4281395928878882,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,paired_mean,0.0,paid_oracle_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,paired_mean,0.0,paid_baseline_mean_ratio,1.3970659138982207,1.3970659138982198,1.397065913898221,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,paired_mean,0.0,fraction_paths_harmed,1.0,1.0000000000000007,1.0000000000000007,10000,93000,shared_rank_stratified_multinomial
1e-10,160,32,right,paired_mean,0.0,accept_probability,0.3095333333333334,0.30686666666666673,0.3121416666666667,10000,93000,shared_rank_stratified_multinomial
