step_rank,basis_trial,eta,budget,s,pair,accounting_feasible,truth_label,dangerous_error_q90,dangerous_error_q95,dangerous_error_q975,dangerous_error_q99,shifted_error_q90,shifted_error_q95,shifted_error_q975,shifted_error_q99
5,144,1e-10,80,4,primary,True,1,6.209353340449014e-22,7.645101868007827e-22,9.194859062935779e-22,1.0138369934106351e-21,2.4165681950618914e-21,4.383854446656504e-21,5.520738634575903e-21,6.3278322809434344e-21
5,144,1e-10,160,4,primary,True,1,2.94251489053483e-22,3.6693750345948363e-22,4.113700248680761e-22,4.689541208645776e-22,1.1049013983200582e-21,2.0433609458735614e-21,2.5834505970776497e-21,2.9561194965790104e-21
5,144,1e-10,240,4,primary,True,1,1.9599858082787561e-22,2.410519528293166e-22,2.83748183816122e-22,3.0613978865253757e-22,7.15245107187642e-22,1.3321724561474521e-21,1.6813678282598834e-21,1.9284874540680642e-21
5,144,1e-10,80,4,right,True,1,8.055004195723644e-22,9.593912142113439e-22,1.6061766723358051e-21,2.0760072943481806e-21,3.200863422897171e-21,4.969414667429036e-21,7.185729223067183e-21,9.33197847616549e-21
5,144,1e-10,160,4,right,True,1,3.6138261631415684e-22,5.133791988847664e-22,7.283171285350212e-22,9.853309816890718e-22,1.4279301110990523e-21,2.265757595378017e-21,3.2566072826051375e-21,4.245272622572282e-21
5,144,1e-10,240,4,right,True,1,2.315521823222134e-22,3.45613216259483e-22,4.710167673466148e-22,6.453094884894723e-22,9.19154382779771e-22,1.4675847757833096e-21,2.1057903212029376e-21,2.7480179709270678e-21
5,145,1e-10,80,4,left,True,1,0.029299785803197243,0.029771398411229034,0.03000618354442916,0.030116976981079548,0.029299785803197243,0.029771398411229034,0.03000618354442916,0.030116976981079548
5,145,1e-10,160,4,left,True,1,0.013245108650760399,0.01345830339137751,0.013564439136522772,0.013614523840761986,0.013245108650760399,0.01345830339137751,0.013564439136522772,0.013614523840761986
5,145,1e-10,240,4,left,True,1,0.008556574615093,0.008694302190889895,0.008762867760762499,0.008795223366155973,0.008556574615093,0.008694302190889895,0.008762867760762499,0.008795223366155973
5,145,1e-10,80,4,primary,True,1,6.534155641855011e-22,9.634060059011939e-22,1.184559444031018e-21,1.3941829473606803e-21,2.6668462547737546e-21,4.006514739125252e-21,6.015890590710229e-21,7.352634274715632e-21
5,145,1e-10,160,4,primary,True,1,2.9399747965474376e-22,4.319185323266009e-22,5.314961736516309e-22,7.047915977648503e-22,1.2119065596043988e-21,1.8371405391651834e-21,2.801558479525513e-21,3.4423951466370135e-21
5,145,1e-10,240,4,primary,True,1,1.9842719391189094e-22,2.7563310651982526e-22,3.3992043322645313e-22,4.590430038103992e-22,7.8418812268502265e-22,1.1920668722953185e-21,1.826011965627336e-21,2.2471209003104224e-21
5,145,1e-10,80,4,right,True,1,7.154432523447533e-22,8.353277430455445e-22,9.166541658441922e-22,1.4393965016015504e-21,3.480647851260418e-21,4.489291098325194e-21,6.937354953992128e-21,8.389848043527641e-21
5,145,1e-10,160,4,right,True,1,3.0400428907463023e-22,3.657905821668554e-22,3.962271650813332e-22,7.300571798222361e-22,1.5628393223756137e-21,2.058607626990365e-21,3.1671228053998197e-21,3.8503488356661786e-21
5,145,1e-10,240,4,right,True,1,1.9388119303095623e-22,2.4250209012716697e-22,2.554831821857034e-22,4.718619823386993e-22,1.006603836186949e-21,1.3355568299968393e-21,2.0521696157447135e-21,2.4985432058876305e-21
5,146,1e-10,80,4,left,True,1,0.029302971888181047,0.029773910467011572,0.029926943338772608,0.03000623979557592,0.029302971888181047,0.029773910467011572,0.029926943338772608,0.03000623979557592
5,146,1e-10,160,4,left,True,1,0.013246548935753076,0.013459438978238107,0.013528618221636932,0.013564464565123361,0.013246548935753076,0.013459438978238107,0.013528618221636932,0.013564464565123361
5,146,1e-10,240,4,left,True,1,0.00855750506469004,0.008695035800100726,0.008739726815747754,0.008762884188088543,0.00855750506469004,0.008695035800100726,0.008739726815747754,0.008762884188088543
5,146,1e-10,80,4,primary,True,1,7.132191786538547e-22,9.915370489161615e-22,1.1963931187758042e-21,1.3705595886669454e-21,2.2185486528175025e-21,4.5335238248202974e-21,5.4949334109447774e-21,7.680282229683893e-21
5,146,1e-10,160,4,primary,True,1,3.1355254595150793e-22,4.657995301822425e-22,5.59909677064209e-22,6.25681754231177e-22,1.023151878421479e-21,2.0825259057842766e-21,2.545166426496294e-21,3.558673653764242e-21
5,146,1e-10,240,4,primary,True,1,2.0967242828706015e-22,3.033074396947129e-22,3.614920405711302e-22,4.109488412359508e-22,6.650051083692834e-22,1.351997911387535e-21,1.65632546474393e-21,2.316130385357752e-21
5,146,1e-10,80,4,right,True,1,9.91243056426395e-22,1.1928605038301397e-21,1.448806475091024e-21,1.9395347644793084e-21,3.3615856899867077e-21,4.56359504425769e-21,5.5030605598802284e-21,7.663302138127266e-21
5,146,1e-10,160,4,right,True,1,4.237656696664055e-22,5.32873749438344e-22,7.106753792624702e-22,9.185430272657886e-22,1.5040685678912074e-21,2.0663651035922308e-21,2.4836091867770553e-21,3.49048320448229e-21
5,146,1e-10,240,4,right,True,1,2.713840774730662e-22,3.4707443936926196e-22,4.692454496111283e-22,6.012154645762378e-22,9.689932980997957e-22,1.335809651643714e-21,1.6040413706764292e-21,2.2602242025536403e-21
5,147,1e-10,80,4,left,True,1,0.02921184275843669,0.029607924394258744,0.029780994674691835,0.029880538247880718,0.02921184275843669,0.029607924394258744,0.029780994674691835,0.029880538247880718
5,147,1e-10,160,4,left,True,1,0.013205353575731655,0.013384404178226554,0.01346264142828535,0.013507640577809092,0.013205353575731655,0.013384404178226554,0.01346264142828535,0.013507640577809092
5,147,1e-10,240,4,left,True,1,0.008530892132994785,0.008646561991243704,0.008697104639511774,0.008726174886549237,0.008530892132994785,0.008646561991243704,0.008697104639511774,0.008726174886549237
5,147,1e-10,80,4,primary,True,1,7.011841417565409e-22,8.338048346882185e-22,9.46140347349963e-22,1.4820380291834081e-21,2.393237985026429e-21,3.4098745564521686e-21,4.5788778804331984e-21,6.000111170834618e-21
5,147,1e-10,160,4,primary,True,1,3.16005953309572e-22,3.8976317731634604e-22,4.689832692706839e-22,6.634209641728028e-22,1.094680628051205e-21,1.5599335666628823e-21,2.1136093837980755e-21,2.761049136546772e-21
5,147,1e-10,240,4,primary,True,1,2.0284033952431315e-22,2.5699211161234373e-22,3.048192564735086e-22,4.274117872966501e-22,7.094542034133978e-22,1.010796356485757e-21,1.3741178663768662e-21,1.796028324502811e-21
5,147,1e-10,80,4,right,True,1,1.0379766423542395e-21,1.3292809223719047e-21,1.7592316022195054e-21,2.14788420144517e-21,2.7728293079586213e-21,3.959001483540929e-21,5.3610563290505424e-21,7.357103406806226e-21
5,147,1e-10,160,4,right,True,1,4.609826698183521e-22,6.022069024055554e-22,7.795584595927048e-22,9.901240189976161e-22,1.2393345634329137e-21,1.7935134707803256e-21,2.419987964429763e-21,3.33465370789407e-21
5,147,1e-10,240,4,right,True,1,2.963069025578274e-22,3.893756832658623e-22,5.008195183073165e-22,6.435088930473092e-22,7.994711841823954e-22,1.1626239609260039e-21,1.5630377872142148e-21,2.1733224758951366e-21
5,148,1e-10,80,4,left,True,1,0.02935833410910027,0.029740609366045806,0.029974678124569217,0.03005683428565372,0.02935833410910027,0.029740609366045806,0.029974678124569217,0.03005683428565372
5,148,1e-10,160,4,left,True,1,0.013271575693154916,0.013444385055883723,0.013550196960421701,0.013587336046939354,0.013271575693154916,0.013444385055883723,0.013550196960421701,0.013587336046939354
5,148,1e-10,240,4,left,True,1,0.008573672792923086,0.008685310699818687,0.008753667062927293,0.008777659570146661,0.008573672792923086,0.008685310699818687,0.008753667062927293,0.008777659570146661
5,148,1e-10,80,4,primary,True,1,6.701532573225024e-22,7.522567306836956e-22,8.572803067269664e-22,1.2325820052766121e-21,1.9477993517407146e-21,2.6864055114690924e-21,3.6960573437597174e-21,5.3899440528251764e-21
5,148,1e-10,160,4,primary,True,1,2.9345436217932144e-22,3.447088389378485e-22,3.7963662017172993e-22,5.539692467648631e-22,8.927916825466704e-22,1.2291039150994264e-21,1.7539909691568534e-21,2.4816184034174817e-21
5,148,1e-10,240,4,primary,True,1,1.8624473847846146e-22,2.1913197477488786e-22,2.433433350663881e-22,3.573273306794034e-22,5.769723285376477e-22,7.970146048313993e-22,1.1493414784070756e-21,1.6121693647317238e-21
5,148,1e-10,80,4,right,True,1,8.949376296124959e-22,1.1141522609548533e-21,1.5099654424894485e-21,1.7395008150752815e-21,2.55083306720373e-21,3.667499961346008e-21,5.032035590783128e-21,6.131829336193885e-21
5,148,1e-10,160,4,right,True,1,3.8111569273921965e-22,5.14609738796371e-22,6.865425531506658e-22,7.896073299303903e-22,1.1437369764515076e-21,1.6547246033340963e-21,2.3275115533205082e-21,2.77629002041839e-21
5,148,1e-10,240,4,right,True,1,2.417128763059585e-22,3.3550199452077193e-22,4.448962836618543e-22,5.0644977903385e-22,7.40536792401845e-22,1.0719051656718727e-21,1.5136499043469641e-21,1.794681059397889e-21
5,149,1e-10,80,4,left,True,1,0.028963569459370113,0.029648118127852754,0.029830676890562794,0.029940201682126154,0.028963569459370113,0.029648118127852754,0.029830676890562794,0.029940201682126154
5,149,1e-10,160,4,left,True,1,0.013093120440537172,0.013402573948207408,0.013485100512172221,0.0135346117193173,0.013093120440537172,0.013402573948207408,0.013485100512172221,0.0135346117193173
5,149,1e-10,240,4,left,True,1,0.00845838754123198,0.008658299984240184,0.008711613605208604,0.008743598721328877,0.00845838754123198,0.008658299984240184,0.008711613605208604,0.008743598721328877
5,149,1e-10,80,4,primary,True,1,6.876758276750223e-22,9.029567965249956e-22,1.0363912604307008e-21,1.4016297521727706e-21,2.452262009626697e-21,3.52112875165739e-21,4.516704532140326e-21,7.654142367879071e-21
5,149,1e-10,160,4,primary,True,1,3.2409464765194e-22,4.151002302068882e-22,4.929670062259026e-22,6.433964139511737e-22,1.1292869096564873e-21,1.6401487193815898e-21,2.076113609531049e-21,3.567741998369124e-21
5,149,1e-10,240,4,primary,True,1,2.0684408683413587e-22,2.703134585855279e-22,3.218801418493879e-22,4.1761303945956316e-22,7.336774203034289e-22,1.0690948732503802e-21,1.348083688426876e-21,2.3260073082579166e-21
5,149,1e-10,80,4,right,True,1,7.577522159778606e-22,9.903940792541485e-22,1.1352224540150107e-21,1.5878749537636826e-21,3.020379518284681e-21,4.520373682205601e-21,6.1763387221699636e-21,8.40671666250547e-21
5,149,1e-10,160,4,right,True,1,3.2593131823642247e-22,4.378447246937537e-22,4.998538837374003e-22,7.266328613244076e-22,1.378113895606274e-21,2.0357092597070027e-21,2.8216866838487237e-21,3.8182604516863984e-21
5,149,1e-10,240,4,right,True,1,2.0488946598698882e-22,2.7997192841894015e-22,3.2052632715195065e-22,4.711006322241703e-22,8.92819725206154e-22,1.3139528243999118e-21,1.8287041773917533e-21,2.4751180244292008e-21
5,150,1e-10,80,4,left,True,1,0.02916519986040197,0.029688201260407516,0.02999360064369177,0.0300427965755297,0.02916519986040197,0.029688201260407516,0.02999360064369177,0.0300427965755297
5,150,1e-10,160,4,left,True,1,0.013184268430044726,0.013420693720458192,0.013558750975915457,0.0135809902327737,0.013184268430044726,0.013420693720458192,0.013558750975915457,0.0135809902327737
5,150,1e-10,240,4,left,True,1,0.00851727075569261,0.008670005677818124,0.008759193108334763,0.008773560061880355,0.00851727075569261,0.008670005677818124,0.008759193108334763,0.008773560061880355
5,150,1e-10,80,4,primary,True,1,6.178657892131417e-22,7.434112118214589e-22,8.670642283770082e-22,1.2756491012699673e-21,2.303313636465842e-21,3.2203743591433726e-21,3.779475550873423e-21,5.2214206051399565e-21
5,150,1e-10,160,4,primary,True,1,2.704670135097798e-22,3.6832031050452027e-22,4.675294661281684e-22,5.856354636477337e-22,1.0485281315408218e-21,1.4824181417937607e-21,1.7665728291239743e-21,2.464299201666939e-21
5,150,1e-10,240,4,primary,True,1,1.8216414737118452e-22,2.5079317615424147e-22,3.015064127164235e-22,3.8013478369356844e-22,6.8116623343637245e-22,9.629888702742265e-22,1.1550375885810057e-21,1.6123012655470645e-21
5,150,1e-10,80,4,right,True,1,8.316021289102896e-22,1.0208199418049755e-21,1.2128651265628094e-21,2.1175910364162456e-21,3.0460850771634632e-21,4.169883579568373e-21,5.9223257023520254e-21,7.889812944346328e-21
5,150,1e-10,160,4,right,True,1,3.467978569101586e-22,4.261496308468371e-22,5.560665723291902e-22,1.0314705893132614e-21,1.3814367684551864e-21,1.8775231271536918e-21,2.6990381044241016e-21,3.589281456847192e-21
5,150,1e-10,240,4,right,True,1,2.2866661363297795e-22,2.900216471373812e-22,3.5767954657059225e-22,6.801605816438306e-22,8.895205569811656e-22,1.2117872393919656e-21,1.748013364233399e-21,2.3234002453934927e-21
5,151,1e-10,80,4,left,True,1,0.028632522209394346,0.029526972413823203,0.029733918403462536,0.029852903914897703,0.028632522209394346,0.029526972413823203,0.029733918403462536,0.029852903914897703
5,151,1e-10,160,4,left,True,1,0.012943468943972787,0.013347809447344735,0.013441360374167996,0.013495148345090743,0.012943468943972787,0.013347809447344735,0.013441360374167996,0.013495148345090743
5,151,1e-10,240,4,left,True,1,0.00836171002575233,0.008622921147399697,0.008683356701896138,0.008718104683111719,0.00836171002575233,0.008622921147399697,0.008683356701896138,0.008718104683111719
5,151,1e-10,80,4,primary,True,1,6.896686239602345e-22,9.04317194547388e-22,1.053660782970958e-21,1.1152805115049737e-21,2.2257966309182387e-21,3.1406742123082278e-21,5.070419618287108e-21,6.240497080194882e-21
5,151,1e-10,160,4,primary,True,1,3.375949681621157e-22,4.209693659737759e-22,4.798927452476399e-22,5.073040050176824e-22,1.013384090858435e-21,1.4314803876922146e-21,2.35322183233272e-21,2.8770499176752784e-21
5,151,1e-10,240,4,primary,True,1,2.1755719974911506e-22,2.676003925503471e-22,3.109162904003611e-22,3.3801122952249333e-22,6.59952710314549e-22,9.272075364356136e-22,1.532292377073899e-21,1.869781240766673e-21
5,151,1e-10,80,4,right,True,1,8.69897087696749e-22,1.0887203129119519e-21,1.1889845515319346e-21,1.3929211698938895e-21,2.8868082940621856e-21,3.547827851593135e-21,4.881660465926674e-21,7.248050888820302e-21
5,151,1e-10,160,4,right,True,1,3.7393096220508904e-22,4.8759216920308095e-22,5.115145246353305e-22,6.011661530223817e-22,1.3075909039593261e-21,1.5874570042518011e-21,2.2286262194262542e-21,3.2923036746329083e-21
5,151,1e-10,240,4,right,True,1,2.4110154837829477e-22,3.1606352744984733e-22,3.3458446430254726e-22,3.831922730275822e-22,8.453020104761883e-22,1.0227270147857404e-21,1.4440599164409962e-21,2.1302419295263164e-21
5,152,1e-10,80,4,left,True,1,0.02957883214140045,0.02986198738767115,0.03003920783377614,0.030052596147858063,0.02957883214140045,0.02986198738767115,0.03003920783377614,0.030052596147858063
5,152,1e-10,160,4,left,True,1,0.013371252885838559,0.013499254572508878,0.013579367924857706,0.013585420176428987,0.013371252885838559,0.013499254572508878,0.013579367924857706,0.013585420176428987
5,152,1e-10,240,4,left,True,1,0.00863806602359482,0.008720757378700426,0.008772512022253208,0.008776421883887754,0.00863806602359482,0.008720757378700426,0.008772512022253208,0.008776421883887754
5,152,1e-10,80,4,primary,True,1,6.386254055174456e-22,7.235751730842472e-22,9.298755660409063e-22,1.328585323550714e-21,2.8429110772355486e-21,3.439583568711217e-21,4.903380154903831e-21,6.331658713939223e-21
5,152,1e-10,160,4,primary,True,1,2.7531787798493413e-22,3.2222876221697413e-22,4.311021303746358e-22,6.50475666845365e-22,1.2920697722280491e-21,1.5968492371113388e-21,2.3084374252405535e-21,2.948636303795953e-21
5,152,1e-10,240,4,primary,True,1,1.7864495375959011e-22,2.040106726676478e-22,2.8062440792548536e-22,4.220996425192328e-22,8.362028830403042e-22,1.0427597152238191e-21,1.521013614568548e-21,1.916658088002639e-21
5,152,1e-10,80,4,right,True,1,8.01438404427309e-22,1.1700857817399054e-21,1.4257185687498454e-21,1.7549956337410006e-21,2.8774058324081137e-21,4.952610237500852e-21,6.032602379755254e-21,7.582076665654572e-21
5,152,1e-10,160,4,right,True,1,3.396567787247617e-22,5.624684186661197e-22,6.802586001625122e-22,7.826273841334151e-22,1.3317141056522685e-21,2.261110245345912e-21,2.76675622572031e-21,3.5036742065027486e-21
5,152,1e-10,240,4,right,True,1,2.168485954093192e-22,3.6129990160698986e-22,4.377541351369054e-22,5.082331445163671e-22,8.625089016953486e-22,1.4651252779965977e-21,1.795061760044806e-21,2.277943713950606e-21
5,153,1e-10,80,4,left,True,1,0.029402118037429665,0.029731138066361195,0.02990273980548554,0.03009651837674858,0.029402118037429665,0.029731138066361195,0.02990273980548554,0.03009651837674858
5,153,1e-10,160,4,left,True,1,0.013291368427879164,0.01344010350945095,0.013517676898370176,0.013605275430584974,0.013291368427879164,0.01344010350945095,0.013517676898370176,0.013605275430584974
5,153,1e-10,240,4,left,True,1,0.00858645924986884,0.008682544745043534,0.008732658527265688,0.008789248729492948,0.00858645924986884,0.008682544745043534,0.008732658527265688,0.008789248729492948
5,153,1e-10,80,4,primary,True,1,7.300689890323072e-22,8.731494489392402e-22,9.636625833942481e-22,1.1668505158872798e-21,2.2159829777444428e-21,3.58863214381538e-21,4.4400984179618676e-21,8.439740120636615e-21
5,153,1e-10,160,4,primary,True,1,3.320034016460089e-22,4.0605020848287524e-22,4.956034571668053e-22,6.513395918668547e-22,1.0373328713941937e-21,1.6467430045863605e-21,2.08788795402153e-21,3.9190706651548384e-21
5,153,1e-10,240,4,primary,True,1,2.2224484340157197e-22,2.712133531269316e-22,3.3583450593370405e-22,4.516025591408964e-22,6.771191052782232e-22,1.0687543826443687e-21,1.3646179872139158e-21,2.5522868205403145e-21
5,153,1e-10,80,4,right,True,1,8.145554852072295e-22,1.0774518243253588e-21,1.4131551402049837e-21,1.6990738167124034e-21,2.65419300579522e-21,3.64146493576675e-21,4.6749870072466684e-21,7.285295262377213e-21
5,153,1e-10,160,4,right,True,1,3.9491692716546e-22,4.9578505276702385e-22,6.218318600360348e-22,7.371692319416242e-22,1.2073387751843166e-21,1.6286807354487632e-21,2.107737785406051e-21,3.320113825702551e-21
5,153,1e-10,240,4,right,True,1,2.5341263896404513e-22,3.241947185741342e-22,3.9866790481133246e-22,4.70629878807311e-22,7.772131006785827e-22,1.0491601964436107e-21,1.3608876516049312e-21,2.150233513034362e-21
5,154,1e-10,80,4,left,True,1,0.029418924616634708,0.02967928244233584,0.029867350338241488,0.029980514847626646,0.029418924616634708,0.02967928244233584,0.029867350338241488,0.029980514847626646
5,154,1e-10,160,4,left,True,1,0.013298965922588295,0.013416661925987436,0.013501678920026974,0.0135528354790641,0.013298965922588295,0.013416661925987436,0.013501678920026974,0.0135528354790641
5,154,1e-10,240,4,left,True,1,0.00859136736591987,0.008667401067230822,0.008722323550105921,0.008755371592669727,0.00859136736591987,0.008667401067230822,0.008722323550105921,0.008755371592669727
5,154,1e-10,80,4,primary,True,1,6.809452001012876e-22,7.961311283053378e-22,1.0567265208672518e-21,1.2392488656364472e-21,2.376075068386088e-21,2.9638885762627384e-21,4.091334367338335e-21,5.134761757450917e-21
5,154,1e-10,160,4,primary,True,1,2.9361109169640132e-22,3.671968736248144e-22,5.079583614570541e-22,5.544464938656009e-22,1.0841230172797413e-21,1.3939283747957014e-21,1.958493673419909e-21,2.3624524714350893e-21
5,154,1e-10,240,4,primary,True,1,1.918041796803778e-22,2.5229074483931196e-22,3.4128692320281455e-22,3.5884818170378645e-22,7.024320271761481e-22,9.123727418605118e-22,1.2864469861425523e-21,1.5387830768489671e-21
5,154,1e-10,80,4,right,True,1,5.981390371255863e-22,8.445283167457041e-22,9.286402965217948e-22,9.86256879278894e-22,2.6349513899422167e-21,3.914043714438788e-21,4.522131459408699e-21,5.780370551971756e-21
5,154,1e-10,160,4,right,True,1,2.452687000307238e-22,3.786612597885491e-22,4.268416344109249e-22,5.295279404004556e-22,1.1663957542290784e-21,1.7658345410124126e-21,2.0432010981398406e-21,2.6062303855427393e-21
5,154,1e-10,240,4,right,True,1,1.5886946198476853e-22,2.462962717703448e-22,2.7491578205679473e-22,3.5521740154064552e-22,7.491107808155572e-22,1.1403498721305479e-21,1.319350867618908e-21,1.6827689528611412e-21
5,155,1e-10,80,4,left,True,1,0.02907636273582029,0.029726381149403243,0.029869937320280374,0.030007658375049696,0.02907636273582029,0.029726381149403243,0.029869937320280374,0.030007658375049696
5,155,1e-10,160,4,left,True,1,0.01314410918194616,0.013437953122332973,0.013502848377660992,0.013565105840775893,0.01314410918194616,0.013437953122332973,0.013502848377660992,0.013565105840775893
5,155,1e-10,240,4,left,True,1,0.008491327170637785,0.008681155556905372,0.008723079040435863,0.008763298463510089,0.008491327170637785,0.008681155556905372,0.008723079040435863,0.008763298463510089
5,155,1e-10,80,4,primary,True,1,6.950952276640912e-22,1.0698419541385463e-21,1.4273897850265466e-21,1.5411924777477682e-21,1.8933586556131176e-21,3.1451460826524805e-21,5.012040627029152e-21,5.37596060478372e-21
5,155,1e-10,160,4,primary,True,1,3.0765274917404066e-22,4.832252236905998e-22,6.815183175483642e-22,7.347472668886543e-22,8.758311117977616e-22,1.4716699912346816e-21,2.313132561584529e-21,2.4721770397388576e-21
5,155,1e-10,240,4,primary,True,1,1.994661303700986e-22,3.1215911702044302e-22,4.384310726728809e-22,4.845832695778298e-22,5.6975388837304535e-22,9.605180351524675e-22,1.5037133960592586e-21,1.6054686453277874e-21
5,155,1e-10,80,4,right,True,1,9.841884524271678e-22,1.2985660912505444e-21,1.6247870056051591e-21,1.895397115140744e-21,2.7751149645910826e-21,3.723703868132132e-21,5.037312918660877e-21,5.532218359895062e-21
5,155,1e-10,160,4,right,True,1,4.194126621808453e-22,5.929656569673573e-22,7.26955580604321e-22,8.775589131468378e-22,1.2675152131176076e-21,1.707158045577481e-21,2.277707827009834e-21,2.5383140253358473e-21
5,155,1e-10,240,4,right,True,1,2.849449498201569e-22,3.9057252647590946e-22,4.683359994533246e-22,5.70858266159999e-22,8.189975554122631e-22,1.1101894339948003e-21,1.4718528552197543e-21,1.6470401159237942e-21
5,156,1e-10,80,4,left,True,1,0.02936971235177848,0.02975151467838117,0.029930620409573224,0.029986797852661735,0.02936971235177848,0.02975151467838117,0.029930620409573224,0.029986797852661735
5,156,1e-10,160,4,left,True,1,0.013276719282310822,0.013449314854610667,0.013530280459122144,0.01355567574161421,0.013276719282310822,0.013449314854610667,0.013530280459122144,0.01355567574161421
5,156,1e-10,240,4,left,True,1,0.008576995642554777,0.008688495437049366,0.00874080065058333,0.008757206452547232,0.008576995642554777,0.008688495437049366,0.00874080065058333,0.008757206452547232
5,156,1e-10,80,4,primary,True,1,6.337564988549168e-22,8.535597234738324e-22,1.0630641582299687e-21,1.4638100717306353e-21,2.4860971023899805e-21,3.539609838670171e-21,4.9403818027012506e-21,6.166855141498343e-21
5,156,1e-10,160,4,primary,True,1,2.877058658574964e-22,3.7056635111669224e-22,4.861439401687812e-22,6.574229385130779e-22,1.1231380995584691e-21,1.6242304614091682e-21,2.275882076909054e-21,2.8454093756923977e-21
5,156,1e-10,240,4,primary,True,1,1.9027712689572434e-22,2.41836284045449e-22,3.1669047555902716e-22,4.23967426677246e-22,7.255794037697738e-22,1.0541402145891634e-21,1.4787499077323272e-21,1.849622151735074e-21
5,156,1e-10,80,4,right,True,1,6.960027243490667e-22,8.372558239755318e-22,1.184468023340616e-21,1.4948860582015134e-21,3.0192396273190548e-21,4.045760526188248e-21,5.330972059855154e-21,8.989417175487048e-21
5,156,1e-10,160,4,right,True,1,3.131886078785359e-22,3.908871517004001e-22,5.108990506582435e-22,6.399971317431079e-22,1.3399885283435463e-21,1.81605010837527e-21,2.441340270289035e-21,4.083350380772353e-21
5,156,1e-10,240,4,right,True,1,1.976884206654825e-22,2.6452316094972716e-22,3.2559648551571158e-22,4.0694483602119353e-22,8.61255009375668e-22,1.1710781526951896e-21,1.5832747754946933e-21,2.642089465638734e-21
5,157,1e-10,80,4,left,True,1,0.029427278704195616,0.029824513486543452,0.0299693889445799,0.03001325124908259,0.029427278704195616,0.029824513486543452,0.0299693889445799,0.03001325124908259
5,157,1e-10,160,4,left,True,1,0.013302742427924046,0.013482314315834711,0.013547805961248448,0.013567634126297608,0.013302742427924046,0.013482314315834711,0.013547805961248448,0.013567634126297608
5,157,1e-10,240,4,left,True,1,0.00859380705520757,0.008709813673061362,0.008752122435142803,0.008764931780705535,0.00859380705520757,0.008709813673061362,0.008752122435142803,0.008764931780705535
5,157,1e-10,80,4,primary,True,1,7.145676787718559e-22,9.469118791568228e-22,1.1709921508709954e-21,1.531666141643349e-21,2.8656415277348503e-21,4.324401708446041e-21,5.02433835210094e-21,5.9648338098119994e-21
5,157,1e-10,160,4,primary,True,1,3.1931413526877975e-22,4.10244566947419e-22,5.444665312490043e-22,7.314486546257681e-22,1.3239489770545972e-21,1.9829441978702883e-21,2.317841619198748e-21,2.7930336514940332e-21
5,157,1e-10,240,4,primary,True,1,2.1268098345203846e-22,2.616537281348202e-22,3.5471485469827107e-22,4.741057276033383e-22,8.607599285961261e-22,1.2866822533804e-21,1.5066328053566322e-21,1.8233035379771832e-21
5,157,1e-10,80,4,right,True,1,7.347171078555888e-22,9.751773021079507e-22,1.2471547027580804e-21,2.034712513889816e-21,3.095752353352652e-21,4.304090876738363e-21,5.5672704313733455e-21,7.408127290316015e-21
5,157,1e-10,160,4,right,True,1,3.1804039727546132e-22,4.639879625576774e-22,5.302253209384321e-22,9.480069120488352e-22,1.3786817581902248e-21,1.94719477866602e-21,2.5323122514386363e-21,3.41742733228643e-21
5,157,1e-10,240,4,right,True,1,2.0131197199373588e-22,3.038432895709236e-22,3.363724159081342e-22,6.177548318452105e-22,8.870131922419147e-22,1.2582599510133467e-21,1.6391365657854973e-21,2.2208124105952847e-21
5,158,1e-10,80,4,left,True,1,0.029142825269273937,0.029512944122746028,0.029947611429432936,0.030079009046784917,0.029142825269273937,0.029512944122746028,0.029947611429432936,0.030079009046784917
5,158,1e-10,160,4,left,True,1,0.013174153888849863,0.01334146789110437,0.01353796133111352,0.013597360254026058,0.013174153888849863,0.01334146789110437,0.01353796133111352,0.013597360254026058
5,158,1e-10,240,4,left,True,1,0.0085107365830623,0.008618824389828484,0.008745762629834395,0.008784135385344267,0.0085107365830623,0.008618824389828484,0.008745762629834395,0.008784135385344267
5,158,1e-10,80,4,primary,True,1,7.152871303059982e-22,8.894801075137102e-22,1.0827135741595092e-21,1.3183760289384044e-21,2.185787225961875e-21,3.4512168526886654e-21,4.339270477916872e-21,5.7778639722636844e-21
5,158,1e-10,160,4,primary,True,1,3.1161273323021315e-22,3.928945546379827e-22,5.271588888851958e-22,6.3865529071926e-22,9.998455379874081e-22,1.5801282904726427e-21,1.9952095998518838e-21,2.7072929959320592e-21
5,158,1e-10,240,4,primary,True,1,2.1020603076226968e-22,2.5048098890440274e-22,3.5205584191719916e-22,4.109212168979348e-22,6.483113445020737e-22,1.0246388872990205e-21,1.2956739707401748e-21,1.767667446205816e-21
5,158,1e-10,80,4,right,True,1,7.603152171866568e-22,9.969875476970404e-22,1.3977751620706547e-21,1.5138034653723087e-21,2.470825956721458e-21,3.2609765107058457e-21,4.847375492229417e-21,6.383332228178232e-21
5,158,1e-10,160,4,right,True,1,3.481864607939965e-22,4.416253283301708e-22,6.01833020614127e-22,7.3748577077303325e-22,1.1073616252397891e-21,1.4668182932186025e-21,2.198908425189268e-21,2.8928854775912343e-21
5,158,1e-10,240,4,right,True,1,2.2024781024317836e-22,3.052923109489744e-22,4.1034016865840606e-22,4.899222629619811e-22,7.144588250788845e-22,9.46440444354126e-22,1.4222377084778744e-21,1.8705870420443207e-21
