rank_index,step_rank,basis_trial,eta,budget,action,q,r_actual,ell,orientation_seed,basis_seed,reconstruction_query_count,exact_sigma2,exact_rademacher_energy,exact_gaussian_energy,exact_risk,frozen_rademacher_energy,frozen_risk,frozen_energy_abs_error,frozen_risk_abs_error,projector_error_op,orthogonality_error
0,5,152,1e-06,240,k,5,5,230,52000,70152,10,9.958002555305274e-12,4.979001277652637e-12,4.954575037775561e-10,4.3295663283935975e-14,4.979001277652637e-12,4.3295663283935975e-14,0.0,0.0,1.2606001681135377e-15,7.830591577861478e-16
0,5,152,1e-06,240,kp1,6,6,228,52000,70152,12,1.1824705869342047e-11,5.912352934671023e-12,4.941051101703464e-10,5.186274504097389e-14,5.9123529346710225e-12,5.1862745040973894e-14,8.077935669463161e-28,6.310887241768095e-30,1.7972581060763387e-15,8.023240272259232e-16
0,5,152,1e-06,240,kp2,7,7,226,52000,70152,14,1.3764524478675785e-11,6.882262239337893e-12,4.930108611443702e-10,6.090497556936188e-14,6.882262239337893e-12,6.090497556936189e-14,0.0,1.262177448353619e-29,7.8899928788499275e-16,8.023275094414345e-16
0,5,153,1e-10,80,km1,4,4,72,52000,70153,8,1.9894755008247222,0.9947377504123611,1.0000000000000007,0.027631604178121143,0.9947377504123612,0.0276316041781211,1.1102230246251565e-16,4.5102810375396984e-17,5.898590041793126e-16,4.495844273331006e-16
0,5,153,1e-10,80,k,5,5,70,52000,70153,10,9.866056524865543e-20,4.933028262432772e-20,4.950000015663197e-18,1.4094366464093634e-21,4.9330282624327724e-20,1.4094366464093634e-21,6.018531076210112e-36,0.0,1.5996403626343699e-15,4.496372380964823e-16
0,5,153,1e-10,80,kp1,6,6,68,52000,70153,12,1.1818408524244048e-19,5.909204262122024e-20,4.940000012670352e-18,1.738001253565301e-21,5.909204262122024e-20,1.738001253565301e-21,0.0,0.0,2.2397215839443445e-15,4.503495853566997e-16
0,5,153,1e-10,80,kp2,7,7,66,52000,70153,14,1.3761825992390937e-19,6.880912996195469e-20,4.9300000048713486e-18,2.0851251503622632e-21,6.88091299619547e-20,2.0851251503622632e-21,1.2037062152420224e-35,0.0,1.217152457448208e-15,4.527161458614164e-16
0,5,153,1e-10,160,km1,4,4,152,52000,70153,8,1.9894755008247222,0.9947377504123611,1.0000000000000007,0.013088654610688963,0.9947377504123612,0.0130886546106889,1.1102230246251565e-16,6.245004513516506e-17,5.898590041793126e-16,4.495844273331006e-16
0,5,153,1e-10,160,k,5,5,150,52000,70153,10,9.866056524865543e-20,4.933028262432772e-20,4.950000015663197e-18,6.577371016577029e-22,4.9330282624327724e-20,6.577371016577029e-22,6.018531076210112e-36,0.0,1.5996403626343699e-15,4.496372380964823e-16
0,5,153,1e-10,160,kp1,6,6,148,52000,70153,12,1.1818408524244048e-19,5.909204262122024e-20,4.940000012670352e-18,7.985411165029762e-22,5.909204262122024e-20,7.985411165029762e-22,0.0,0.0,2.2397215839443445e-15,4.503495853566997e-16
0,5,153,1e-10,160,kp2,7,7,146,52000,70153,14,1.3761825992390937e-19,6.880912996195469e-20,4.9300000048713486e-18,9.425908213966395e-22,6.88091299619547e-20,9.425908213966397e-22,1.2037062152420224e-35,1.88079096131566e-37,1.217152457448208e-15,4.527161458614164e-16
0,5,153,1e-10,240,km1,4,4,232,52000,70153,8,1.9894755008247222,0.9947377504123611,1.0000000000000007,0.00857532543458932,0.9947377504123612,0.0085753254345893,1.1102230246251565e-16,1.9081958235744878e-17,5.898590041793126e-16,4.495844273331006e-16
0,5,153,1e-10,240,k,5,5,230,52000,70153,10,9.866056524865543e-20,4.933028262432772e-20,4.950000015663197e-18,4.289589793419801e-22,4.9330282624327724e-20,4.289589793419801e-22,6.018531076210112e-36,0.0,1.5996403626343699e-15,4.496372380964823e-16
0,5,153,1e-10,240,kp1,6,6,228,52000,70153,12,1.1818408524244048e-19,5.909204262122024e-20,4.940000012670352e-18,5.1835125106333545e-22,5.909204262122024e-20,5.1835125106333545e-22,0.0,0.0,2.2397215839443445e-15,4.503495853566997e-16
0,5,153,1e-10,240,kp2,7,7,226,52000,70153,14,1.3761825992390937e-19,6.880912996195469e-20,4.9300000048713486e-18,6.089303536456167e-22,6.88091299619547e-20,6.089303536456167e-22,1.2037062152420224e-35,0.0,1.217152457448208e-15,4.527161458614164e-16
0,5,153,1e-06,80,km1,4,4,72,52000,70153,8,1.9894715537723444,0.9947357768861722,1.000000000495014,0.027631549357949228,0.9947357768861722,0.0276315493579492,0.0,2.7755575615628914e-17,5.656096066096064e-16,2.297228851220577e-16
0,5,153,1e-06,80,k,5,5,70,52000,70153,10,9.866455907108092e-12,4.933227953554046e-12,4.95015706593504e-10,1.4094937010154416e-13,4.933227953554046e-12,1.4094937010154416e-13,0.0,0.0,1.1981953838629429e-15,4.482047732775175e-16
0,5,153,1e-06,80,kp1,6,6,68,52000,70153,12,1.1818758873429558e-11,5.909379436714779e-12,4.940126979038692e-10,1.7380527755043468e-13,5.909379436714779e-12,1.738052775504347e-13,0.0,2.524354896707238e-29,9.756819557401248e-16,4.482190246695092e-16
0,5,153,1e-06,80,kp2,7,7,66,52000,70153,14,1.376195901189885e-11,6.880979505949425e-12,4.930048737639349e-10,2.085145304833159e-13,6.880979505949425e-12,2.085145304833159e-13,0.0,0.0,1.266492739057269e-15,4.488785760230501e-16
0,5,153,1e-06,160,km1,4,4,152,52000,70153,8,1.9894715537723444,0.9947357768861722,1.000000000495014,0.013088628643239108,0.9947357768861722,0.0130886286432391,0.0,6.938893903907228e-18,5.656096066096064e-16,2.297228851220577e-16
0,5,153,1e-06,160,k,5,5,150,52000,70153,10,9.866455907108092e-12,4.933227953554046e-12,4.95015706593504e-10,6.577637271405395e-14,4.933227953554046e-12,6.577637271405395e-14,0.0,0.0,1.1981953838629429e-15,4.482047732775175e-16
0,5,153,1e-06,160,kp1,6,6,148,52000,70153,12,1.1818758873429558e-11,5.909379436714779e-12,4.940126979038692e-10,7.985647887452405e-14,5.909379436714779e-12,7.985647887452406e-14,0.0,1.262177448353619e-29,9.756819557401248e-16,4.482190246695092e-16
0,5,153,1e-06,160,kp2,7,7,146,52000,70153,14,1.376195901189885e-11,6.880979505949425e-12,4.930048737639349e-10,9.42599932321839e-14,6.880979505949425e-12,9.42599932321839e-14,0.0,0.0,1.266492739057269e-15,4.488785760230501e-16
0,5,153,1e-06,240,km1,4,4,232,52000,70153,8,1.9894715537723444,0.9947357768861722,1.000000000495014,0.00857530842143252,0.9947357768861722,0.0085753084214325,0.0,1.9081958235744878e-17,5.656096066096064e-16,2.297228851220577e-16
0,5,153,1e-06,240,k,5,5,230,52000,70153,10,9.866455907108092e-12,4.933227953554046e-12,4.95015706593504e-10,4.2897634378730835e-14,4.933227953554046e-12,4.289763437873083e-14,0.0,6.310887241768095e-30,1.1981953838629429e-15,4.482047732775175e-16
0,5,153,1e-06,240,kp1,6,6,228,52000,70153,12,1.1818758873429558e-11,5.909379436714779e-12,4.940126979038692e-10,5.183666172556824e-14,5.909379436714779e-12,5.1836661725568245e-14,0.0,6.310887241768095e-30,9.756819557401248e-16,4.482190246695092e-16
0,5,153,1e-06,240,kp2,7,7,226,52000,70153,14,1.376195901189885e-11,6.880979505949425e-12,4.930048737639349e-10,6.089362394645509e-14,6.880979505949425e-12,6.08936239464551e-14,0.0,1.262177448353619e-29,1.266492739057269e-15,4.488785760230501e-16
0,5,154,1e-10,80,km1,4,4,72,52000,70154,8,1.9884001389893795,0.9942000694946898,1.0000000000000007,0.027616668597074717,0.9942000694946898,0.0276166685970747,0.0,1.734723475976807e-17,1.180087956055011e-15,6.702556417393296e-16
0,5,154,1e-10,80,k,5,5,70,52000,70154,10,9.86605653737207e-20,4.933028268686035e-20,4.950000021895953e-18,1.40943664819601e-21,4.933028268686035e-20,1.40943664819601e-21,0.0,0.0,8.670236670532824e-16,6.723448427712634e-16
0,5,154,1e-10,80,kp1,6,6,68,52000,70154,12,1.1816926176201457e-19,5.908463088100729e-20,4.940000010424456e-18,1.7377832612060968e-21,5.908463088100729e-20,1.7377832612060968e-21,0.0,0.0,7.996807671221697e-16,6.724080201213777e-16
0,5,154,1e-10,80,kp2,7,7,66,52000,70154,14,1.3758572658921409e-19,6.879286329460704e-20,4.9300000063340584e-18,2.0846322210486983e-21,6.879286329460704e-20,2.0846322210486983e-21,0.0,0.0,1.1775006842910586e-15,6.724315735216466e-16
0,5,154,1e-10,160,km1,4,4,152,52000,70154,8,1.9884001389893795,0.9942000694946898,1.0000000000000007,0.013081579861772233,0.9942000694946898,0.0130815798617722,0.0,3.2959746043559335e-17,1.180087956055011e-15,6.702556417393296e-16
0,5,154,1e-10,160,k,5,5,150,52000,70154,10,9.86605653737207e-20,4.933028268686035e-20,4.950000021895953e-18,6.577371024914713e-22,4.933028268686035e-20,6.577371024914713e-22,0.0,0.0,8.670236670532824e-16,6.723448427712634e-16
0,5,154,1e-10,160,kp1,6,6,148,52000,70154,12,1.1816926176201457e-19,5.908463088100729e-20,4.940000010424456e-18,7.984409578514498e-22,5.908463088100729e-20,7.984409578514498e-22,0.0,0.0,7.996807671221697e-16,6.724080201213777e-16
0,5,154,1e-10,160,kp2,7,7,146,52000,70154,14,1.3758572658921409e-19,6.879286329460704e-20,4.9300000063340584e-18,9.423679903370828e-22,6.879286329460704e-20,9.423679903370828e-22,0.0,0.0,1.1775006842910586e-15,6.724315735216466e-16
0,5,154,1e-10,240,km1,4,4,232,52000,70154,8,1.9884001389893795,0.9942000694946898,1.0000000000000007,0.008570690254264567,0.9942000694946898,0.0085706902542645,0.0,6.591949208711867e-17,1.180087956055011e-15,6.702556417393296e-16
0,5,154,1e-10,240,k,5,5,230,52000,70154,10,9.86605653737207e-20,4.933028268686035e-20,4.950000021895953e-18,4.289589798857422e-22,4.933028268686035e-20,4.289589798857422e-22,0.0,0.0,8.670236670532824e-16,6.723448427712634e-16
0,5,154,1e-10,240,kp1,6,6,228,52000,70154,12,1.1816926176201457e-19,5.908463088100729e-20,4.940000010424456e-18,5.182862357983095e-22,5.908463088100729e-20,5.182862357983095e-22,0.0,0.0,7.996807671221697e-16,6.724080201213777e-16
0,5,154,1e-10,240,kp2,7,7,226,52000,70154,14,1.3758572658921409e-19,6.879286329460704e-20,4.9300000063340584e-18,6.087864008372304e-22,6.879286329460704e-20,6.087864008372304e-22,0.0,0.0,1.1775006842910586e-15,6.724315735216466e-16
0,5,154,1e-06,80,km1,4,4,72,52000,70154,8,1.9883961953147171,0.9941980976573586,1.000000000495007,0.027616613823815514,0.9941980976573586,0.0276166138238155,0.0,1.3877787807814457e-17,7.137258008417324e-16,6.676506166262809e-16
0,5,154,1e-06,80,k,5,5,70,52000,70154,10,9.866638915352817e-12,4.9333194576764085e-12,4.950219684479924e-10,1.4095198450504025e-13,4.933319457676409e-12,1.4095198450504025e-13,8.077935669463161e-28,0.0,1.0358620219200798e-15,6.685757695100723e-16
0,5,154,1e-06,80,kp1,6,6,68,52000,70154,12,1.1817194360043325e-11,5.9085971800216625e-12,4.940104366899977e-10,1.7378227000063712e-13,5.9085971800216625e-12,1.7378227000063712e-13,0.0,0.0,1.3661925689893906e-15,6.685802472864334e-16
0,5,154,1e-06,80,kp2,7,7,66,52000,70154,14,1.3758746909758053e-11,6.879373454879026e-12,4.93006341636947e-10,2.084658622690614e-13,6.879373454879026e-12,2.0846586226906142e-13,0.0,2.524354896707238e-29,6.92025624585918e-16,6.705375543822922e-16
0,5,154,1e-06,160,km1,4,4,152,52000,70154,8,1.9883961953147171,0.9941980976573586,1.000000000495007,0.013081553916544192,0.9941980976573586,0.0130815539165441,0.0,9.194034422677078e-17,7.137258008417324e-16,6.676506166262809e-16
0,5,154,1e-06,160,k,5,5,150,52000,70154,10,9.866638915352817e-12,4.9333194576764085e-12,4.950219684479924e-10,6.577759276901878e-14,4.933319457676409e-12,6.577759276901878e-14,8.077935669463161e-28,0.0,1.0358620219200798e-15,6.685757695100723e-16
0,5,154,1e-06,160,kp1,6,6,148,52000,70154,12,1.1817194360043325e-11,5.9085971800216625e-12,4.940104366899977e-10,7.984590783813058e-14,5.9085971800216625e-12,7.984590783813059e-14,0.0,1.262177448353619e-29,1.3661925689893906e-15,6.685802472864334e-16
0,5,154,1e-06,160,kp2,7,7,146,52000,70154,14,1.3758746909758053e-11,6.879373454879026e-12,4.93006341636947e-10,9.42379925325894e-14,6.879373454879026e-12,9.42379925325894e-14,0.0,0.0,6.92025624585918e-16,6.705375543822922e-16
0,5,154,1e-06,240,km1,4,4,232,52000,70154,8,1.9883961953147171,0.9941980976573586,1.000000000495007,0.008570673255666884,0.9941980976573586,0.0085706732556668,0.0,8.500145032286355e-17,7.137258008417324e-16,6.676506166262809e-16
0,5,154,1e-06,240,k,5,5,230,52000,70154,10,9.866638915352817e-12,4.9333194576764085e-12,4.950219684479924e-10,4.2898430066751375e-14,4.933319457676409e-12,4.2898430066751375e-14,8.077935669463161e-28,0.0,1.0358620219200798e-15,6.685757695100723e-16
0,5,154,1e-06,240,kp1,6,6,228,52000,70154,12,1.1817194360043325e-11,5.9085971800216625e-12,4.940104366899977e-10,5.182979982475142e-14,5.9085971800216625e-12,5.182979982475142e-14,0.0,0.0,1.3661925689893906e-15,6.685802472864334e-16
0,5,154,1e-06,240,kp2,7,7,226,52000,70154,14,1.3758746909758053e-11,6.879373454879026e-12,4.93006341636947e-10,6.087941110512412e-14,6.879373454879026e-12,6.087941110512412e-14,0.0,0.0,6.92025624585918e-16,6.705375543822922e-16
0,5,155,1e-10,80,km1,4,4,72,52000,70155,8,1.989862272964458,0.994931136482229,1.0000000000000007,0.02763697601339525,0.994931136482229,0.0276369760133952,0.0,5.204170427930421e-17,1.6191731484803891e-15,6.671129277625649e-16
0,5,155,1e-10,80,k,5,5,70,52000,70155,10,9.866056508639969e-20,4.9330282543199845e-20,4.950000007596821e-18,1.4094366440914241e-21,4.9330282543199845e-20,1.4094366440914241e-21,0.0,0.0,1.219433637557049e-15,6.695565843645555e-16
0,5,155,1e-10,80,kp1,6,6,68,52000,70155,12,1.181908469996675e-19,5.909542349983375e-20,4.940000006461853e-18,1.738100691171581e-21,5.909542349983375e-20,1.738100691171581e-21,0.0,0.0,6.398970187874014e-16,6.701972135548339e-16
0,5,155,1e-10,80,kp2,7,7,66,52000,70155,14,1.3762413719007335e-19,6.881206859503668e-20,4.9300000028750405e-18,2.0852141998495964e-21,6.881206859503669e-20,2.0852141998495964e-21,1.2037062152420224e-35,0.0,1.3112470276637518e-15,6.702238630091622e-16
0,5,155,1e-10,160,km1,4,4,152,52000,70155,8,1.989862272964458,0.994931136482229,1.0000000000000007,0.013091199164239856,0.994931136482229,0.0130911991642398,0.0,5.551115123125783e-17,1.6191731484803891e-15,6.671129277625649e-16
0,5,155,1e-10,160,k,5,5,150,52000,70155,10,9.866056508639969e-20,4.9330282543199845e-20,4.950000007596821e-18,6.577371005759979e-22,4.9330282543199845e-20,6.577371005759979e-22,0.0,0.0,1.219433637557049e-15,6.695565843645555e-16
0,5,155,1e-10,160,kp1,6,6,148,52000,70155,12,1.181908469996675e-19,5.909542349983375e-20,4.940000006461853e-18,7.985868040518074e-22,5.909542349983375e-20,7.985868040518075e-22,0.0,9.4039548065783e-38,6.398970187874014e-16,6.701972135548339e-16
0,5,155,1e-10,160,kp2,7,7,146,52000,70155,14,1.3762413719007335e-19,6.881206859503668e-20,4.9300000028750405e-18,9.42631076644338e-22,6.881206859503669e-20,9.42631076644338e-22,1.2037062152420224e-35,0.0,1.3112470276637518e-15,6.702238630091622e-16
0,5,155,1e-10,240,km1,4,4,232,52000,70155,8,1.989862272964458,0.994931136482229,1.0000000000000007,0.008576992555881284,0.994931136482229,0.0085769925558812,0.0,8.326672684688674e-17,1.6191731484803891e-15,6.671129277625649e-16
0,5,155,1e-10,240,k,5,5,230,52000,70155,10,9.866056508639969e-20,4.9330282543199845e-20,4.950000007596821e-18,4.289589786365204e-22,4.9330282543199845e-20,4.2895897863652045e-22,0.0,9.4039548065783e-38,1.219433637557049e-15,6.695565843645555e-16
0,5,155,1e-10,240,kp1,6,6,228,52000,70155,12,1.181908469996675e-19,5.909542349983375e-20,4.940000006461853e-18,5.183809078932785e-22,5.909542349983375e-20,5.183809078932786e-22,0.0,9.4039548065783e-38,6.398970187874014e-16,6.701972135548339e-16
0,5,155,1e-10,240,kp2,7,7,226,52000,70155,14,1.3762413719007335e-19,6.881206859503668e-20,4.9300000028750405e-18,6.089563592481122e-22,6.881206859503669e-20,6.089563592481122e-22,1.2037062152420224e-35,0.0,1.3112470276637518e-15,6.702238630091622e-16
0,5,155,1e-06,80,km1,4,4,72,52000,70155,8,1.9898583250062956,0.9949291625031478,1.0000000004950067,0.027636921180642995,0.9949291625031478,0.0276369211806429,0.0,9.71445146547012e-17,2.084756253411617e-15,6.673897160122989e-16
0,5,155,1e-06,80,k,5,5,70,52000,70155,10,9.866223144114545e-12,4.9331115720572725e-12,4.950076047907046e-10,1.4094604491592206e-13,4.933111572057273e-12,1.4094604491592206e-13,8.077935669463161e-28,0.0,5.524794935579494e-16,6.674769334744351e-16
0,5,155,1e-06,80,kp1,6,6,68,52000,70155,12,1.1819246082695994e-11,5.909623041347997e-12,4.940064680475646e-10,1.7381244239258815e-13,5.909623041347997e-12,1.7381244239258817e-13,0.0,2.524354896707238e-29,8.372133275688024e-16,6.676870922108171e-16
0,5,155,1e-06,80,kp2,7,7,66,52000,70155,14,1.3762492103086534e-11,6.881246051543267e-12,4.93002875900092e-10,2.0852260762252326e-13,6.881246051543267e-12,2.085226076225233e-13,0.0,5.048709793414476e-29,1.5267208808584407e-15,6.677535334144079e-16
0,5,155,1e-06,160,km1,4,4,152,52000,70155,8,1.9898583250062956,0.9949291625031478,1.0000000004950067,0.013091173190830892,0.9949291625031478,0.0130911731908308,0.0,9.194034422677078e-17,2.084756253411617e-15,6.673897160122989e-16
0,5,155,1e-06,160,k,5,5,150,52000,70155,10,9.866223144114545e-12,4.9331115720572725e-12,4.950076047907046e-10,6.577482096076364e-14,4.933111572057273e-12,6.577482096076364e-14,8.077935669463161e-28,0.0,5.524794935579494e-16,6.674769334744351e-16
0,5,155,1e-06,160,kp1,6,6,148,52000,70155,12,1.1819246082695994e-11,5.909623041347997e-12,4.940064680475646e-10,7.985977082902699e-14,5.909623041347997e-12,7.985977082902699e-14,0.0,0.0,8.372133275688024e-16,6.676870922108171e-16
0,5,155,1e-06,160,kp2,7,7,146,52000,70155,14,1.3762492103086534e-11,6.881246051543267e-12,4.93002875900092e-10,9.426364454168859e-14,6.881246051543267e-12,9.426364454168861e-14,0.0,2.524354896707238e-29,1.5267208808584407e-15,6.677535334144079e-16
0,5,155,1e-06,240,km1,4,4,232,52000,70155,8,1.9898583250062956,0.9949291625031478,1.0000000004950067,0.008576975538820239,0.9949291625031478,0.0085769755388202,0.0,3.8163916471489756e-17,2.084756253411617e-15,6.673897160122989e-16
0,5,155,1e-06,240,k,5,5,230,52000,70155,10,9.866223144114545e-12,4.9331115720572725e-12,4.950076047907046e-10,4.289662236571541e-14,4.933111572057273e-12,4.289662236571541e-14,8.077935669463161e-28,0.0,5.524794935579494e-16,6.674769334744351e-16
0,5,155,1e-06,240,kp1,6,6,228,52000,70155,12,1.1819246082695994e-11,5.909623041347997e-12,4.940064680475646e-10,5.1838798608315766e-14,5.909623041347997e-12,5.1838798608315766e-14,0.0,0.0,8.372133275688024e-16,6.676870922108171e-16
0,5,155,1e-06,240,kp2,7,7,226,52000,70155,14,1.3762492103086534e-11,6.881246051543267e-12,4.93002875900092e-10,6.089598275702006e-14,6.881246051543267e-12,6.089598275702007e-14,0.0,1.262177448353619e-29,1.5267208808584407e-15,6.677535334144079e-16
0,5,156,1e-10,80,km1,4,4,72,52000,70156,8,1.987506754000228,0.993753377000114,1.0000000000000009,0.02760426047222539,0.993753377000114,0.0276042604722253,0.0,9.020562075079397e-17,8.897466095541547e-16,6.661918696778466e-16
0,5,156,1e-10,80,k,5,5,70,52000,70156,10,9.866056667726867e-20,4.9330283338634334e-20,4.950000086038216e-18,1.4094366668181238e-21,4.9330283338634334e-20,1.4094366668181238e-21,0.0,0.0,9.821310798960513e-16,6.66232757546376e-16
0,5,156,1e-10,80,kp1,6,6,68,52000,70156,12,1.1815941482942328e-19,5.907970741471164e-20,4.94000000519153e-18,1.7376384533738717e-21,5.907970741471164e-20,1.7376384533738717e-21,0.0,0.0,1.544369310328042e-15,6.662351233168277e-16
0,5,156,1e-10,80,kp2,7,7,66,52000,70156,14,1.3760682175408317e-19,6.880341087704158e-20,4.9300000042962135e-18,2.084951844758836e-21,6.880341087704158e-20,2.084951844758836e-21,0.0,0.0,8.88953790361432e-16,6.662361717378557e-16
0,5,156,1e-10,160,km1,4,4,152,52000,70156,8,1.987506754000228,0.993753377000114,1.0000000000000009,0.013075702328948868,0.993753377000114,0.0130757023289488,0.0,6.765421556309548e-17,8.897466095541547e-16,6.661918696778466e-16
0,5,156,1e-10,160,k,5,5,150,52000,70156,10,9.866056667726867e-20,4.9330283338634334e-20,4.950000086038216e-18,6.577371111817911e-22,4.9330283338634334e-20,6.577371111817911e-22,0.0,0.0,9.821310798960513e-16,6.66232757546376e-16
0,5,156,1e-10,160,kp1,6,6,148,52000,70156,12,1.1815941482942328e-19,5.907970741471164e-20,4.94000000519153e-18,7.983744245231302e-22,5.907970741471164e-20,7.983744245231302e-22,0.0,0.0,1.544369310328042e-15,6.662351233168277e-16
0,5,156,1e-10,160,kp2,7,7,146,52000,70156,14,1.3760682175408317e-19,6.880341087704158e-20,4.9300000042962135e-18,9.425124777676929e-22,6.880341087704158e-20,9.425124777676929e-22,0.0,0.0,8.88953790361432e-16,6.662361717378557e-16
0,5,156,1e-10,240,km1,4,4,232,52000,70156,8,1.987506754000228,0.993753377000114,1.0000000000000009,0.008566839456897535,0.993753377000114,0.0085668394568975,0.0,3.469446951953614e-17,8.897466095541547e-16,6.661918696778466e-16
0,5,156,1e-10,240,k,5,5,230,52000,70156,10,9.866056667726867e-20,4.9330283338634334e-20,4.950000086038216e-18,4.28958985553342e-22,4.9330283338634334e-20,4.28958985553342e-22,0.0,0.0,9.821310798960513e-16,6.66232757546376e-16
0,5,156,1e-10,240,kp1,6,6,228,52000,70156,12,1.1815941482942328e-19,5.907970741471164e-20,4.94000000519153e-18,5.182430474974705e-22,5.907970741471164e-20,5.182430474974706e-22,0.0,9.4039548065783e-38,1.544369310328042e-15,6.662351233168277e-16
0,5,156,1e-10,240,kp2,7,7,226,52000,70156,14,1.3760682175408317e-19,6.880341087704158e-20,4.9300000042962135e-18,6.088797422747043e-22,6.880341087704158e-20,6.0887974227470435e-22,0.0,9.4039548065783e-38,8.88953790361432e-16,6.662361717378557e-16
0,5,156,1e-06,80,km1,4,4,72,52000,70156,8,1.9875028095009513,0.9937514047504756,1.0000000004950058,0.027604205687513213,0.9937514047504756,0.0276042056875132,0.0,1.3877787807814457e-17,7.504963888521643e-16,3.358130187814031e-16
0,5,156,1e-06,80,k,5,5,70,52000,70156,10,9.871310380922806e-12,4.935655190461403e-12,4.950878027320106e-10,1.4101871972746864e-13,4.935655190461403e-12,1.4101871972746864e-13,0.0,0.0,5.781272919182293e-16,3.3652901807750993e-16
0,5,156,1e-06,80,kp1,6,6,68,52000,70156,12,1.1816066276849242e-11,5.908033138424621e-12,4.940051958210362e-10,1.737656805419006e-13,5.908033138424621e-12,1.737656805419006e-13,0.0,0.0,9.948356915828283e-16,3.389522388791106e-16
0,5,156,1e-06,80,kp2,7,7,66,52000,70156,14,1.3760801457633903e-11,6.8804007288169515e-12,4.930042990636138e-10,2.0849699178233185e-13,6.8804007288169515e-12,2.0849699178233185e-13,0.0,0.0,1.3090515500038608e-15,3.403401841661981e-16
0,5,156,1e-06,160,km1,4,4,152,52000,70156,8,1.9875028095009513,0.9937514047504756,1.0000000004950058,0.013075676378295731,0.9937514047504756,0.0130756763782957,0.0,3.122502256758253e-17,7.504963888521643e-16,3.358130187814031e-16
0,5,156,1e-06,160,k,5,5,150,52000,70156,10,9.871310380922806e-12,4.935655190461403e-12,4.950878027320106e-10,6.580873587281871e-14,4.935655190461403e-12,6.580873587281872e-14,0.0,1.262177448353619e-29,5.781272919182293e-16,3.3652901807750993e-16
0,5,156,1e-06,160,kp1,6,6,148,52000,70156,12,1.1816066276849242e-11,5.908033138424621e-12,4.940051958210362e-10,7.983828565438677e-14,5.908033138424621e-12,7.983828565438678e-14,0.0,1.262177448353619e-29,9.948356915828283e-16,3.389522388791106e-16
0,5,156,1e-06,160,kp2,7,7,146,52000,70156,14,1.3760801457633903e-11,6.8804007288169515e-12,4.930042990636138e-10,9.42520647783144e-14,6.8804007288169515e-12,9.42520647783144e-14,0.0,0.0,1.3090515500038608e-15,3.403401841661981e-16
0,5,156,1e-06,240,km1,4,4,232,52000,70156,8,1.9875028095009513,0.9937514047504756,1.0000000004950058,0.008566822454745479,0.9937514047504756,0.0085668224547454,0.0,7.979727989493313e-17,7.504963888521643e-16,3.358130187814031e-16
0,5,156,1e-06,240,k,5,5,230,52000,70156,10,9.871310380922806e-12,4.935655190461403e-12,4.950878027320106e-10,4.2918740786620895e-14,4.935655190461403e-12,4.2918740786620895e-14,0.0,0.0,5.781272919182293e-16,3.3652901807750993e-16
0,5,156,1e-06,240,kp1,6,6,228,52000,70156,12,1.1816066276849242e-11,5.908033138424621e-12,4.940051958210362e-10,5.182485209144405e-14,5.908033138424621e-12,5.1824852091444053e-14,0.0,6.310887241768095e-30,9.948356915828283e-16,3.389522388791106e-16
0,5,156,1e-06,240,kp2,7,7,226,52000,70156,14,1.3760801457633903e-11,6.8804007288169515e-12,4.930042990636138e-10,6.088850202492877e-14,6.8804007288169515e-12,6.088850202492877e-14,0.0,0.0,1.3090515500038608e-15,3.403401841661981e-16
0,5,157,1e-10,80,km1,4,4,72,52000,70157,8,1.9888382838899223,0.9944191419449612,1.0000000000000004,0.02762275394291559,0.9944191419449612,0.0276227539429155,0.0,9.020562075079397e-17,9.809193968785155e-16,4.475153829162328e-16
0,5,157,1e-10,80,k,5,5,70,52000,70157,10,9.866056502043428e-20,4.933028251021714e-20,4.950000004288326e-18,1.4094366431490612e-21,4.933028251021714e-20,1.4094366431490614e-21,0.0,1.88079096131566e-37,1.1343302333878937e-15,4.475175786423083e-16
0,5,157,1e-10,80,kp1,6,6,68,52000,70157,12,1.1817015783970018e-19,5.908507891985009e-20,4.940000002436624e-18,1.7377964388191203e-21,5.908507891985009e-20,1.7377964388191203e-21,0.0,0.0,7.03575759675362e-16,4.4759422729416e-16
0,5,157,1e-10,80,kp2,7,7,66,52000,70157,14,1.3759548876666676e-19,6.879774438333338e-20,4.9300000017197006e-18,2.0847801328282843e-21,6.879774438333338e-20,2.0847801328282846e-21,0.0,3.76158192263132e-37,1.334152934304977e-15,4.498481752934927e-16
0,5,157,1e-10,160,km1,4,4,152,52000,70157,8,1.9888382838899223,0.9944191419449612,1.0000000000000004,0.013084462394012647,0.9944191419449612,0.0130844623940126,0.0,4.683753385137379e-17,9.809193968785155e-16,4.475153829162328e-16
0,5,157,1e-10,160,k,5,5,150,52000,70157,10,9.866056502043428e-20,4.933028251021714e-20,4.950000004288326e-18,6.577371001362285e-22,4.933028251021714e-20,6.577371001362286e-22,0.0,9.4039548065783e-38,1.1343302333878937e-15,4.475175786423083e-16
0,5,157,1e-10,160,kp1,6,6,148,52000,70157,12,1.1817015783970018e-19,5.908507891985009e-20,4.940000002436624e-18,7.984470124304067e-22,5.908507891985009e-20,7.9844701243040675e-22,0.0,9.4039548065783e-38,7.03575759675362e-16,4.4759422729416e-16
