matrix_name,family,param,trial,gamma_gap,tau_ratio,gap_loc,kappa,decay_slope,top4_energy
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,30,0.061288080768741815,1.0632051590329965,1,1.1636625294645992,-0.07681159980821903,0.5193480205677041
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,31,0.054200444394595204,1.055696189332187,1,1.1375292723884562,-0.06578409039045073,0.5166206032757386
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,32,0.019181268031379983,1.019366410413669,2,1.0685076273023386,-0.03555149733648301,0.5098508737179023
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,33,0.13205104935146847,1.141166573593799,1,1.1920200109250065,-0.07615246707562684,0.5155650445538787
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,34,0.04710386249334714,1.0482308752983112,2,1.1153623565437234,-0.06067689797270211,0.5166814417238554
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,35,0.05259510300215142,1.0540027961423708,2,1.1364971909961965,-0.07165339360417265,0.5199697370895673
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,36,0.033162004109650756,1.0337179922398652,1,1.1071909250026561,-0.05418216986660327,0.5154010076129739
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,37,0.041437983684555424,1.0423085197131114,4,1.1178768767504739,-0.062391694200135475,0.5192891566620447
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,38,0.05429262758243886,1.0557935112579677,1,1.1554251152603336,-0.07485450124489891,0.518921796940301
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,39,0.11100789667639602,1.1174037305952833,1,1.219343635145455,-0.09430989566364155,0.522700139081209
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,40,0.059006971450053625,1.0607826359075454,1,1.1464007338440354,-0.06859090023043327,0.5167967528140348
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,41,0.10936076336369116,1.1155647326400504,1,1.1784521059392223,-0.07450933832903096,0.5159934199169117
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,42,0.03488875023799487,1.0355045027619325,3,1.113190794734226,-0.057969321983811786,0.5150818476928674
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,43,0.04901469602709474,1.0502357849201684,4,1.128506674756383,-0.06940862219881008,0.5214275712884183
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,44,0.06461762917443609,1.0667510519103873,1,1.1435593606819345,-0.0661569329491101,0.5158285149203978
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,45,0.05504859335032253,1.0565919567711453,1,1.1293158744658442,-0.06013384898844348,0.5143106255715368
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,46,0.06812128536120682,1.0704951359947659,2,1.201745966883182,-0.09520935335735584,0.5246572983311057
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,47,0.06368516588072443,1.0657568093303482,3,1.184436973141758,-0.09359796944681878,0.525026384646146
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,48,0.07896626318412858,1.0821678125582266,1,1.228004940057098,-0.10514531877487343,0.5268405177473595
"Step (r=4, drop=1.5)",Step Height Sweep,1.5,49,0.0387614758427427,1.0395225028476858,4,1.1325837572696298,-0.06948283566879553,0.5208924193054766
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,0,0.17208614019294904,1.1877801444181104,2,1.603016035778226,-0.25838522057727076,0.572838662120019
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,1,0.21974840470230472,1.2457632629765396,1,1.6236560937872448,-0.2474331970763507,0.5658357510889532
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,2,0.12726763388613582,1.1357209345177346,4,1.4058441554302412,-0.2009134350420534,0.5644534235389791
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,3,0.1476105678701065,1.159061432699038,2,1.373675122561358,-0.17963402098975226,0.5484627657136577
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,4,0.10438179996220598,1.1100241812115277,3,1.3911763473845495,-0.18042124286873285,0.550509760895698
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,5,0.1239412667523343,1.1319493859831218,1,1.3994045295080921,-0.1725039042313782,0.5444818297694504
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,6,0.1724689482278398,1.1882349232420177,3,1.552411020123001,-0.23477122410102003,0.5628978327396104
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,7,0.2177199023102558,1.2432387905325069,1,1.5207954532370578,-0.20827777870794506,0.5551773184358803
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,8,0.2034217153550335,1.2255892090694993,1,1.3906502689224682,-0.15644861402125582,0.5402247836717389
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,9,0.14459854095796698,1.1555755608762046,4,1.463390989637175,-0.20893322704045802,0.5640060235714495
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,10,0.12466969734954159,1.1327742329357684,3,1.4036458758442725,-0.19249293365962253,0.5550433946091492
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,11,0.1535999102259819,1.1660242790518682,1,1.5364388579035737,-0.22705897738375888,0.5640718406972938
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,12,0.1477933866447565,1.1592733502605723,3,1.431701271293989,-0.18830679518213544,0.5517603268644973
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,13,0.12427993335498988,1.1323328043578853,3,1.4344895310343608,-0.19835008360574763,0.5553521750189254
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,14,0.11325698451804633,1.1199196979952613,1,1.3957408400847187,-0.1748686482944999,0.5471997620115887
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,15,0.13729465786482142,1.1471661202445262,1,1.4165311312191708,-0.1810462980414908,0.5539224268101536
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,16,0.11582410578570013,1.1227983610277035,1,1.3785818427257714,-0.1697227372104186,0.5480876653250387
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,17,0.12073927124648509,1.1283306857590918,3,1.360544818644187,-0.16934565312893227,0.5486559454932917
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,18,0.12542994541802943,1.133635749800162,1,1.3368199791608628,-0.14860097100786213,0.5410130217713691
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,19,0.1437361296951225,1.1545794091054313,3,1.4483442213534423,-0.193669363989067,0.5507454522316343
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,20,0.1998886461965116,1.2212667578896717,1,1.4169904981587975,-0.16654050991264271,0.5423178092827348
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,21,0.15263950555350997,1.1649049614710045,1,1.4597263952994322,-0.19340910620263543,0.5488478378231232
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,22,0.12056613718487869,1.1281353501947389,1,1.4211271622407187,-0.18466281383186844,0.5535173108774188
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,23,0.13156423819507468,1.1406111761722688,3,1.5223588919848186,-0.22758202250984425,0.5619274139685937
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,24,0.09231074855346272,1.0967055688038796,2,1.3385241156097472,-0.1612227570005535,0.5454062993477864
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,25,0.15473210642469792,1.167345194935089,1,1.4743818289044557,-0.202396285112588,0.5536734912261566
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,26,0.12833810144209956,1.1369373378747725,2,1.3836544724357827,-0.1843425379291263,0.5553381555331615
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,27,0.09530911169013734,1.0999988250750212,4,1.3418470093689396,-0.16008456492215384,0.5484346151582188
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,28,0.19317460147680543,1.2130945831349116,2,1.4590720336524894,-0.2158935550953281,0.5607792510303107
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,29,0.1643549482778536,1.1786325944641864,1,1.648160675497737,-0.26593930998794535,0.5733164667238787
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,30,0.15968300304990551,1.1731389305799058,1,1.408139750134823,-0.17240411421581334,0.5476029908504659
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,31,0.2050966920400623,1.2276437626044026,3,1.466274817259789,-0.22041265441613397,0.5621938884506958
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,32,0.12922209391779804,1.1379428262834106,3,1.3530414163253457,-0.16753698359882532,0.546269187220344
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,33,0.1892231961629656,1.2083106126806427,1,1.563366137676519,-0.22870668423109156,0.5660923129082072
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,34,0.1398479298018756,1.1500988897923028,2,1.4525439644504183,-0.20924208571692793,0.5591805107567187
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,35,0.17513161476245048,1.1914030125182793,1,1.4279302411891077,-0.1784002153370677,0.5496685599726543
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,36,0.1343386288841918,1.14378007104291,1,1.4326083683775113,-0.18748190889726907,0.5544464035952517
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,37,0.11454680825710917,1.1213651289827897,3,1.3258101109929938,-0.1551514653520812,0.5442870654763247
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,38,0.10761428482700325,1.1136181231288673,3,1.4742517584307369,-0.2129186152534158,0.5625080799777087
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,39,0.14192810951728285,1.152493792223699,4,1.3701814078320806,-0.18141843822308185,0.5569810888395863
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,40,0.259286096904615,1.2960045346789268,1,1.5064064717313859,-0.18780661736274143,0.5449221847491702
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,41,0.1551088508938961,1.167785068635715,1,1.468559825022532,-0.1953209968927343,0.5492584829828558
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,42,0.23682757795502152,1.267222601824892,1,1.5325841825492756,-0.20561231673325137,0.5537319849771686
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,43,0.11781460905839408,1.1250355206380127,1,1.428262895889466,-0.18699530928861244,0.553107896393039
"Step (r=4, drop=2.0)",Step Height Sweep,2.0,44,0.09746291480869795,1.1023705591821924,2,1.386576912423672,-0.17479904347174496,0.5498498883019011
