eta,budget,s,pair,step_rank,scope,eligible_paths,true_better_paths,true_worse_paths,truth_tie_paths,covariance_contribution,pairing_variance_ratio,shifted_variance_ratio,dangerous_error_q95,dangerous_error_q99,zero_radius_accept_probability,batch_pairing_ratio_std
1e-06,160,16,primary,30,rank,200,12,188,0,0.8849706543233367,0.11502934567666331,0.9932374013574141,9.895518547169107e-12,2.6165354617244815e-11,0.08129999999999998,0.016548408571849776
1e-06,160,16,right,5,rank,200,0,200,0,0.8540571325850422,0.1459428674149579,0.9977958338117339,2.6588389638198197e-14,3.3218581144406466e-14,0.058175000000000004,0.05121317617707948
1e-06,160,16,right,15,rank,200,0,200,0,0.9242781671037197,0.07572183289628028,1.0069653298802121,5.440676159730982e-14,7.126355920910472e-14,0.044725,0.02087278453186392
1e-06,160,16,right,30,rank,200,0,200,0,0.9416063470494649,0.0583936529505352,0.9932686495772436,1.167343029776465e-13,1.550820123912181e-13,0.012125000000000002,0.014624232863561883
1e-06,160,32,left,5,rank,200,0,200,0,-2.8643055912646773e-10,1.0000000002864307,1.0000000000773015,0.011680804732719804,0.013351170627041532,0.0,6.326255217456934e-10
1e-06,160,32,left,15,rank,200,0,200,0,-4.7176625225762705e-08,1.0000000471766253,0.99999994102382,0.014083824690173245,0.016043104422809668,0.0,2.1798229688168378e-07
1e-06,160,32,left,30,rank,200,0,200,0,1.2635520129029522e-11,0.9999999999873646,1.0000000000313982,0.020196364354004803,0.02316575293064723,0.0,2.1977657046980524e-11
1e-06,160,32,primary,5,rank,200,11,189,0,0.7661856402110763,0.23381435978892384,1.0100292953433634,8.328302102346326e-11,1.0358518731090972e-10,0.051525,0.04850093790468085
1e-06,160,32,primary,15,rank,200,10,190,0,0.8357678438375562,0.16423215616244377,0.990678362136249,1.663658043998023e-08,2.3853547703257265e-08,0.05195,0.025787385506193118
1e-06,160,32,primary,30,rank,200,10,190,0,0.8265656094943294,0.17343439050567064,0.9996286171872171,7.589484487592016e-12,1.3266089296988424e-11,0.052575000000000004,0.01925185861820526
1e-06,160,32,right,5,rank,200,0,200,0,0.8231871354158696,0.17681286458413048,1.0040796610151788,2.5251530296154176e-14,3.101421157848394e-14,0.0003,0.04468824152446567
1e-06,160,32,right,15,rank,200,0,200,0,0.8847702329527476,0.11522976704725243,1.0008328895257765,5.664619912128989e-14,7.166650708176622e-14,0.0009,0.021617994199886092
1e-06,160,32,right,30,rank,200,0,200,0,0.8752483147908232,0.1247516852091768,0.9994421657327109,1.4885824141929317e-13,1.885360808575649e-13,0.0,0.015645618265194013
1e-06,240,4,left,5,rank,200,0,200,0,-8.078513150763881e-10,1.0000000008078513,0.9999999999566995,0.008665431126130494,0.008767120761136124,0.0,1.6264900236638833e-09
1e-06,240,4,left,15,rank,200,0,200,0,1.799539523905622e-07,0.9999998200460476,0.9999998489552466,0.00950856286724449,0.009616875374951664,0.0,1.5728761140470572e-07
1e-06,240,4,left,30,rank,200,0,200,0,-2.4382107063079923e-11,1.000000000024382,1.000000000039429,0.011131638312473206,0.011257556692683112,0.0,3.054512665230701e-11
1e-06,240,4,primary,5,rank,200,12,188,0,0.8063487885580592,0.19365121144194083,1.0008958521469145,1.0860691193441466e-10,2.795091526282014e-10,0.389025,0.0769699311341181
1e-06,240,4,primary,15,rank,200,16,184,0,0.8803412335783701,0.11965876642162974,1.0020268938380692,2.7219615153170352e-08,6.353992096789572e-08,0.41202500000000003,0.03833728019186935
1e-06,240,4,primary,30,rank,200,18,182,0,0.9035284276257615,0.09647157237423855,0.9988095271911217,9.001570314812113e-12,2.6013498522892165e-11,0.400075,0.023116197361712568
1e-06,240,4,right,5,rank,200,0,200,0,0.865603059913933,0.13439694008606687,0.999650763167967,2.942695846913358e-14,4.6922852870254615e-14,0.36225,0.0670346218652428
1e-06,240,4,right,15,rank,200,1,199,0,0.9351892184485883,0.06481078155141176,1.0026817985777439,5.80729322973941e-14,9.759817199607957e-14,0.37625,0.03009066285440065
1e-06,240,4,right,30,rank,200,0,200,0,0.9634536782935146,0.03654632170648532,1.002334415889245,9.522973065465805e-14,1.6711456047264092e-13,0.358375,0.016624372820143528
1e-06,240,8,left,5,rank,200,0,200,0,-3.135816460485596e-10,1.0000000003135816,0.9999999991212368,0.008306442308209228,0.008690843008505108,0.0,1.2038734805924e-09
1e-06,240,8,left,15,rank,200,0,200,0,6.864233753976729e-08,0.9999999313576626,0.9999998669056205,0.009155601457280404,0.009563635278644506,0.0,1.2663971973514737e-07
1e-06,240,8,left,30,rank,200,0,200,0,-2.55939923802444e-11,1.000000000025594,1.000000000030143,0.010751250688130952,0.011226472340047554,0.0,7.680010548318065e-11
1e-06,240,8,primary,5,rank,200,12,188,0,0.8085671649025687,0.19143283509743128,0.9985847155691161,9.116087071720016e-11,1.4686587290129445e-10,0.29135,0.06177124551766244
1e-06,240,8,primary,15,rank,200,16,184,0,0.8813395736272078,0.11866042637279212,1.0106924732337055,2.172967369340516e-08,4.124903574673285e-08,0.323975,0.02973599493267975
1e-06,240,8,primary,30,rank,200,16,184,0,0.9007834591649855,0.09921654083501448,0.9918861843597355,8.603228266020888e-12,2.0611224266918123e-11,0.29755000000000004,0.01859663934164041
1e-06,240,8,right,5,rank,200,0,200,0,0.8665960166475639,0.13340398335243614,0.996719306021216,2.0736425037735138e-14,2.910378621510159e-14,0.26225000000000004,0.05752516589262547
1e-06,240,8,right,15,rank,200,1,199,0,0.9367772124550094,0.06322278754499061,1.0121164739976656,4.009371697477316e-14,5.98362014661584e-14,0.2788,0.02336282055349943
1e-06,240,8,right,30,rank,200,0,200,0,0.962604564336589,0.037395435663410935,0.9970654600674894,6.608222078288828e-14,1.0311819935551352e-13,0.237375,0.013660064228985141
1e-06,240,16,left,5,rank,200,0,200,0,-5.213812898020745e-10,1.0000000005213812,0.9999999999383917,0.00767230920506074,0.00837924850175467,0.0,3.7788610769697177e-10
1e-06,240,16,left,15,rank,200,0,200,0,1.6126169847228624e-08,0.9999999838738302,0.9999998837146833,0.008460708848561045,0.0092575902515962,0.0,1.644163997458339e-07
1e-06,240,16,left,30,rank,200,0,200,0,5.6887002097867e-11,0.9999999999431131,1.000000000020635,0.009998362314347902,0.010939925641431458,0.0,6.434021499481833e-11
1e-06,240,16,primary,5,rank,200,11,189,0,0.8024819998656926,0.1975180001343073,1.0028275599365672,6.104654566028806e-11,1.0823602578176203e-10,0.151775,0.05291316768431681
1e-06,240,16,primary,15,rank,200,14,186,0,0.8759185024034847,0.12408149759651532,1.0026652409568424,1.2697976483457163e-08,2.2002924163704927e-08,0.18032499999999999,0.026430056978898477
1e-06,240,16,primary,30,rank,200,16,184,0,0.898725666839534,0.10127433316046591,0.9930527655808443,5.487161074004115e-12,1.4525760262228598e-11,0.14445,0.015185426988694318
1e-06,240,16,right,5,rank,200,0,200,0,0.8629418551117758,0.13705814488822426,0.9977754457320884,1.6288234722734096e-14,2.0781060181700335e-14,0.10535,0.04975266502047756
1e-06,240,16,right,15,rank,200,0,200,0,0.933803358765876,0.06619664123412405,1.0070361676096007,3.0334902904696524e-14,4.1098228181986866e-14,0.11092500000000001,0.019534127361944233
1e-06,240,16,right,30,rank,200,0,200,0,0.9582005467828024,0.04179945321719759,0.9931499451641961,5.113470565447127e-14,7.226151995107296e-14,0.0675,0.012913020670945765
1e-06,240,32,left,5,rank,200,0,200,0,-3.134483274154619e-10,1.0000000003134482,1.000000000084593,0.006961287668459965,0.007956758251565884,0.0,6.922983731609588e-10
1e-06,240,32,left,15,rank,200,0,200,0,-5.304504882296047e-08,1.0000000530450488,0.999999933687619,0.007754015449855989,0.0088327200905201,0.0,2.4509768341556464e-07
1e-06,240,32,left,30,rank,200,0,200,0,1.5278243293270978e-11,0.9999999999847218,1.0000000000379652,0.009279410649246757,0.010643724319439907,0.0,2.6574297507983476e-11
1e-06,240,32,primary,5,rank,200,11,189,0,0.7902834412201386,0.2097165587798613,1.0102462503874714,5.4313034746709456e-11,6.755335888948722e-11,0.05909999999999999,0.046843315664250734
1e-06,240,32,primary,15,rank,200,13,187,0,0.8646713350032903,0.1353286649967098,0.9904357212694151,1.0298828587404494e-08,1.4766474044439278e-08,0.06775,0.023846436133772658
1e-06,240,32,primary,30,rank,200,12,188,0,0.8818968604289252,0.11810313957107485,0.9994024440625373,4.1880380143320145e-12,7.33577832970958e-12,0.065425,0.01628803859167486
1e-06,240,32,right,5,rank,200,0,200,0,0.8490919022480738,0.15090809775192607,1.0042284240732828,1.3959096647755578e-14,1.7225017230104968e-14,0.0046749999999999995,0.04270098622495217
1e-06,240,32,right,15,rank,200,0,200,0,0.9182422167679652,0.08175778323203456,1.0008590016746917,2.6429961072335132e-14,3.445748413615204e-14,0.00635,0.019217985195997378
1e-06,240,32,right,30,rank,200,0,200,0,0.9397901130669024,0.060209886933097534,0.9993737198126561,4.811925372694194e-14,6.307438726086925e-14,0.000625,0.012494853969090853
1e-10,80,4,left,equal_rank,equal_rank,600,0,600,0,1.708437520452768e-20,1.0,1.0,0.06490091925213844,0.06564038477302007,0.0,0.0
1e-10,80,4,primary,equal_rank,equal_rank,600,0,600,0,0.8894588170525143,0.11054118294748581,1.0010896580990571,5.594319190448911e-21,7.494817301240927e-21,0.18625833333333333,0.04514894952293613
1e-10,80,4,right,equal_rank,equal_rank,600,0,600,0,0.888953134796829,0.11104686520317109,1.0014446613977495,6.997515207496334e-21,9.184928632631925e-21,0.178125,0.04163787096649576
1e-10,80,8,left,equal_rank,equal_rank,600,0,600,0,1.4471662805320803e-20,1.0,1.0,0.07595938810043286,0.0793428584280393,0.0,0.0
1e-10,80,8,primary,equal_rank,equal_rank,600,0,600,0,0.834166632677206,0.16583336732279394,1.0017306833574313,8.124848056338058e-21,9.698491587719354e-21,0.05889166666666667,0.038691459444303015
1e-10,80,8,right,equal_rank,equal_rank,600,0,600,0,0.8201030530351928,0.17989694696480718,1.002203642737319,1.1135574892729856e-20,1.3246305446000212e-20,0.05637500000000001,0.0371279936684801
1e-10,80,16,left,equal_rank,equal_rank,600,0,600,0,1.0473574725173546e-20,1.0,1.0,0.16287157131002714,0.17818913118930005,0.0,0.0
1e-10,80,16,primary,equal_rank,equal_rank,600,0,600,0,0.6045653500686609,0.3954346499313391,1.0026359419317845,4.7080010909357816e-20,5.761413961358646e-20,0.0019249999999999998,0.030038167583990777
1e-10,80,16,right,equal_rank,equal_rank,400,0,400,0,0.8196735021678219,0.18032649783217825,1.0023239767528742,1.7521649615385075e-21,2.1541245763559463e-21,0.00245,0.040608767806482184
1e-10,80,32,left,equal_rank,equal_rank,400,0,400,0,8.38257708156263e-21,1.0,1.0,0.05647539605714724,0.0644024809585036,0.0,0.0
1e-10,80,32,primary,equal_rank,equal_rank,400,0,400,0,0.5869996753276124,0.41300032467238756,1.00210549585868,3.2687955129125564e-21,4.111320505262389e-21,0.0,0.03478223471088231
1e-10,80,32,right,equal_rank,equal_rank,400,0,400,0,0.5722814069222265,0.42771859307777355,1.0019045682708652,4.0629067447688295e-21,5.111431109358897e-21,0.0,0.03301067820906215
1e-10,160,4,left,equal_rank,equal_rank,600,0,600,0,1.858791125223658e-20,1.0,1.0,0.016455819826922752,0.01664427061457371,0.0,0.0
1e-10,160,4,primary,equal_rank,equal_rank,600,1,599,0,0.9167659381543641,0.08323406184563589,1.0010738657039369,9.51391846393431e-22,1.5950830019060575e-21,0.3233,0.04149857233040585
1e-10,160,4,right,equal_rank,equal_rank,600,0,600,0,0.9218977613396525,0.07810223866034745,1.001522776490501,1.016990338118939e-21,1.7103786155327267e-21,0.320725,0.03762468900228622
1e-10,160,8,left,equal_rank,equal_rank,600,0,600,0,1.7383486097657868e-20,1.0,1.0,0.016081881721663614,0.016803560624398726,0.0,0.0
1e-10,160,8,primary,equal_rank,equal_rank,600,0,600,0,0.9144662225054433,0.08553377749455678,1.0014847472246269,6.934258247663364e-22,1.0134670455602614e-21,0.18431666666666666,0.03403597841129724
1e-10,160,8,right,equal_rank,equal_rank,600,0,600,0,0.9199557300138462,0.08004426998615381,1.001995826452965,7.334612529984103e-22,1.079315346215637e-21,0.1852,0.03176007158710719
1e-10,160,16,left,equal_rank,equal_rank,600,0,600,0,1.640741659942929e-20,1.0,1.0,0.015390516136925362,0.01683164558683267,0.0,0.0
1e-10,160,16,primary,equal_rank,equal_rank,600,0,600,0,0.901267405883332,0.098732594116668,1.0014619232393154,6.104456728615222e-22,7.951717355669484e-22,0.036083333333333335,0.02953430304078045
1e-10,160,16,right,equal_rank,equal_rank,600,0,600,0,0.9085848956516207,0.09141510434837923,0.999493414890608,6.489929461875239e-22,8.476402661444198e-22,0.03524166666666667,0.028334954909877804
1e-10,160,32,left,equal_rank,equal_rank,600,0,600,0,1.3816929338684364e-20,1.0,1.0,0.01532036089203666,0.017520043930860252,0.0,0.0
1e-10,160,32,primary,equal_rank,equal_rank,600,0,600,0,0.8572968636490842,0.14270313635091572,1.0011741760850477,7.11341563158895e-22,8.995230857588339e-22,0.000275,0.027840911389470566
1e-10,160,32,right,equal_rank,equal_rank,600,0,600,0,0.8628155276849873,0.13718447231501285,1.0014828434180683,7.633098271829424e-22,9.629517052779893e-22,0.00013333333333333334,0.026817435621810035
1e-10,240,4,left,equal_rank,equal_rank,600,0,600,0,1.8834351461405802e-20,1.0,1.0,0.009768563507830792,0.009880538948043206,0.0,0.0
1e-10,240,4,primary,equal_rank,equal_rank,600,1,599,0,0.9186198745352376,0.08138012546476232,1.0010720298128335,5.5615615873729535e-22,9.438277430793305e-22,0.3641583333333333,0.04093827683853271
1e-10,240,4,right,equal_rank,equal_rank,600,0,600,0,0.9237621531576868,0.0762378468423132,1.0015277431576832,5.915124960848239e-22,1.004199575131283e-21,0.36294166666666666,0.03703322989032193
1e-10,240,8,left,equal_rank,equal_rank,600,0,600,0,1.7859734504414842e-20,1.0,1.0,0.009404446616655291,0.009827002194011171,0.0,0.0
1e-10,240,8,primary,equal_rank,equal_rank,600,0,600,0,0.918553273325838,0.08144672667416196,1.0014864285065117,3.902533824089948e-22,5.858919764175259e-22,0.2513666666666667,0.03323048486682728
1e-10,240,8,right,equal_rank,equal_rank,600,0,600,0,0.9240977589466358,0.07590224105336414,1.001995205758163,4.1185428235042503e-22,6.194880407160865e-22,0.25510000000000005,0.030831588358676904
1e-10,240,16,left,equal_rank,equal_rank,600,0,600,0,1.7374940425122113e-20,1.0,1.0,0.008710478182130403,0.009525607901011006,0.0,0.0
1e-10,240,16,primary,equal_rank,equal_rank,600,0,600,0,0.9126644402009688,0.08733555979903129,1.0014558292860862,3.0485539400144403e-22,4.1444658579184514e-22,0.09016666666666666,0.028331750035737152
1e-10,240,16,right,equal_rank,equal_rank,600,0,600,0,0.9202994260743775,0.0797005739256226,0.999471562802622,3.1909465957429653e-22,4.355078044348422e-22,0.09000000000000001,0.026841172391287676
1e-10,240,32,left,equal_rank,equal_rank,600,0,600,0,1.5753547863833616e-20,1.0,1.0,0.007998253553303532,0.009144419140001142,0.0,0.0
1e-10,240,32,primary,equal_rank,equal_rank,600,0,600,0,0.8971241623310254,0.10287583766897453,1.0011861693647697,2.79261985769821e-22,3.569571956913928e-22,0.0028833333333333332,0.02555634944338668
1e-10,240,32,right,equal_rank,equal_rank,600,0,600,0,0.9042572505285073,0.0957427494714928,1.0015150191533797,2.909026090785269e-22,3.7591336109662973e-22,0.002625,0.02432854405731724
1e-06,80,4,left,equal_rank,equal_rank,600,0,600,0,5.599240994181498e-08,0.9999999440075902,0.9999999527770873,0.06490079471155605,0.06564024967839739,0.0,4.9700027938510534e-08
1e-06,80,4,primary,equal_rank,equal_rank,600,36,564,0,0.8374023691202307,0.16259763087976933,1.0006677711950334,3.825358008719872e-08,8.934016529139771e-08,0.23247500000000001,0.04991534975497667
1e-06,80,4,right,equal_rank,equal_rank,600,0,600,0,0.8867716703008535,0.11322832969914663,1.0014701354332838,7.06949792329132e-13,9.37876457362024e-13,0.18112499999999998,0.04248334566392742
1e-06,80,8,left,equal_rank,equal_rank,600,0,600,0,1.9879762640184435e-08,0.9999999801202373,0.9999999609951905,0.0759592534703785,0.0793427086909697,0.0,3.72477555134384e-08
1e-06,80,8,primary,equal_rank,equal_rank,600,32,568,0,0.7873201152238654,0.21267988477613461,1.0009226825651112,3.0547703352346626e-08,5.7971832180138924e-08,0.11029166666666668,0.041792798809320714
1e-06,80,8,right,equal_rank,equal_rank,600,0,600,0,0.8182990536897333,0.18170094631026648,1.002162077423085,1.1176010864502046e-12,1.3315114381984919e-12,0.05896666666666667,0.03778357933416299
1e-06,80,16,left,equal_rank,equal_rank,600,0,600,0,3.8167994674584865e-09,0.9999999961832007,0.9999999714526219,0.16287124840692888,0.17818877605270322,0.0,4.045048773569985e-08
1e-06,80,16,primary,equal_rank,equal_rank,600,23,577,0,0.5740508446993534,0.42594915530064653,1.002025091163773,1.786475596164809e-08,3.097142795661464e-08,0.04119166666666667,0.03289114934129165
1e-06,80,16,right,equal_rank,equal_rank,400,0,400,0,0.8177872914118887,0.1822127085881113,1.0020803770522697,1.7681204764774202e-13,2.1785717221408375e-13,0.002975,0.04124552965397992
1e-06,80,32,left,equal_rank,equal_rank,400,0,400,0,-1.136345179278342e-08,1.0000000113634517,0.9999999859446043,0.056475287719502096,0.06440235120013875,0.0,5.2267113693283034e-08
1e-06,80,32,primary,equal_rank,equal_rank,400,15,385,0,0.5607919618369896,0.4392080381630103,1.0013103535548022,2.171701026710164e-08,3.11208734234224e-08,0.0378375,0.03723719852149279
1e-06,80,32,right,equal_rank,equal_rank,400,0,400,0,0.5712779830198375,0.42872201698016255,1.001834441716573,4.068294123557827e-13,5.119456651613689e-13,0.0,0.03350417153734658
1e-06,160,4,left,equal_rank,equal_rank,600,0,600,0,5.8993159856914346e-08,0.9999999410068402,0.9999999502519777,0.01645578727802426,0.01664423487061471,0.0,5.234975820569313e-08
1e-06,160,4,primary,equal_rank,equal_rank,600,44,556,0,0.8618291450400034,0.13817085495999656,1.000584786193409,1.471762751661298e-08,3.43722706098412e-08,0.36344166666666666,0.04664992094625483
1e-06,160,4,right,equal_rank,equal_rank,600,1,599,0,0.919569476351851,0.08043052364814897,1.0015504296850073,1.0458707156649319e-13,1.767562269864219e-13,0.323775,0.03850137208184263
1e-06,160,8,left,equal_rank,equal_rank,600,0,600,0,2.2212404294838584e-08,0.9999999777875956,0.9999999564388332,0.016081855551482702,0.01680352875830547,0.0,4.160265904701153e-08
1e-06,160,8,primary,equal_rank,equal_rank,600,41,559,0,0.8600571575901489,0.13994284240985114,1.0003979353688146,1.1752351210072869e-08,2.2298451868702817e-08,0.242375,0.037474781254024765
1e-06,160,8,right,equal_rank,equal_rank,600,0,600,0,0.9178782857495497,0.08212171425045041,1.0019683615666153,7.517542620245286e-14,1.1141454247816395e-13,0.1898333333333333,0.032438049233673126
1e-06,160,16,left,equal_rank,equal_rank,600,0,600,0,4.9531894785194485e-09,0.9999999950468105,0.9999999631921425,0.015390484354199435,0.016831610811884164,0.0,5.2164616720607563e-08
1e-06,160,16,primary,equal_rank,equal_rank,600,37,563,0,0.8489680918795827,0.1510319081204173,0.9995625356129568,6.8718738444243375e-09,1.1911772365483124e-08,0.10121666666666666,0.03264859242955114
1e-06,160,16,right,equal_rank,equal_rank,600,0,600,0,0.906647215579409,0.09335278442059114,0.9993432710897299,6.59098180710515e-14,8.65213842482431e-14,0.03834166666666667,0.02890339785750176
1e-06,160,32,left,equal_rank,equal_rank,600,0,600,0,-1.5816806754920046e-08,1.0000000158168068,0.9999999803775065,0.015320331258965952,0.01752000932683281,0.0,7.287896668682548e-08
1e-06,160,32,primary,equal_rank,equal_rank,600,31,569,0,0.8095063645143207,0.19049363548567944,1.0001120915556099,5.575817648497095e-09,7.990132993288387e-09,0.052016666666666676,0.03118006067635974
1e-06,160,32,right,equal_rank,equal_rank,600,0,600,0,0.8610685610531469,0.13893143894685323,1.001451572091222,7.691865694557908e-14,9.707226650593836e-14,0.00039999999999999996,0.027317284663181923
1e-06,240,4,left,equal_rank,equal_rank,600,0,600,0,5.970723965614092e-08,0.9999999402927603,0.9999999496504582,0.009768544101949397,0.0098805176095903,0.0,5.2981548851673966e-08
1e-06,240,4,primary,equal_rank,equal_rank,600,46,554,0,0.8634061499207303,0.1365938500792697,1.0005774243920351,9.112407878473194e-09,2.128181453968227e-08,0.400375,0.04614113622923335
1e-06,240,4,right,equal_rank,equal_rank,600,1,599,0,0.9214153188853453,0.07858468111465465,1.001555659211652,6.09098738070619e-14,1.0387852844632504e-13,0.3656249999999999,0.03791655251326232
1e-06,240,8,left,equal_rank,equal_rank,600,0,600,0,2.2767720633779495e-08,0.9999999772322794,0.9999999553523334,0.009404431484540196,0.009826983542399055,0.0,4.264013110707432e-08
1e-06,240,8,primary,equal_rank,equal_rank,600,44,556,0,0.8635633992315874,0.13643660076841263,1.0003877910541856,7.2764792641294615e-09,1.3805504281300355e-08,0.3042916666666667,0.036701293263994204
1e-06,240,8,right,equal_rank,equal_rank,600,1,599,0,0.9219925978130542,0.07800740218694589,1.0019670800287903,4.230412093179886e-14,6.401939567892451e-14,0.259475,0.031516016891703344
1e-06,240,16,left,equal_rank,equal_rank,600,0,600,0,5.220558519841473e-09,0.9999999947794415,0.99999996122457,0.008710460122656563,0.00952558813159411,0.0,5.495287535617523e-08
1e-06,240,16,primary,equal_rank,equal_rank,600,41,559,0,0.8590420563695704,0.14095794363042952,0.9995151888247514,4.254836730063819e-09,7.375228649916306e-09,0.15884999999999996,0.031509550550636534
1e-06,240,16,right,equal_rank,equal_rank,600,0,600,0,0.9183152535534846,0.0816847464465153,0.9993205195019618,3.258594776063397e-14,4.4713602771586727e-14,0.09459166666666667,0.027399937684455852
1e-06,240,32,left,equal_rank,equal_rank,600,0,600,0,-1.778107296902755e-08,1.0000000177810728,0.9999999779367257,0.007998237922520903,0.009144400887175297,0.0,8.193885202874452e-08
1e-06,240,32,primary,equal_rank,equal_rank,600,36,564,0,0.8456172122174515,0.15438278778254866,1.0000281385731413,3.4524432200551787e-09,4.947121060552825e-09,0.06409166666666666,0.028992596796566083
1e-06,240,32,right,equal_rank,equal_rank,600,0,600,0,0.9023747440276472,0.09762525597235272,1.00148704852021,2.950277048234422e-14,3.8252296209042086e-14,0.0038833333333333337,0.0248046084633468
