eta,budget,s,pair,estimator,epsilon,rank_scope,paths,evaluable,original_baseline_mean,paid_baseline_mean,paid_candidate_mean,paid_oracle_mean,paid_selected_mean,selected_mean_ratio,paid_baseline_mean_ratio,paid_candidate_mean_ratio,paid_oracle_mean_ratio,median_pathwise_ratio,p90_pathwise_ratio,p95_pathwise_ratio,p99_pathwise_ratio,max_pathwise_ratio,fraction_paths_harmed,accept_probability,reject_probability,abstain_probability,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,mean_cost_multiplier,mean_net_numerator_threshold,decision_efficiency
1e-10,240,16,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,1.6437385108623858e-21,1.814636955877204e-21,1.913480413099874e-21,1.8145068875724907e-21,1.814635771344197e-21,1.0965892979488938,1.0965889238294897,1.2029226778426632,1.096494742124902,1.0965889238294901,1.0965889238294937,1.0965889238294948,1.0965889238294952,1.0969462967266537,1.0,3.333333333333333e-05,0.01705833333333334,0.9829083333333334,0.01705833333333334,8.333333333333334e-06,0.0016416666666666665,0.0,3.333333333333333e-05,1.09658892382949,0.9120082815734992,-0.003972315066508339
1e-10,240,32,primary,sample_variance,0.3333333333333333,5,200.0,True,4.289636626034297e-22,5.033757265244328e-22,6.029115569240182e-22,5.033757265244328e-22,5.033757265244329e-22,1.1734693877551021,1.173469387755102,1.4055072946386151,1.173469387755102,1.1734693877551023,1.1734693877551068,1.1734693877551072,1.1734693877551083,1.1734693877551083,1.0,0.0,0.013675000000000001,0.9863249999999999,0.013675000000000001,0.0,0.0,0.0,0.0,1.173469387755102,0.8521739130434779,
1e-10,240,32,primary,sample_variance,0.3333333333333333,15,200.0,True,1.3810357890864098e-21,1.6478267937962842e-21,1.753090123242451e-21,1.6474011157081333e-21,1.647826793796285e-21,1.1931818181818186,1.1931818181818181,1.2694023841352908,1.192873587148622,1.1931818181818181,1.1931818181818221,1.1931818181818228,1.1931818181818228,1.1931818181818228,1.0,0.0,0.000125,0.9998750000000001,0.000125,0.0,0.005,0.0,0.0,1.1931818181818181,0.8380952380952381,-1.440767353128656e-12
1e-10,240,32,primary,sample_variance,0.3333333333333333,30,200.0,True,3.1212160808973177e-21,3.8480746202843645e-21,3.967927206873091e-21,3.8480746202843645e-21,3.8480746202843645e-21,1.2328767123287672,1.2328767123287672,1.2712760360161774,1.2328767123287672,1.2328767123287672,1.232876712328772,1.2328767123287727,1.2328767123287734,1.2328767123287736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2328767123287674,0.8111111111111111,
1e-10,240,32,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,1.6437385108623858e-21,1.9997590468683605e-21,2.1079762956798532e-21,1.9996171541723102e-21,1.9997590468683605e-21,1.199842639421896,1.1998426394218957,1.3153952382633611,1.1997398957441636,1.199842639421896,1.1998426394219004,1.1998426394219008,1.1998426394219015,1.1998426394219015,1.0,0.0,0.004600000000000001,0.9954000000000001,0.004600000000000001,0.0,0.0016666666666666668,0.0,0.0,1.199842639421896,0.8337934207499424,-2.161151029691427e-12
1e-06,80,4,primary,sample_variance,0.3333333333333333,5,200.0,True,1.2577497278513414e-10,1.3756637648374044e-10,1.8466816557933016e-13,1.5635306774928015e-13,1.7176792916901825e-13,0.0013656765361615743,1.0937499999999998,0.0014682425405474376,0.0012431174842421446,1.103461380420883,1.1078033673329355,1.1088913068790693,1.1127522315418636,1.1135130440994576,0.945,0.08257500000000001,0.16140000000000002,0.7560250000000001,0.19547499999999998,0.044275,0.0217,0.037224999999999994,0.04535,1.09375,0.9142857142857145,0.9998878185081661
1e-06,80,4,primary,sample_variance,0.3333333333333333,15,200.0,True,3.135229397318544e-08,3.5627606787710723e-08,7.022676466239551e-13,6.651823343086255e-13,7.534515743001503e-13,2.4031784562384875e-05,1.1363636363636362,2.2399242850445994e-05,2.1216384832240135e-05,1.1385422473769293,1.1398285295167625,1.1403463041294875,1.1409336794459861,1.1411037009970009,0.96,0.07055,0.0644,0.86505,0.09672499999999999,0.029525000000000006,0.058975,0.0378,0.03275,1.1363636363636365,0.8800000000000003,0.9999975224019798
1e-06,80,4,primary,sample_variance,0.3333333333333333,30,200.0,True,3.279855348980753e-11,4.685507641401076e-11,4.139347942456056e-12,4.031107507675687e-12,4.6422109841448755e-12,0.14153706460217788,1.4285714285714286,0.1262051981573638,0.12290503936182406,1.4292367620345048,1.429904682613081,1.4301212599591158,1.4303502835983108,1.4305697037082312,0.955,0.059875,0.035325,0.9047999999999999,0.0716,0.016900000000000002,0.067025,0.036074999999999996,0.0238,1.4285714285714284,0.7,0.9857298729642319
1e-06,80,4,primary,sample_variance,0.3333333333333333,equal_rank,200.0,True,1.0503622499820126e-08,1.1937342746869492e-08,1.6754279182197805e-12,1.617547636577864e-12,1.855810162538015e-12,0.04764225764096728,1.2195616883116882,0.042565279980253896,0.04138979107696615,1.2237467966107725,1.225845526487593,1.2264529569892242,1.2280120648620534,1.2283954829348966,0.9533333333333333,0.07100000000000001,0.08704166666666667,0.8419583333333334,0.12126666666666665,0.030233333333333334,0.04923333333333333,0.03703333333333333,0.033966666666666666,1.2195616883116884,0.8314285714285715,0.9946930778278821
1e-06,80,8,primary,sample_variance,0.3333333333333333,5,200.0,True,1.2577497278513414e-10,1.4673746824932316e-10,1.9697937661795215e-13,1.6677660559923217e-13,1.7400926863400394e-13,0.0013834967703095446,1.1666666666666667,0.0015661253765839331,0.0013259919831916209,1.1677593743045103,1.168973159183776,1.1701244885445092,1.171286349165715,1.1740448697971277,0.96,0.0447,0.097175,0.858125,0.135775,0.0044,0.0197,0.039575,0.005125000000000001,1.1666666666666665,0.8571428571428571,0.9999506540976668
