alpha,trial,extrapolation_dist,target_q,alpha_hat,delta_alpha,loss_pilot,log_tail_error,theoretical_exponent
0.05,70,20,30,0.09471952067415702,0.04471952067415702,0.0011085161202559917,3.178427044074024,2.683171240449421
0.05,70,30,40,0.09471952067415702,0.04471952067415702,0.0011085161202559917,4.072817457557164,3.5775616539325616
0.05,70,40,50,0.09471952067415702,0.04471952067415702,0.0011085161202559917,4.967207871040305,4.471952067415702
0.05,70,50,60,0.09471952067415702,0.04471952067415702,0.0011085161202559917,5.861598284523446,5.366342480898842
0.05,70,60,70,0.09471952067415702,0.04471952067415702,0.0011085161202559917,6.755988698006585,6.260732894381983
0.05,70,70,80,0.09471952067415702,0.04471952067415702,0.0011085161202559917,7.650379111489726,7.155123307865123
0.05,71,10,20,0.08022401375353372,0.030224013753533716,0.0022207869960049315,1.552192211134105,1.2089605501413487
0.05,71,20,30,0.08022401375353372,0.030224013753533716,0.0022207869960049315,2.156672486204779,1.8134408252120229
0.05,71,30,40,0.08022401375353372,0.030224013753533716,0.0022207869960049315,2.761152761275454,2.4179211002826975
0.05,71,40,50,0.08022401375353372,0.030224013753533716,0.0022207869960049315,3.365633036346128,3.0224013753533714
0.05,71,50,60,0.08022401375353372,0.030224013753533716,0.0022207869960049315,3.9701133114168026,3.6268816504240458
0.05,71,60,70,0.08022401375353372,0.030224013753533716,0.0022207869960049315,4.5745935864874765,4.231361925494721
0.05,71,70,80,0.08022401375353372,0.030224013753533716,0.0022207869960049315,5.179073861558151,4.835842200565395
0.05,72,10,20,0.0911451391924121,0.0411451391924121,0.001460516478468588,2.1060581527901014,1.6458055676964838
0.05,72,20,30,0.0911451391924121,0.0411451391924121,0.001460516478468588,2.9289609366383433,2.4687083515447257
0.05,72,30,40,0.0911451391924121,0.0411451391924121,0.001460516478468588,3.751863720486585,3.2916111353929676
0.05,72,40,50,0.0911451391924121,0.0411451391924121,0.001460516478468588,4.574766504334827,4.11451391924121
0.05,72,50,60,0.0911451391924121,0.0411451391924121,0.001460516478468588,5.397669288183069,4.937416703089451
0.05,72,60,70,0.0911451391924121,0.0411451391924121,0.001460516478468588,6.2205720720313105,5.760319486937694
0.05,72,70,80,0.0911451391924121,0.0411451391924121,0.001460516478468588,7.043474855879553,6.583222270785935
0.05,73,10,20,0.09021368398820566,0.040213683988205656,0.0011174314663175752,2.059431211256228,1.6085473595282263
0.05,73,20,30,0.09021368398820566,0.040213683988205656,0.0011174314663175752,2.863704891020341,2.4128210392923393
0.05,73,30,40,0.09021368398820566,0.040213683988205656,0.0011174314663175752,3.6679785707844537,3.2170947190564525
0.05,73,40,50,0.09021368398820566,0.040213683988205656,0.0011174314663175752,4.472252250548568,4.021368398820566
0.05,73,50,60,0.09021368398820566,0.040213683988205656,0.0011174314663175752,5.2765259303126815,4.8256420785846785
0.05,73,60,70,0.09021368398820566,0.040213683988205656,0.0011174314663175752,6.0807996100767925,5.629915758348792
0.05,73,70,80,0.09021368398820566,0.040213683988205656,0.0011174314663175752,6.885073289840906,6.434189438112905
0.05,74,10,20,0.0925411865546665,0.0425411865546665,0.0003847569531521402,2.1757473483696046,1.70164746218666
0.05,74,20,30,0.0925411865546665,0.0425411865546665,0.0003847569531521402,3.026571079462934,2.55247119327999
0.05,74,30,40,0.0925411865546665,0.0425411865546665,0.0003847569531521402,3.877394810556264,3.40329492437332
0.05,74,40,50,0.0925411865546665,0.0425411865546665,0.0003847569531521402,4.7282185416495945,4.25411865546665
0.05,74,50,60,0.0925411865546665,0.0425411865546665,0.0003847569531521402,5.5790422727429245,5.10494238655998
0.05,74,60,70,0.0925411865546665,0.0425411865546665,0.0003847569531521402,6.429866003836254,5.95576611765331
0.05,74,70,80,0.0925411865546665,0.0425411865546665,0.0003847569531521402,7.280689734929584,6.80658984874664
0.05,75,10,20,0.09645841193016938,0.04645841193016938,0.007658402728313608,2.3701006024499263,1.858336477206775
0.05,75,20,30,0.09645841193016938,0.04645841193016938,0.007658402728313608,3.2992688410533133,2.7875047158101625
0.05,75,30,40,0.09645841193016938,0.04645841193016938,0.007658402728313608,4.2284370796567,3.71667295441355
0.05,75,40,50,0.09645841193016938,0.04645841193016938,0.007658402728313608,5.157605318260089,4.645841193016937
0.05,75,50,60,0.09645841193016938,0.04645841193016938,0.007658402728313608,6.086773556863477,5.575009431620325
0.05,75,60,70,0.09645841193016938,0.04645841193016938,0.007658402728313608,7.015941795466863,6.504177670223712
0.05,75,70,80,0.09645841193016938,0.04645841193016938,0.007658402728313608,7.945110034070251,7.4333459088271
0.05,76,10,20,0.08911805719665664,0.03911805719665663,0.0004153487506111245,2.0044498904833903,1.5647222878662652
0.05,76,20,30,0.08911805719665664,0.03911805719665663,0.0004153487506111245,2.7868110344165227,2.347083431799398
0.05,76,30,40,0.08911805719665664,0.03911805719665663,0.0004153487506111245,3.5691721783496555,3.1294445757325304
0.05,76,40,50,0.08911805719665664,0.03911805719665663,0.0004153487506111245,4.351533322282789,3.9118057196656633
0.05,76,50,60,0.08911805719665664,0.03911805719665663,0.0004153487506111245,5.1338944662159225,4.694166863598796
0.05,76,60,70,0.08911805719665664,0.03911805719665663,0.0004153487506111245,5.9162556101490535,5.476528007531929
0.05,76,70,80,0.08911805719665664,0.03911805719665663,0.0004153487506111245,6.6986167540821855,6.258889151465061
0.05,77,10,20,0.08373666651373188,0.033736666513731875,0.0003622654677320229,1.7321356740801277,1.3494666605492749
0.05,77,20,30,0.08373666651373188,0.033736666513731875,0.0003622654677320229,2.406869004354765,2.0241999908239126
0.05,77,30,40,0.08373666651373188,0.033736666513731875,0.0003622654677320229,3.081602334629403,2.6989333210985498
0.05,77,40,50,0.08373666651373188,0.033736666513731875,0.0003622654677320229,3.75633566490404,3.3736666513731874
0.05,77,50,60,0.08373666651373188,0.033736666513731875,0.0003622654677320229,4.431068995178679,4.048399981647825
0.05,77,60,70,0.08373666651373188,0.033736666513731875,0.0003622654677320229,5.105802325453316,4.723133311922463
0.05,77,70,80,0.08373666651373188,0.033736666513731875,0.0003622654677320229,5.7805356557279515,5.3978666421970996
0.05,78,10,20,0.08415261804533843,0.03415261804533842,0.000368989995514081,1.753324496894519,1.366104721813537
0.05,78,20,30,0.08415261804533843,0.03415261804533842,0.000368989995514081,2.4363768578012874,2.0491570827203054
0.05,78,30,40,0.08415261804533843,0.03415261804533842,0.000368989995514081,3.119429218708056,2.732209443627074
0.05,78,40,50,0.08415261804533843,0.03415261804533842,0.000368989995514081,3.8024815796148244,3.4152618045338423
0.05,78,50,60,0.08415261804533843,0.03415261804533842,0.000368989995514081,4.485533940521593,4.098314165440611
0.05,78,60,70,0.08415261804533843,0.03415261804533842,0.000368989995514081,5.168586301428362,4.781366526347379
0.05,78,70,80,0.08415261804533843,0.03415261804533842,0.000368989995514081,5.851638662335129,5.464418887254148
0.05,79,10,20,0.08331723521723436,0.033317235217234356,0.0017092965125849082,1.710744661921053,1.3326894086893741
0.05,79,20,30,0.08331723521723436,0.033317235217234356,0.0017092965125849082,2.3770893662657397,1.9990341130340614
0.05,79,30,40,0.08331723521723436,0.033317235217234356,0.0017092965125849082,3.043434070610427,2.6653788173787483
0.05,79,40,50,0.08331723521723436,0.033317235217234356,0.0017092965125849082,3.709778774955114,3.3317235217234358
0.05,79,50,60,0.08331723521723436,0.033317235217234356,0.0017092965125849082,4.376123479299801,3.998068226068123
0.05,79,60,70,0.08331723521723436,0.033317235217234356,0.0017092965125849082,5.0424681836444885,4.6644129304128095
0.05,79,70,80,0.08331723521723436,0.033317235217234356,0.0017092965125849082,5.708812887989175,5.3307576347574965
0.05,80,10,20,0.08111112460016469,0.031111124600164686,0.0014100451822288331,1.5978106071971265,1.2444449840065874
0.05,80,20,30,0.08111112460016469,0.031111124600164686,0.0014100451822288331,2.22003309920042,1.8666674760098811
0.05,80,30,40,0.08111112460016469,0.031111124600164686,0.0014100451822288331,2.8422555912037137,2.488889968013175
0.05,80,40,50,0.08111112460016469,0.031111124600164686,0.0014100451822288331,3.4644780832070077,3.111112460016469
0.05,80,50,60,0.08111112460016469,0.031111124600164686,0.0014100451822288331,4.086700575210301,3.7333349520197623
0.05,80,60,70,0.08111112460016469,0.031111124600164686,0.0014100451822288331,4.708923067213594,4.355557444023056
0.05,80,70,80,0.08111112460016469,0.031111124600164686,0.0014100451822288331,5.331145559216888,4.97777993602635
0.05,81,10,20,0.0739389724652469,0.0239389724652469,0.0008978082148497592,1.2253313412618765,0.957558898609876
0.05,81,20,30,0.0739389724652469,0.0239389724652469,0.0008978082148497592,1.7041107905668142,1.436338347914814
0.05,81,30,40,0.0739389724652469,0.0239389724652469,0.0008978082148497592,2.1828902398717522,1.915117797219752
0.05,81,40,50,0.0739389724652469,0.0239389724652469,0.0008978082148497592,2.6616696891766902,2.39389724652469
0.05,81,50,60,0.0739389724652469,0.0239389724652469,0.0008978082148497592,3.1404491384816287,2.872676695829628
0.05,81,60,70,0.0739389724652469,0.0239389724652469,0.0008978082148497592,3.6192285877865666,3.351456145134566
0.05,81,70,80,0.0739389724652469,0.0239389724652469,0.0008978082148497592,4.098008037091504,3.830235594439504
0.05,82,10,20,0.09558917959703621,0.045589179597036206,0.000991656169594668,2.3271204147375104,1.8235671838814482
0.05,82,20,30,0.09558917959703621,0.045589179597036206,0.000991656169594668,3.238904006678234,2.7353507758221722
0.05,82,30,40,0.09558917959703621,0.045589179597036206,0.000991656169594668,4.150687598618958,3.6471343677628965
0.05,82,40,50,0.09558917959703621,0.045589179597036206,0.000991656169594668,5.062471190559682,4.558917959703621
0.05,82,50,60,0.09558917959703621,0.045589179597036206,0.000991656169594668,5.974254782500408,5.4707015516443445
0.05,82,60,70,0.09558917959703621,0.045589179597036206,0.000991656169594668,6.886038374441131,6.382485143585069
0.05,82,70,80,0.09558917959703621,0.045589179597036206,0.000991656169594668,7.797821966381854,7.294268735525793
0.05,83,10,20,0.08063614451580381,0.030636144515803806,0.0004938424151943091,1.5734004540381055,1.2254457806321524
0.05,83,20,30,0.08063614451580381,0.030636144515803806,0.0004938424151943091,2.1861233443541814,1.8381686709482283
0.05,83,30,40,0.08063614451580381,0.030636144515803806,0.0004938424151943091,2.798846234670258,2.4508915612643047
0.05,83,40,50,0.08063614451580381,0.030636144515803806,0.0004938424151943091,3.411569124986334,3.0636144515803805
0.05,83,50,60,0.08063614451580381,0.030636144515803806,0.0004938424151943091,4.024292015302409,3.6763373418964567
0.05,83,60,70,0.08063614451580381,0.030636144515803806,0.0004938424151943091,4.637014905618485,4.289060232212533
0.05,83,70,80,0.08063614451580381,0.030636144515803806,0.0004938424151943091,5.2497377959345615,4.9017831225286095
0.05,84,10,20,0.06822522520367579,0.018225225203675782,0.0010694377654112386,0.9219341729451365,0.7290090081470313
0.05,84,20,30,0.06822522520367579,0.018225225203675782,0.0010694377654112386,1.2864386770186518,1.093513512220547
0.05,84,30,40,0.06822522520367579,0.018225225203675782,0.0010694377654112386,1.6509431810921678,1.4580180162940626
0.05,84,40,50,0.06822522520367579,0.018225225203675782,0.0010694377654112386,2.0154476851656837,1.8225225203675781
0.05,84,50,60,0.06822522520367579,0.018225225203675782,0.0010694377654112386,2.3799521892391993,2.187027024441094
0.05,84,60,70,0.06822522520367579,0.018225225203675782,0.0010694377654112386,2.7444566933127144,2.5515315285146096
0.05,84,70,80,0.06822522520367579,0.018225225203675782,0.0010694377654112386,3.10896119738623,2.916036032588125
0.05,85,10,20,0.09071720534463418,0.040717205344634175,0.0005404256638028442,2.0846496311126206,1.628688213785367
0.05,85,20,30,0.09071720534463418,0.040717205344634175,0.0005404256638028442,2.8989937380053035,2.4430323206780504
0.05,85,30,40,0.09071720534463418,0.040717205344634175,0.0005404256638028442,3.713337844897987,3.257376427570734
0.05,85,40,50,0.09071720534463418,0.040717205344634175,0.0005404256638028442,4.527681951790671,4.0717205344634175
0.05,85,50,60,0.09071720534463418,0.040717205344634175,0.0005404256638028442,5.342026058683354,4.886064641356101
0.05,85,60,70,0.09071720534463418,0.040717205344634175,0.0005404256638028442,6.156370165576036,5.700408748248784
0.05,85,70,80,0.09071720534463418,0.040717205344634175,0.0005404256638028442,6.970714272468721,6.514752855141468
0.05,86,10,20,0.10304328903754759,0.053043289037547584,0.0018537350155076605,2.693166844263462,2.1217315615019032
0.05,86,20,30,0.10304328903754759,0.053043289037547584,0.0018537350155076605,3.7540326250144127,3.182597342252855
0.05,86,30,40,0.10304328903754759,0.053043289037547584,0.0018537350155076605,4.814898405765366,4.2434631230038065
0.05,86,40,50,0.10304328903754759,0.053043289037547584,0.0018537350155076605,5.875764186516317,5.304328903754758
0.05,86,50,60,0.10304328903754759,0.053043289037547584,0.0018537350155076605,6.936629967267269,6.36519468450571
0.05,86,60,70,0.10304328903754759,0.053043289037547584,0.0018537350155076605,7.99749574801822,7.426060465256661
0.05,86,70,80,0.10304328903754759,0.053043289037547584,0.0018537350155076605,9.058361528769172,8.486926246007613
0.05,87,10,20,0.0958556872207051,0.0458556872207051,0.0054928156178198125,2.3403068832607117,1.834227488828204
0.05,87,20,30,0.0958556872207051,0.0458556872207051,0.0054928156178198125,3.2574206276748128,2.751341233242306
0.05,87,30,40,0.0958556872207051,0.0458556872207051,0.0054928156178198125,4.174534372088916,3.668454977656408
0.05,87,40,50,0.0958556872207051,0.0458556872207051,0.0054928156178198125,5.091648116503016,4.58556872207051
0.05,87,50,60,0.0958556872207051,0.0458556872207051,0.0054928156178198125,6.008761860917119,5.502682466484612
0.05,87,60,70,0.0958556872207051,0.0458556872207051,0.0054928156178198125,6.92587560533122,6.419796210898713
0.05,87,70,80,0.0958556872207051,0.0458556872207051,0.0054928156178198125,7.842989349745323,7.336909955312816
0.05,88,10,20,0.08390296390085224,0.033902963900852234,0.0009621781175576785,1.7406099035559666,1.3561185560340894
0.05,88,20,30,0.08390296390085224,0.033902963900852234,0.0009621781175576785,2.4186691815730113,2.034177834051134
0.05,88,30,40,0.08390296390085224,0.033902963900852234,0.0009621781175576785,3.096728459590056,2.7122371120681787
0.05,88,40,50,0.08390296390085224,0.033902963900852234,0.0009621781175576785,3.7747877376071,3.3902963900852234
0.05,88,50,60,0.08390296390085224,0.033902963900852234,0.0009621781175576785,4.452847015624146,4.068355668102268
0.05,88,60,70,0.08390296390085224,0.033902963900852234,0.0009621781175576785,5.13090629364119,4.746414946119312
0.05,88,70,80,0.08390296390085224,0.033902963900852234,0.0009621781175576785,5.808965571658235,5.4244742241363575
0.05,89,10,20,0.0974485087188058,0.04744850871880579,0.0009700999640477921,2.4189585267403477,1.8979403487522317
0.05,89,20,30,0.0974485087188058,0.04744850871880579,0.0009700999640477921,3.367928701116463,2.8469105231283476
0.05,89,30,40,0.0974485087188058,0.04744850871880579,0.0009700999640477921,4.31689887549258,3.7958806975044634
0.05,89,40,50,0.0974485087188058,0.04744850871880579,0.0009700999640477921,5.265869049868696,4.74485087188058
0.05,89,50,60,0.0974485087188058,0.04744850871880579,0.0009700999640477921,6.214839224244811,5.693821046256695
0.05,89,60,70,0.0974485087188058,0.04744850871880579,0.0009700999640477921,7.163809398620926,6.642791220632811
0.05,89,70,80,0.0974485087188058,0.04744850871880579,0.0009700999640477921,8.112779572997042,7.591761395008927
0.05,90,10,20,0.08658123767544613,0.03658123767544613,0.0020035018741281505,1.8765608421170958,1.4632495070178453
0.05,90,20,30,0.08658123767544613,0.03658123767544613,0.0020035018741281505,2.6081855956260185,2.1948742605267677
0.05,90,30,40,0.08658123767544613,0.03658123767544613,0.0020035018741281505,3.339810349134941,2.9264990140356906
0.05,90,40,50,0.08658123767544613,0.03658123767544613,0.0020035018741281505,4.071435102643864,3.6581237675446134
0.05,90,50,60,0.08658123767544613,0.03658123767544613,0.0020035018741281505,4.803059856152787,4.389748521053535
0.05,90,60,70,0.08658123767544613,0.03658123767544613,0.0020035018741281505,5.534684609661709,5.121373274562458
0.05,90,70,80,0.08658123767544613,0.03658123767544613,0.0020035018741281505,6.266309363170632,5.852998028071381
0.05,91,10,20,0.0849424042049041,0.034942404204904104,0.0004879546350315442,1.7934898020939676,1.3976961681961642
0.05,91,20,30,0.0849424042049041,0.034942404204904104,0.0004879546350315442,2.4923378861920495,2.096544252294246
0.05,91,30,40,0.0849424042049041,0.034942404204904104,0.0004879546350315442,3.1911859702901313,2.7953923363923283
0.05,91,40,50,0.0849424042049041,0.034942404204904104,0.0004879546350315442,3.8900340543882135,3.4942404204904105
0.05,91,50,60,0.0849424042049041,0.034942404204904104,0.0004879546350315442,4.588882138486296,4.193088504588492
0.05,91,60,70,0.0849424042049041,0.034942404204904104,0.0004879546350315442,5.287730222584378,4.891936588686574
0.05,91,70,80,0.0849424042049041,0.034942404204904104,0.0004879546350315442,5.98657830668246,5.590784672784657
0.05,92,10,20,0.10687195505609881,0.05687195505609881,0.003944092746162004,2.879100924205211,2.2748782022439524
0.05,92,20,30,0.10687195505609881,0.05687195505609881,0.003944092746162004,4.016540025327187,3.4123173033659286
0.05,92,30,40,0.10687195505609881,0.05687195505609881,0.003944092746162004,5.153979126449164,4.549756404487905
0.05,92,40,50,0.10687195505609881,0.05687195505609881,0.003944092746162004,6.291418227571139,5.687195505609881
0.05,92,50,60,0.10687195505609881,0.05687195505609881,0.003944092746162004,7.428857328693116,6.824634606731857
0.05,92,60,70,0.10687195505609881,0.05687195505609881,0.003944092746162004,8.56629642981509,7.9620737078538335
0.05,92,70,80,0.10687195505609881,0.05687195505609881,0.003944092746162004,9.703735530937067,9.09951280897581
0.05,93,10,20,0.09842409878493237,0.04842409878493237,0.00033812974457005963,2.466999925161429,1.9369639513972947
0.05,93,20,30,0.09842409878493237,0.04842409878493237,0.00033812974457005963,3.435481900860076,2.905445927095942
0.05,93,30,40,0.09842409878493237,0.04842409878493237,0.00033812974457005963,4.4039638765587235,3.8739279027945894
0.05,93,40,50,0.09842409878493237,0.04842409878493237,0.00033812974457005963,5.372445852257371,4.842409878493237
0.05,93,50,60,0.09842409878493237,0.04842409878493237,0.00033812974457005963,6.340927827956019,5.810891854191884
0.05,93,60,70,0.09842409878493237,0.04842409878493237,0.00033812974457005963,7.309409803654666,6.779373829890531
0.05,93,70,80,0.09842409878493237,0.04842409878493237,0.00033812974457005963,8.277891779353311,7.747855805589179
0.05,94,10,20,0.0910617943361617,0.041061794336161694,0.0004944236100090969,2.101890336356617,1.6424717734464678
0.05,94,20,30,0.0910617943361617,0.041061794336161694,0.0004944236100090969,2.9231262230798505,2.4637076601697014
0.05,94,30,40,0.0910617943361617,0.041061794336161694,0.0004944236100090969,3.744362109803084,3.2849435468929356
0.05,94,40,50,0.0910617943361617,0.041061794336161694,0.0004944236100090969,4.565597996526318,4.10617943361617
0.05,94,50,60,0.0910617943361617,0.041061794336161694,0.0004944236100090969,5.386833883249553,4.927415320339403
0.05,94,60,70,0.0910617943361617,0.041061794336161694,0.0004944236100090969,6.208069769972785,5.748651207062637
0.05,94,70,80,0.0910617943361617,0.041061794336161694,0.0004944236100090969,7.02930565669602,6.569887093785871
0.05,95,10,20,0.09488325886346051,0.04488325886346051,0.0006830624207729245,2.292154762277586,1.7953303545384203
0.05,95,20,30,0.09488325886346051,0.04488325886346051,0.0006830624207729245,3.1898199395467954,2.6929955318076306
0.05,95,30,40,0.09488325886346051,0.04488325886346051,0.0006830624207729245,4.087485116816005,3.5906607090768405
0.05,95,40,50,0.09488325886346051,0.04488325886346051,0.0006830624207729245,4.985150294085216,4.4883258863460505
0.05,95,50,60,0.09488325886346051,0.04488325886346051,0.0006830624207729245,5.8828154713544265,5.385991063615261
0.05,95,60,70,0.09488325886346051,0.04488325886346051,0.0006830624207729245,6.780480648623636,6.283656240884471
0.05,95,70,80,0.09488325886346051,0.04488325886346051,0.0006830624207729245,7.6781458258928454,7.181321418153681
0.05,96,10,20,0.08390606597880268,0.03390606597880268,0.001527017079734451,1.7407679428407334,1.3562426391521072
0.05,96,20,30,0.08390606597880268,0.03390606597880268,0.001527017079734451,2.4188892624167866,2.034363958728161
0.05,96,30,40,0.08390606597880268,0.03390606597880268,0.001527017079734451,3.09701058199284,2.7124852783042144
0.05,96,40,50,0.08390606597880268,0.03390606597880268,0.001527017079734451,3.7751319015688938,3.3906065978802675
0.05,96,50,60,0.08390606597880268,0.03390606597880268,0.001527017079734451,4.453253221144948,4.068727917456322
0.05,96,60,70,0.08390606597880268,0.03390606597880268,0.001527017079734451,5.1313745407210005,4.746849237032375
0.05,96,70,80,0.08390606597880268,0.03390606597880268,0.001527017079734451,5.809495860297054,5.424970556608429
0.05,97,10,20,0.10434003492346663,0.05434003492346663,0.002555062300690021,2.756290672745984,2.173601396938665
0.05,97,20,30,0.10434003492346663,0.05434003492346663,0.002555062300690021,3.843091371215317,3.260402095407998
0.05,97,30,40,0.10434003492346663,0.05434003492346663,0.002555062300690021,4.92989206968465,4.34720279387733
0.05,97,40,50,0.10434003492346663,0.05434003492346663,0.002555062300690021,6.016692768153982,5.434003492346664
0.05,97,50,60,0.10434003492346663,0.05434003492346663,0.002555062300690021,7.1034934666233145,6.520804190815996
0.05,97,60,70,0.10434003492346663,0.05434003492346663,0.002555062300690021,8.190294165092645,7.607604889285328
0.05,97,70,80,0.10434003492346663,0.05434003492346663,0.002555062300690021,9.277094863561981,8.69440558775466
0.05,98,10,20,0.09055447151241139,0.040554471512411386,0.002042696094549374,2.0765026284240826,1.6221788604964553
0.05,98,20,30,0.09055447151241139,0.040554471512411386,0.002042696094549374,2.88759205867231,2.433268290744683
0.05,98,30,40,0.09055447151241139,0.040554471512411386,0.002042696094549374,3.698681488920538,3.2443577209929106
0.05,98,40,50,0.09055447151241139,0.040554471512411386,0.002042696094549374,4.509770919168766,4.055447151241139
0.05,98,50,60,0.09055447151241139,0.040554471512411386,0.002042696094549374,5.320860349416993,4.866536581489366
0.05,98,60,70,0.09055447151241139,0.040554471512411386,0.002042696094549374,6.131949779665219,5.677626011737594
0.05,98,70,80,0.09055447151241139,0.040554471512411386,0.002042696094549374,6.943039209913448,6.488715441985821
0.05,99,10,20,0.09171026717200409,0.04171026717200409,0.002451823817217339,2.1342965228442528,1.6684106868801636
0.05,99,20,30,0.09171026717200409,0.04171026717200409,0.002451823817217339,2.9685018662843343,2.502616030320245
0.05,99,30,40,0.09171026717200409,0.04171026717200409,0.002451823817217339,3.802707209724416,3.336821373760327
0.05,99,40,50,0.09171026717200409,0.04171026717200409,0.002451823817217339,4.636912553164498,4.171026717200409
0.05,99,50,60,0.09171026717200409,0.04171026717200409,0.002451823817217339,5.47111789660458,5.00523206064049
0.05,99,60,70,0.09171026717200409,0.04171026717200409,0.002451823817217339,6.30532324004466,5.839437404080572
0.05,99,70,80,0.09171026717200409,0.04171026717200409,0.002451823817217339,7.139528583484743,6.673642747520654
0.08,0,10,20,0.11784182489849247,0.03784182489849247,0.0015360256727124414,1.704394734329087,1.5136729959396988
0.08,0,20,30,0.11784182489849247,0.03784182489849247,0.0015360256727124414,2.461231232298937,2.2705094939095485
0.08,0,30,40,0.11784182489849247,0.03784182489849247,0.0015360256727124414,3.2180677302687863,3.0273459918793977
0.08,0,40,50,0.11784182489849247,0.03784182489849247,0.0015360256727124414,3.9749042282386355,3.784182489849247
0.08,0,50,60,0.11784182489849247,0.03784182489849247,0.0015360256727124414,4.731740726208485,4.541018987819097
0.08,0,60,70,0.11784182489849247,0.03784182489849247,0.0015360256727124414,5.488577224178336,5.297855485788946
0.08,0,70,80,0.11784182489849247,0.03784182489849247,0.0015360256727124414,6.245413722148182,6.054691983758795
0.08,1,10,20,0.13602624841761274,0.05602624841761274,0.002963241910384122,2.5578604415002575,2.2410499367045094
0.08,1,20,30,0.13602624841761274,0.05602624841761274,0.002963241910384122,3.6783854098525124,3.3615749050567643
0.08,1,30,40,0.13602624841761274,0.05602624841761274,0.002963241910384122,4.798910378204766,4.482099873409019
0.08,1,40,50,0.13602624841761274,0.05602624841761274,0.002963241910384122,5.919435346557021,5.602624841761274
0.08,1,50,60,0.13602624841761274,0.05602624841761274,0.002963241910384122,7.039960314909275,6.7231498101135285
0.08,1,60,70,0.13602624841761274,0.05602624841761274,0.002963241910384122,8.160485283261533,7.843674778465783
0.08,1,70,80,0.13602624841761274,0.05602624841761274,0.002963241910384122,9.281010251613786,8.964199746818037
0.08,2,10,20,0.11992987118940243,0.03992987118940243,0.004558094018659964,1.8034751151104338,1.5971948475760973
0.08,2,20,30,0.11992987118940243,0.03992987118940243,0.004558094018659964,2.602072538898483,2.395792271364146
0.08,2,30,40,0.11992987118940243,0.03992987118940243,0.004558094018659964,3.40066996268653,3.1943896951521946
0.08,2,40,50,0.11992987118940243,0.03992987118940243,0.004558094018659964,4.199267386474579,3.992987118940243
0.08,2,50,60,0.11992987118940243,0.03992987118940243,0.004558094018659964,4.9978648102626275,4.791584542728292
0.08,2,60,70,0.11992987118940243,0.03992987118940243,0.004558094018659964,5.7964622340506775,5.59018196651634
0.08,2,70,80,0.11992987118940243,0.03992987118940243,0.004558094018659964,6.595059657838725,6.388779390304389
0.08,3,10,20,0.11278033438918851,0.03278033438918851,0.0034000580672783566,1.4629009532113466,1.3112133755675404
0.08,3,20,30,0.11278033438918851,0.03278033438918851,0.0034000580672783566,2.1185076409951176,1.9668200633513107
0.08,3,30,40,0.11278033438918851,0.03278033438918851,0.0034000580672783566,2.7741143287788868,2.6224267511350807
0.08,3,40,50,0.11278033438918851,0.03278033438918851,0.0034000580672783566,3.4297210165626577,3.278033438918851
0.08,3,50,60,0.11278033438918851,0.03278033438918851,0.0034000580672783566,4.085327704346427,3.9336401267026213
0.08,3,60,70,0.11278033438918851,0.03278033438918851,0.0034000580672783566,4.740934392130198,4.589246814486391
0.08,3,70,80,0.11278033438918851,0.03278033438918851,0.0034000580672783566,5.396541079913966,5.2448535022701614
0.08,4,10,20,0.13293324133001275,0.052933241330012745,0.008160504918287606,2.4140938701804213,2.11732965320051
0.08,4,20,30,0.13293324133001275,0.052933241330012745,0.008160504918287606,3.4727586967806765,3.1759944798007647
0.08,4,30,40,0.13293324133001275,0.052933241330012745,0.008160504918287606,4.531423523380932,4.23465930640102
0.08,4,40,50,0.13293324133001275,0.052933241330012745,0.008160504918287606,5.590088349981187,5.293324133001274
0.08,4,50,60,0.13293324133001275,0.052933241330012745,0.008160504918287606,6.648753176581441,6.351988959601529
0.08,4,60,70,0.13293324133001275,0.052933241330012745,0.008160504918287606,7.707418003181697,7.4106537862017845
0.08,4,70,80,0.13293324133001275,0.052933241330012745,0.008160504918287606,8.76608282978195,8.46931861280204
0.08,5,10,20,0.1288519144191096,0.04885191441910959,0.01722730726703526,2.22356098936944,1.9540765767643835
0.08,5,20,30,0.1288519144191096,0.04885191441910959,0.01722730726703526,3.200599277751632,2.9311148651465753
0.08,5,30,40,0.1288519144191096,0.04885191441910959,0.01722730726703526,4.177637566133823,3.908153153528767
0.08,5,40,50,0.1288519144191096,0.04885191441910959,0.01722730726703526,5.154675854516016,4.885191441910959
0.08,5,50,60,0.1288519144191096,0.04885191441910959,0.01722730726703526,6.131714142898207,5.8622297302931505
0.08,5,60,70,0.1288519144191096,0.04885191441910959,0.01722730726703526,7.108752431280401,6.839268018675343
0.08,5,70,80,0.1288519144191096,0.04885191441910959,0.01722730726703526,8.08579071966259,7.816306307057534
0.08,6,10,20,0.12852584366090483,0.04852584366090483,0.0007562797643740607,2.2082964653658563,1.9410337464361933
0.08,6,20,30,0.12852584366090483,0.04852584366090483,0.0007562797643740607,3.1788133385839537,2.9115506196542897
0.08,6,30,40,0.12852584366090483,0.04852584366090483,0.0007562797643740607,4.149330211802049,3.8820674928723866
0.08,6,40,50,0.12852584366090483,0.04852584366090483,0.0007562797643740607,5.119847085020147,4.852584366090483
0.08,6,50,60,0.12852584366090483,0.04852584366090483,0.0007562797643740607,6.090363958238243,5.8231012393085795
