setup_index,spectrum_family,setup_name,matrix_seed,q,observations,r_actual,ell,mean_oracle_risk,se_oracle_risk,ci_low_oracle_risk,ci_high_oracle_risk,mean_gaussian_risk,se_gaussian_risk,ci_low_gaussian_risk,ci_high_gaussian_risk,mean_rademacher_risk,se_rademacher_risk,ci_low_rademacher_risk,ci_high_rademacher_risk
0,power,power_c_0.3,42000,53,200,53,54,0.6576935294968669,0.0,0.6576935294968669,0.6576935294968669,0.809009121968293,0.0001700713018248907,0.8086757822167162,0.8093424617198698,0.14278629042197874,9.509584591396595e-05,0.14259990256398736,0.14297267827997012
0,power,power_c_0.3,42000,54,200,54,52,0.6794771442435044,7.870162355242804e-18,0.6794771442435044,0.6794771442435044,0.8368135460648694,0.000173868529306011,0.8364727637474295,0.8371543283823092,0.14876385142353002,9.743073602074818e-05,0.14857288718092934,0.1489548156661307
0,power,power_c_0.3,42000,55,200,55,50,0.7030434428458829,0.0,0.7030434428458829,0.7030434428458829,0.8668423635182925,0.00017673042717369615,0.866495971881032,0.8671887551555529,0.15520293313669634,9.86672649032589e-05,0.15500954529748595,0.15539632097590672
0,power,power_c_0.3,42000,56,200,56,48,0.7286140661681209,7.870162355242804e-18,0.7286140661681209,0.7286140661681209,0.8994152361914076,0.0001771850516535192,0.8990679534901668,0.8997625188926485,0.16219315067258994,9.856159917792481e-05,0.1619999699382012,0.16238633140697867
0,power,power_c_0.3,42000,57,200,57,46,0.75644925837449,7.870162355242804e-18,0.75644925837449,0.75644925837449,0.9349036635648633,0.00018553030086234154,0.9345400241751731,0.9352673029545535,0.16983196523441738,0.0001030596033630724,0.16962996841182576,0.170033962057009
0,power,power_c_0.3,42000,58,200,58,44,0.7868566366909044,7.870162355242804e-18,0.7868566366909044,0.7868566366909044,0.9736804324938407,0.00019313131974510396,0.9733018951071404,0.9740589698805411,0.17818456020870524,0.0001067028942147604,0.17797542253604431,0.17839369788136616
0,power,power_c_0.3,42000,59,200,59,42,0.8202024671171059,1.5740324710485608e-17,0.8202024671171059,0.8202024671171059,1.0161064018566415,0.00020300991026539023,1.0157085024325212,1.0165043012807617,0.18730045219521607,0.00011187279146806517,0.18708118152393866,0.1875197228664935
0,power,power_c_0.3,42000,60,200,60,40,0.856926323142332,1.5740324710485608e-17,0.856926323142332,0.856926323142332,1.0628230824474896,0.00021173251200255517,1.0624080867239645,1.0632380781710147,0.1973413333288121,0.00011637442013931712,0.19711323946533904,0.19756942719228515
0,power,power_c_0.3,42000,61,200,61,38,0.8975603738060797,1.5740324710485608e-17,0.8975603738060797,0.8975603738060797,1.1144826936819934,0.0002223275637789422,1.1140469316569865,1.1149184557070002,0.20844048529732645,0.00012217076076507477,0.2082010306062269,0.208679939988426
0,power,power_c_0.3,42000,62,200,62,36,0.9427551013783326,7.870162355242804e-18,0.9427551013783326,0.9427551013783326,1.171861467163292,0.00023404029142990332,1.1714027481920894,1.1723201861344947,0.22075222027112495,0.00012849214037063148,0.2205003756759985,0.2210040648662514
