family,trial,r2_power,r2_exp,r2_step,selected_model,true_family,q_power,q_exp,q_step,q_multi,q_0,q_star_emp,failure_mode
Power-Law (c=0.5),83,0.9912606827615819,0.9082881351448577,0.0,power_law,power_law,35,77,10,35,53,24,Failure_B (Extrapolated T(q) Allocation Error)
Power-Law (c=0.5),84,0.9873983531707574,0.8874119379668135,0.0,power_law,power_law,31,77,10,31,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),85,0.9907370751709581,0.884285014247008,0.0,power_law,power_law,35,77,10,35,53,24,Failure_B (Extrapolated T(q) Allocation Error)
Power-Law (c=0.5),86,0.98614970564137,0.9129137292599006,0.0,power_law,power_law,31,77,10,31,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),87,0.9783324050031146,0.9390522072187878,0.0,power_law,power_law,34,77,10,34,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),88,0.992585196481827,0.8799682991564293,0.0,power_law,power_law,35,77,10,35,53,24,Failure_B (Extrapolated T(q) Allocation Error)
Power-Law (c=0.5),89,0.9879419777512334,0.8940408692834042,0.0,power_law,power_law,33,77,10,33,53,24,Failure_C (Oracle-vs-Randomized Risk Mismatch)
Power-Law (c=0.5),90,0.9854442349676897,0.8874959447152582,0.0,power_law,power_law,32,77,10,32,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),91,0.9771745463261708,0.9302621559831357,0.0,power_law,power_law,33,77,10,33,53,24,Failure_C (Oracle-vs-Randomized Risk Mismatch)
Power-Law (c=0.5),92,0.989175856406036,0.9320802130439994,0.0,power_law,power_law,32,77,10,32,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),93,0.9823689382105693,0.9061778158209252,0.0,power_law,power_law,32,77,10,32,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),94,0.9820235346541797,0.908109228717957,0.0,power_law,power_law,32,77,10,32,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),95,0.9930626802986964,0.9178217591394827,0.0,power_law,power_law,33,77,10,33,53,24,Failure_C (Oracle-vs-Randomized Risk Mismatch)
Power-Law (c=0.5),96,0.9808240395440547,0.9301450824953562,0.0,power_law,power_law,33,77,10,33,53,24,Failure_C (Oracle-vs-Randomized Risk Mismatch)
Power-Law (c=0.5),97,0.9917369693281739,0.9036798728691543,0.0,power_law,power_law,32,77,10,32,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),98,0.994844340451115,0.9211555171739167,0.0,power_law,power_law,30,77,10,30,53,24,Success (Near-Optimal Allocation)
Power-Law (c=0.5),99,0.9794432188309117,0.9207619744739192,0.0,power_law,power_law,33,77,10,33,53,24,Failure_C (Oracle-vs-Randomized Risk Mismatch)
Exponential (alpha=0.05),0,0.8298399288133572,0.9786248515595359,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),1,0.8163082584892988,0.9696733784870217,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),2,0.8693146147326967,0.9778398915794542,0.0,exponential,exponential,15,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),3,0.7781381281348652,0.9606325920432106,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),4,0.7555957430137605,0.9462500938424198,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),5,0.8661229270380674,0.9866697512489889,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),6,0.8837720698108403,0.9861328050170358,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),7,0.8741071541730356,0.9635950698557411,0.0,exponential,exponential,10,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),8,0.8687435328849391,0.991074082126455,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),9,0.7844157048787486,0.9653579072905782,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),10,0.8211759732099062,0.9651778334645266,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),11,0.7938997503186587,0.96376506538743,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),12,0.8364147951805473,0.9835842527718552,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),13,0.829602954048618,0.9733865133547767,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),14,0.8503106906985223,0.9841845331664186,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),15,0.8005946161272675,0.9556106581303128,0.0,exponential,exponential,13,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),16,0.8680307994210837,0.9547139011170191,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),17,0.8186131280887728,0.9698606605836483,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),18,0.8117980772748732,0.9753078073365624,0.0,exponential,exponential,12,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),19,0.871733242332523,0.9874354436475473,0.0,exponential,exponential,13,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),20,0.8268070064917428,0.976956165259603,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),21,0.8291292076462194,0.963560186161581,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),22,0.8528188564314936,0.9758564659470501,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),23,0.8356501296920122,0.9830078776759787,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),24,0.8707532036331188,0.9749300077389295,0.0,exponential,exponential,11,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),25,0.7402206677093157,0.9152025000916205,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),26,0.8495569522892819,0.9880367429989716,0.0,exponential,exponential,13,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),27,0.8365552329363233,0.9872528946328695,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),28,0.832698629815557,0.9642448587680309,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),29,0.8577030604027843,0.9827800238914515,0.0,exponential,exponential,13,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),30,0.8147222632919752,0.9519515499481683,0.0,exponential,exponential,12,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),31,0.8792690368728999,0.9774572708008258,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),32,0.7847411016939518,0.9628944352874207,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),33,0.7940813963203215,0.9676048832023165,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),34,0.7169669610501861,0.9124211567046864,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),35,0.8580204714558373,0.9823576628262913,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),36,0.8991810016058785,0.9909419251413473,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),37,0.8369769155966625,0.9840312994544489,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),38,0.8414349684216968,0.9767975675102115,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),39,0.8161805290919177,0.9724729231616892,0.0,exponential,exponential,11,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),40,0.8941926977685528,0.989536703214179,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),41,0.916577885929201,0.9919877584734295,0.0,exponential,exponential,10,73,10,73,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),42,0.8731855812554297,0.9884645940139881,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),43,0.9012628874981167,0.9947416904857999,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),44,0.8957392782277321,0.9694371057812798,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),45,0.9018462014000703,0.9659592430911139,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),46,0.845020918806188,0.9857096348655163,0.0,exponential,exponential,10,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),47,0.7832316756181068,0.9213251245249062,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),48,0.8022851639655553,0.9686005786070246,0.0,exponential,exponential,14,76,10,76,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),49,0.9059244434182814,0.9760408564451613,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),50,0.9074441292283776,0.9891232897474472,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),51,0.8389748434373361,0.9864117651828948,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),52,0.8180689075931685,0.9702979919827798,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),53,0.8537630964409898,0.9853292860258579,0.0,exponential,exponential,12,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),54,0.908179619651978,0.9916878406829044,0.0,exponential,exponential,12,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),55,0.8283722687120942,0.958802328813696,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),56,0.867922937625076,0.9913126744260603,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),57,0.7803582441465893,0.9218250869133263,0.0,exponential,exponential,11,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),58,0.8982841662649984,0.9946113007809744,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),59,0.7857907826627905,0.9308686822644099,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),60,0.9070054030633027,0.9870631556046547,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),61,0.8425274513391525,0.9695782189948545,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),62,0.8658192676548782,0.9835080272373437,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),63,0.8325576669435903,0.972136316068954,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),64,0.8544547192129652,0.9826091681629484,0.0,exponential,exponential,12,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),65,0.853685950906131,0.9831141107618706,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),66,0.922133321350777,0.9855204181038871,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),67,0.8832992653435169,0.981398677794791,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),68,0.817281745825021,0.9589332875950793,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),69,0.9429821281704723,0.98109813890924,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),70,0.8473165061154079,0.9574294501206767,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),71,0.8100297576098814,0.9662073474753404,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),72,0.7928380132160514,0.9627807017879577,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),73,0.8292659021663721,0.9772006890499912,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),74,0.8494065328704877,0.9666398319663074,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),75,0.8095021019334198,0.9633140896993744,0.0,exponential,exponential,10,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),76,0.8484399603880332,0.9715298273049292,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),77,0.8845811566949814,0.9790145246731193,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),78,0.793821188665006,0.9365274757205794,0.0,exponential,exponential,10,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),79,0.8522567301592934,0.9615811070668161,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),80,0.9373515696359158,0.9898724667438044,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),81,0.8275561424607987,0.9595907572724852,0.0,exponential,exponential,13,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),82,0.8556957259564117,0.9877069901091636,0.0,exponential,exponential,12,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),83,0.8322043846322821,0.9777253394159018,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),84,0.8966955718127267,0.9877448947258067,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),85,0.8303798026855531,0.9756523462605426,0.0,exponential,exponential,13,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),86,0.8210605738743052,0.979899781099146,0.0,exponential,exponential,13,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),87,0.8294974260093501,0.9765057887349855,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),88,0.8510072118043881,0.9849328593450021,0.0,exponential,exponential,10,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),89,0.7541922089191666,0.9346771957762,0.0,exponential,exponential,13,75,11,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),90,0.9022604714839405,0.9810460732242636,0.0,exponential,exponential,10,74,11,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),91,0.8239522855733422,0.9669166477384398,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),92,0.8107968124974833,0.961033683820476,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),93,0.8237023474372203,0.9665728317832936,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),94,0.7893604551375533,0.9631873373449635,0.0,exponential,exponential,10,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),95,0.8118928472574525,0.9663664063996046,0.0,exponential,exponential,12,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),96,0.8652252171943666,0.9888557256248985,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),97,0.8813984319818813,0.9728377650175042,0.0,exponential,exponential,10,73,11,73,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),98,0.7126022120677282,0.9292725755514242,0.0,exponential,exponential,11,75,10,75,53,56,Failure_B (Extrapolated T(q) Allocation Error)
Exponential (alpha=0.05),99,0.8282317751266572,0.9744848106753583,0.0,exponential,exponential,10,74,10,74,53,56,Failure_B (Extrapolated T(q) Allocation Error)
"Step (r=20, eta=0.01)",0,0.4382234405633926,0.6604262318870922,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",1,0.2854661331411382,0.47445645106119805,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",2,0.3400696127437066,0.5431483476280826,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",3,0.5525927224147891,0.7781077745493128,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",4,0.579424608730482,0.8104786732192815,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",5,0.5311067991630838,0.7638559220595599,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",6,0.5582359230275883,0.7895409736453168,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",7,0.501206368190154,0.7405863663382137,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",8,0.45707968481563455,0.7002716462435691,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",9,0.5337614607078367,0.7556057990570092,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",10,0.41681897967920034,0.6475518094835253,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",11,0.5575816721738058,0.8075993073076031,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",12,0.44827911418629474,0.6832002519284418,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",13,0.5662455405141096,0.8049470362189722,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",14,0.4989803744653667,0.7439110456414698,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",15,0.6630944800383316,0.8897763051861359,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",16,0.45210330874699356,0.6838699111093323,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",17,0.4753968395865723,0.6989919796047683,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",18,0.6252301984491007,0.8598341518851347,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",19,0.4604417205770813,0.6873903283751158,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",20,0.606509663584587,0.8440347371882728,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",21,0.4887232834692118,0.7015189789389864,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",22,0.48748856449032585,0.7315880356139864,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",23,0.5440302563963539,0.7871255170612182,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",24,0.27315550376250664,0.44659304708853953,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",25,0.4519206458872317,0.6921897634694553,0.0,exponential,step_gap,10,10,10,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",26,0.43214790355678057,0.6426743729216524,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",27,0.605068860627135,0.8283979727514706,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",28,0.39894845421042313,0.6239186802070829,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",29,0.2651834598740751,0.44823992230807397,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",30,0.5128033839803234,0.7435661927688222,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",31,0.5558579806360265,0.8005553482033931,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",32,0.5887587198788948,0.7989480766586041,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",33,0.4220689847840665,0.646821636845792,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",34,0.37285112345881455,0.5756303991353586,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",35,0.45114613627510103,0.6639890139504696,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",36,0.37779666980924875,0.6106014954787193,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",37,0.4432212486642061,0.6818979839266152,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",38,0.4753824813112816,0.7005369187605288,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",39,0.6328217276658237,0.8575646698731978,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",40,0.5533653207226501,0.7927961414176715,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",41,0.3932969055757838,0.6189388961055655,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",42,0.3474141173205886,0.5548589131540831,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",43,0.40169816050373564,0.6168727498547388,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",44,0.350636156364564,0.5624417491772111,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",45,0.37665300481426567,0.5882235192030393,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",46,0.485250710381818,0.7073254463380532,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",47,0.2756350357674162,0.4720177680508736,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",48,0.6990632671193775,0.9064032051529007,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",49,0.5438119015004762,0.7679880203145548,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",50,0.5797304887372996,0.8023272693695428,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",51,0.4008039393093872,0.6348329739344563,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",52,0.6180828787383463,0.8449576227944424,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",53,0.4703776157182029,0.7067961584632251,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",54,0.6303441002875876,0.8580129731822725,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",55,0.5991179181305613,0.8156693636239162,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",56,0.48051836675279735,0.7142337090020389,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
"Step (r=20, eta=0.01)",57,0.6196203981627233,0.8463485659747555,0.0,exponential,step_gap,10,10,11,10,53,43,Failure_A (Wrong Family Selected)
