rank_index,step_rank,basis_trial,eta,budget,s,pair,estimator,epsilon,orientation_seed,basis_seed,candidate_action,baseline_action,q_candidate,r_candidate,q_baseline,r_baseline,candidate_cost,baseline_cost,committed_cost,extra_construction_cost,ell_original,ell_paid,accounting_feasible,cost_multiplier,net_numerator_threshold,sigma2_candidate,sigma2_baseline,risk_original_baseline,risk_paid_baseline,risk_paid_candidate,risk_paid_oracle,risk_paid_selected_mean,accept_probability,reject_probability,abstain_probability,paid_order_truth,net_benefit_truth,correct_paid_order_probability,false_candidate_probability,missed_paid_candidate_probability,net_beneficial_accept_probability,net_harmful_accept_probability,catastrophic_top1,catastrophic_top5,catastrophic_top10,pathwise_net_ratio,path_harmed,finite_when_feasible
0,5,129,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70129,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816504577677881e-11,9.866378924583615e-12,6.57758594972241e-14,7.47452948832092e-14,8.951897407331728e-14,7.47452948832092e-14,7.474529488320939e-14,0.0,0.06,0.94,1,1,0.06,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636391,True,True
0,5,130,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70130,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817951126793324e-11,1.8799812207300403e-11,1.2533208138200268e-13,1.4242281975227577e-13,8.95299327787373e-14,8.95299327787373e-14,1.265549536602145e-13,0.3,0.01,0.69,-1,-1,0.3,0.0,0.7,0.3,0.0,False,True,True,1.0097570571295675,True,True
0,5,131,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70131,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1826670468101718e-11,9.878372433602118e-12,6.585581622401412e-14,7.483615480001605e-14,8.959598839470998e-14,7.483615480001605e-14,7.483615480001586e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636336,True,True
0,5,132,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70132,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1818098404668121e-11,9.86651008412639e-12,6.577673389417593e-14,7.474628851610901e-14,8.953104852021304e-14,7.474628851610901e-14,7.47462885161088e-14,0.0,0.06,0.94,1,1,0.06,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636331,True,True
0,5,133,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70133,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.182233303451839e-11,1.6182790715104112e-11,1.0788527143402742e-13,1.2259689935684933e-13,8.956312904938174e-14,8.956312904938174e-14,1.1632048299843053e-13,0.19,0.005,0.805,-1,-1,0.19,0.0,0.81,0.19,0.0,False,False,True,1.078186868812406,True,True
0,5,134,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70134,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1821080231298641e-11,9.866358026684968e-12,6.577572017789978e-14,7.474513656579521e-14,8.95536381158988e-14,7.474513656579521e-14,7.474513656579543e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636398,True,True
0,5,135,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70135,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817677207806835e-11,9.867388349877707e-12,6.578258899918471e-14,7.475294204452808e-14,8.952785763490026e-14,7.475294204452808e-14,7.475294204452776e-14,0.0,0.045,0.955,1,1,0.045,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636314,True,True
0,5,136,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70136,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817156929628848e-11,9.866128706749657e-12,6.577419137833104e-14,7.4743399293558e-14,8.952391613355187e-14,7.4743399293558e-14,7.4743399293558e-14,0.0,0.055,0.945,1,1,0.055,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636365,True,True
0,5,137,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70137,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817245178388424e-11,9.870664360150002e-12,6.580442906766668e-14,7.477776030416668e-14,8.952458468476079e-14,7.477776030416668e-14,7.477776030416636e-14,0.0,0.055,0.945,1,1,0.055,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636314,True,True
0,5,138,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70138,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1820507526087522e-11,9.869382691991492e-12,6.579588461327661e-14,7.476805069690525e-14,8.954929944005698e-14,7.476805069690525e-14,7.476805069690516e-14,0.0,0.04,0.96,1,1,0.04,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636351,True,True
0,5,139,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70139,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1818706247756446e-11,9.866962008455522e-12,6.577974672303682e-14,7.474971218526911e-14,8.953565339209428e-14,7.474971218526911e-14,7.474971218526882e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636318,True,True
0,5,140,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70140,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816086590944699e-11,9.866534642483916e-12,6.577689761655944e-14,7.474647456427209e-14,8.951580750715682e-14,7.474647456427209e-14,7.47464745642719e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636336,True,True
0,5,141,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70141,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1818500106827072e-11,9.867302911480599e-12,6.578201940987066e-14,7.475229478394393e-14,8.953409171838691e-14,7.475229478394393e-14,7.475229478394402e-14,0.0,0.065,0.935,1,1,0.065,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636376,True,True
0,5,142,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70142,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817677571418061e-11,9.866574589776766e-12,6.577716393184511e-14,7.474677719527853e-14,8.952786038953076e-14,7.474677719527853e-14,7.474677719527834e-14,0.0,0.045,0.955,1,1,0.045,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636334,True,True
0,5,143,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70143,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1815200219166246e-11,9.867216639196926e-12,6.578144426131284e-14,7.475164120603731e-14,8.950909256944125e-14,7.475164120603731e-14,7.475164120603702e-14,0.0,0.055,0.945,1,1,0.055,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636318,True,True
0,5,144,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70144,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817566033562667e-11,9.867538557473412e-12,6.578359038315607e-14,7.475407998085917e-14,8.952701540577778e-14,7.475407998085917e-14,7.475407998085944e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636405,True,True
0,5,145,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70145,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816738567440661e-11,9.866382017638986e-12,6.577588011759324e-14,7.474531831544687e-14,8.952074672303531e-14,7.474531831544687e-14,7.474531831544676e-14,0.0,0.055,0.945,1,1,0.055,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636347,True,True
0,5,146,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70146,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1815828322340303e-11,9.866351592441961e-12,6.577567728294641e-14,7.474508782153001e-14,8.951385092682048e-14,7.474508782153001e-14,7.474508782153001e-14,0.0,0.04,0.96,1,1,0.04,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636365,True,True
0,5,147,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70147,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1819921557930703e-11,9.879636824614743e-12,6.586424549743161e-14,7.484573351980866e-14,8.954486028735382e-14,7.484573351980866e-14,7.484573351980905e-14,0.0,0.08,0.92,1,1,0.08,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636425,True,True
0,5,148,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70148,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1818514275576694e-11,9.869292167217785e-12,6.579528111478522e-14,7.476736490316503e-14,8.953419905739919e-14,7.476736490316503e-14,7.476736490316474e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.136363636363632,True,True
0,5,149,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70149,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816524452460817e-11,9.866177758829849e-12,6.577451839219899e-14,7.474377090022612e-14,8.951912463985467e-14,7.474377090022612e-14,7.474377090022631e-14,0.0,0.045,0.955,1,1,0.045,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636394,True,True
0,5,150,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70150,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1819288363527184e-11,4.390671847917765e-10,2.92711456527851e-12,3.3262665514528524e-12,8.954006336005443e-14,8.954006336005443e-14,8.954006336005444e-14,1.0,0.0,0.0,-1,-1,1.0,0.0,0.0,1.0,0.0,False,True,True,0.030589873188490952,False,True
0,5,151,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70151,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.181517029410516e-11,9.867207506633065e-12,6.578138337755377e-14,7.475157201994747e-14,8.950886586443303e-14,7.475157201994747e-14,7.475157201994758e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.136363636363638,True,True
0,5,152,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70152,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1824705869342047e-11,9.958002555305274e-12,6.638668370203516e-14,7.543941329776723e-14,8.958110507077308e-14,7.543941329776723e-14,7.543941329776723e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636365,True,True
0,5,153,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70153,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1818758873429558e-11,9.866455907108092e-12,6.577637271405395e-14,7.474587808415222e-14,8.953605207143604e-14,7.474587808415222e-14,7.474587808415243e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636396,True,True
0,5,154,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70154,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817194360043325e-11,9.866638915352817e-12,6.577759276901878e-14,7.474726451024861e-14,8.952419969729792e-14,7.474726451024861e-14,7.47472645102487e-14,0.0,0.045,0.955,1,1,0.045,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636376,True,True
0,5,155,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70155,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1819246082695994e-11,9.866223144114545e-12,6.577482096076364e-14,7.47441147281405e-14,8.953974305072723e-14,7.47441147281405e-14,7.474411472814071e-14,0.0,0.045,0.955,1,1,0.045,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636396,True,True
0,5,156,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70156,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816066276849242e-11,9.871310380922806e-12,6.580873587281871e-14,7.478265440093035e-14,8.951565361249426e-14,7.478265440093035e-14,7.478265440093009e-14,0.0,0.08,0.92,1,1,0.08,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636322,True,True
0,5,157,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70157,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817073656963051e-11,9.866146261968435e-12,6.57743084131229e-14,7.474353228763966e-14,8.952328528002312e-14,7.474353228763966e-14,7.47435322876394e-14,0.0,0.045,0.955,1,1,0.045,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636325,True,True
0,5,158,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70158,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1814607060783312e-11,9.866945727878641e-12,6.577963818585761e-14,7.474958884756547e-14,8.950459894532812e-14,7.474958884756547e-14,7.474958884756568e-14,0.0,0.04,0.96,1,1,0.04,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636396,True,True
0,5,159,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70159,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817173306575993e-11,9.866513131780713e-12,6.577675421187142e-14,7.474631160439934e-14,8.952404020133328e-14,7.474631160439934e-14,7.474631160439953e-14,0.0,0.055,0.945,1,1,0.055,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636391,True,True
0,5,160,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70160,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1814818902544067e-11,9.866302384553409e-12,6.577534923035606e-14,7.474471503449552e-14,8.950620380715202e-14,7.474471503449552e-14,7.474471503449552e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636362,True,True
0,5,161,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70161,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1815973573331432e-11,9.868672669833124e-12,6.579115113222083e-14,7.476267174116003e-14,8.95149513131169e-14,7.476267174116003e-14,7.476267174116025e-14,0.0,0.08,0.92,1,1,0.08,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636396,True,True
0,5,162,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70162,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817894914393318e-11,1.0004877616082836e-11,6.669918410721891e-14,7.579452739456694e-14,8.952950692722211e-14,7.579452739456694e-14,7.579452739456733e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,True,1.1363636363636422,True,True
0,5,163,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70163,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816681806583306e-11,9.866155507931106e-12,6.577437005287404e-14,7.47436023328114e-14,8.95203167165402e-14,7.47436023328114e-14,7.474360233281159e-14,0.0,0.085,0.915,1,1,0.085,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636391,True,True
0,5,164,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70164,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1841700442797388e-11,9.908544941435459e-12,6.60569662762364e-14,7.506473440481409e-14,8.970985183937415e-14,7.506473440481409e-14,7.506473440481401e-14,0.0,0.065,0.935,1,1,0.065,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636351,True,True
0,5,165,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70165,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816794214793797e-11,9.915013731145602e-12,6.610009154097069e-14,7.511374038746668e-14,8.95211682938924e-14,7.511374038746668e-14,7.511374038746647e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.136363636363633,True,True
0,5,166,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70166,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.181970844221337e-11,9.87003354016657e-12,6.580022360111047e-14,7.477298136489826e-14,8.954324577434371e-14,7.477298136489826e-14,7.477298136489857e-14,0.0,0.06,0.94,1,1,0.06,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636411,True,True
0,5,167,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70167,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1818497396626043e-11,9.866456480090312e-12,6.577637653393541e-14,7.474588242492661e-14,8.953407118656093e-14,7.474588242492661e-14,7.474588242492661e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636365,True,True
0,5,168,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70168,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1820498884234705e-11,9.866338709962534e-12,6.577559139975023e-14,7.47449902269889e-14,8.954923397147504e-14,7.47449902269889e-14,7.47449902269889e-14,0.0,0.06,0.94,1,1,0.06,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636362,True,True
0,5,169,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70169,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817289366466702e-11,9.875915151903108e-12,6.583943434602072e-14,7.4817539029569e-14,8.952491944292957e-14,7.4817539029569e-14,7.481753902956892e-14,0.0,0.07,0.93,1,1,0.07,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636351,True,True
0,5,170,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70170,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1815027108008303e-11,1.2379462391990837e-11,8.252974927993891e-14,9.378380599993058e-14,8.950778112127502e-14,8.950778112127502e-14,9.35272445072114e-14,0.06,0.035,0.905,-1,1,0.06,0.0,0.94,0.0,0.06,False,False,True,1.1332549210826903,True,True
0,5,171,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70171,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.181428727243259e-11,9.866194523638674e-12,6.577463015759117e-14,7.474389790635359e-14,8.950217630630749e-14,7.474389790635359e-14,7.474389790635368e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636376,True,True
0,5,172,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70172,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816597398876402e-11,9.868380746828193e-12,6.578920497885463e-14,7.476046020324389e-14,8.951967726421517e-14,7.476046020324389e-14,7.476046020324357e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636314,True,True
0,5,173,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70173,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.181724172710429e-11,9.86652191130885e-12,6.5776812742059e-14,7.474637811597614e-14,8.952455853866887e-14,7.474637811597614e-14,7.474637811597633e-14,0.0,0.055,0.945,1,1,0.055,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636391,True,True
0,5,174,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70174,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1819260150479744e-11,9.86688678548276e-12,6.577924523655173e-14,7.474914231426334e-14,8.953984962484655e-14,7.474914231426334e-14,7.474914231426355e-14,0.0,0.03,0.97,1,1,0.03,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636398,True,True
0,5,175,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70175,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816459951627941e-11,9.866153160684729e-12,6.577435440456486e-14,7.474358455064188e-14,8.951863599718137e-14,7.474358455064188e-14,7.474358455064204e-14,0.0,0.045,0.955,1,1,0.045,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636387,True,True
0,5,176,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70176,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1818902488022723e-11,9.866149519753517e-12,6.577433013169011e-14,7.474355696782967e-14,8.95371400607782e-14,7.474355696782967e-14,7.474355696782959e-14,0.0,0.065,0.935,1,1,0.065,0.0,0.0,0.0,0.0,False,False,False,1.136363636363635,True,True
0,5,177,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70177,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.181569359226166e-11,9.866213404760559e-12,6.577475603173706e-14,7.474404094515576e-14,8.951283024440652e-14,7.474404094515576e-14,7.474404094515567e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636351,True,True
0,5,178,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70178,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.181573231026217e-11,9.87753794316823e-12,6.585025295445486e-14,7.482983290278961e-14,8.95131235625922e-14,7.482983290278961e-14,7.48298329027897e-14,0.0,0.1,0.9,1,1,0.1,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636376,True,True
0,5,179,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70179,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817440084963895e-11,9.870892926312844e-12,6.580595284208562e-14,7.47794918660064e-14,8.952606124972647e-14,7.47794918660064e-14,7.477949186600613e-14,0.0,0.06,0.94,1,1,0.06,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636325,True,True
0,5,180,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70180,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1815183480957067e-11,9.866154692944997e-12,6.57743646196333e-14,7.474359615867421e-14,8.950896576482626e-14,7.474359615867421e-14,7.474359615867437e-14,0.0,0.06,0.94,1,1,0.06,0.0,0.0,0.0,0.0,False,False,False,1.136363636363639,True,True
0,5,181,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70181,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816371894586497e-11,9.866224376295814e-12,6.577482917530542e-14,7.474412406284708e-14,8.951796889838256e-14,7.474412406284708e-14,7.474412406284691e-14,0.0,0.055,0.945,1,1,0.055,0.0,0.0,0.0,0.0,False,False,False,1.136363636363634,True,True
0,5,182,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70182,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816108908425898e-11,9.866894237990684e-12,6.577929491993789e-14,7.47491987726567e-14,8.951597657898408e-14,7.47491987726567e-14,7.474919877265688e-14,0.0,0.03,0.97,1,1,0.03,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636391,True,True
0,5,183,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70183,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1815542637458612e-11,9.866886201267635e-12,6.577924134178423e-14,7.474913788839116e-14,8.951168664741373e-14,7.474913788839116e-14,7.474913788839143e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636405,True,True
0,5,184,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70184,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817184843297704e-11,9.876327140564587e-12,6.584218093709725e-14,7.482066015579233e-14,8.952412760074019e-14,7.482066015579233e-14,7.482066015579254e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636396,True,True
0,5,185,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70185,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1815607498148348e-11,9.867241990586153e-12,6.578161327057435e-14,7.475183326201631e-14,8.951217801627536e-14,7.475183326201631e-14,7.475183326201612e-14,0.0,0.01,0.99,1,1,0.01,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636336,True,True
0,5,186,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70186,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1815074103725764e-11,9.866241242112698e-12,6.577494161408465e-14,7.47442518341871e-14,8.950813714943761e-14,7.47442518341871e-14,7.47442518341871e-14,0.0,0.04,0.96,1,1,0.04,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636362,True,True
0,5,187,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70187,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.181998633946277e-11,9.866705235803542e-12,6.577803490535694e-14,7.474776693790562e-14,8.954535105653614e-14,7.474776693790562e-14,7.47477669379058e-14,0.0,0.05,0.95,1,1,0.05,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636394,True,True
0,5,188,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70188,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1817252354365733e-11,9.86656547544376e-12,6.577710316962506e-14,7.47467081473012e-14,8.952463904822525e-14,7.47467081473012e-14,7.474670814730091e-14,0.0,0.01,0.99,1,1,0.01,0.0,0.0,0.0,0.0,False,False,False,1.136363636363632,True,True
0,5,189,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70189,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1814344477191664e-11,9.866304362433864e-12,6.577536241622576e-14,7.474473001843837e-14,8.950260967569443e-14,7.474473001843837e-14,7.47447300184381e-14,0.0,0.035,0.965,1,1,0.035,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636325,True,True
0,5,190,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70190,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.1816936234752933e-11,9.866184581838024e-12,6.577456387892016e-14,7.4743822589682e-14,8.952224420267373e-14,7.4743822589682e-14,7.47438225896818e-14,0.0,0.03,0.97,1,1,0.03,0.0,0.0,0.0,0.0,False,False,False,1.1363636363636336,True,True
0,5,191,1e-06,160,16,primary,sample_variance,0.3333333333333333,52000,70191,kp1,k,6,6,5,5,12,10,12,2,150,132,True,1.1363636363636365,0.88,1.181862962616375e-11,1.7028636901443084e-11,1.1352424600962057e-13,1.2900482501093247e-13,8.953507292548295e-14,8.953507292548295e-14,1.2012413079170613e-13,0.225,0.005,0.77,-1,-1,0.225,0.0,0.775,0.225,0.0,False,True,True,1.0581363454422437,True,True
